    1  0  0  0  559    -0.9028     0.1648     0.3905     0.2330
    1  0  0 -1  610     0.9831     0.0418    -0.3374     0.2245
    1  0  0 -1  645    -0.0582     0.2452    -0.5144     0.2900
    1  0  0 -1  785     0.0995    -0.4692    -0.1797     0.2586
    1  0  0  0 1372    -0.4521    -1.2261    -0.0323     0.4565
    1  0  0  0 1392    -0.0961     0.4830     0.0243     0.2488
    1  0  0  0 1499     1.0977     0.3685     0.2094     0.4778
    1  0  0 -1 1583     0.0318    -0.2320    -0.5839     0.1915
    1  0  0  0 1633    -1.0714     0.2490    -0.0871     0.2792
    1  0  0  0 1841     0.2877    -0.3079     0.3378     0.2597
    1  0  0  0 1907     0.1595     0.1467     0.4611     0.2679
    2  0  0  0   16     0.1828     0.2282     0.8744     0.2746
    2  0  0  0   75    -0.5796     0.2678    -0.0757     0.2515
    2  0  0  0   93     0.9361    -0.1573    -0.4419     0.3409
    2  0  0  0  210     0.8199    -0.6700    -0.4784     0.4025
    2  0  0  0  222    -0.5642    -0.3874     0.5804     0.2389
    2  0  0  0  274    -0.3349     0.5576     0.2506     0.2165
    2  0  0  0  305    -0.1720    -1.4271    -0.1613     0.4524
    2  0  0  0  406     0.9642     0.3514    -0.4388     0.3395
    2  0  0  0  466     0.6549     0.2850    -0.8356     0.2315
    2  0  0  0  627     0.2734    -1.2179     0.5727     0.2651
    2  0  0  0  671    -0.2990    -0.0344    -0.4956     0.2531
    2  0  0  0  815     1.0672    -0.5309    -0.0338     0.2509
    2  0  0  0  826     0.2569    -0.3601     1.2093     0.4475
    2  0  0  0  853     0.6886     0.7164    -0.6174     0.2510
    2  0  0  0 1588     0.5223     0.6899    -1.1110     0.3090
    2  0  0  0 1634     1.1642    -0.0314     0.0064     0.4365
    2  0  0  0 1651     0.2272     1.0436    -0.8240     0.2614
    2  0  0  0 1674     0.4763     1.2157    -0.3831     0.2517
    2  0  0  0 1769    -0.1545    -0.2797     0.8560     0.2108
    2  0  0  0 1993     0.0448     0.7176     0.3437     0.2823
    3  0  0  0   14    -0.3453     0.4781    -0.0636     0.2219
    3  0  0  0   58     1.0591     0.7443    -0.1178     0.3085
    3  0  0  0   90     0.4349    -0.3185     0.2819     0.2445
    3  0  0  0  121     1.3469     0.1868    -0.1069     0.2689
    3  0 -1  0  404    -1.2805    -0.6595    -0.3903     0.2990
    3  0  0  0  507     0.6730    -0.1844    -0.7914     0.2129
    3  0  0  0  523     1.1208     1.0589     0.8234     0.3763
    3  0  0  0  641    -0.2786    -0.6344    -0.6223     0.2683
    3  0  0  0  644    -0.0875    -0.0274     0.5013     0.2566
    3  0  0  0 1025     0.9414     0.7293    -0.4750     0.4193
    3  0  0  0 1051     0.5308     0.2659    -0.7490     0.3118
    3  0  0  0 1064    -1.6080    -0.2008    -0.0695     0.4777
    3  0  0  0 1220    -0.3421     0.3627     0.3731     0.2083
    3  0  0  1 1225     1.4730     0.6787     0.7883     0.4344
    3  0  0  0 1420     0.9788     0.1817    -0.4534     0.2144
    3  0 -1  0 1510    -1.2844    -0.5529     0.1003     0.2370
    3  0  0  0 1742     0.6769     1.2797     0.8361     0.3610
    3  0  0  0 1915     1.0624    -0.2733    -0.4499     0.2894
    3  0 -1  0 2036    -1.1310    -1.0876    -0.2033     0.2683
    4  0  0  0  260     0.6281    -1.3742     0.0495     0.2138
    4  0  0  0  268    -0.8839     0.9031     0.4029     0.4092
    4  0  0  0  391     0.1062    -1.3614    -0.2308     0.2341
    4  0  0  0  426     0.9410    -1.0512    -0.0860     0.3376
    4  0  0  0  429    -0.5052     0.0630     0.1438     0.2613
    4  0  0  0  519     1.0338    -1.0559     0.4071     0.4210
    4  0  0  0  522     0.5580    -1.1977    -0.4396     0.3312
    4  0  0  0  694     0.0457    -0.0144     0.4882     0.2641
    4  0  0  0  710    -1.0092     0.9822    -0.0743     0.2986
    4  0  0  0  768     0.1550    -1.3766     0.2652     0.2502
    4  0  0  0  879    -0.5683     0.0808    -0.3479     0.2270
    4  0  0  0  968    -0.4080    -1.2973    -0.0429     0.4302
    4  0  0  0 1425     0.3916     1.4573    -0.4913     0.4998
    4  0  0  0 1527     0.4651     0.2345    -0.1982     0.2727
    4  0  0  0 1576     0.3740     0.3248     0.3187     0.2357
    4  0  0  0 1714    -0.0546     0.1684    -0.4789     0.2516
    4  0  0  0 1827    -0.4557    -0.1101    -1.3511     0.4855
    4  0  0  0 2136     0.5823     1.4862     0.1077     0.4656
    5  1  0  0   22     1.3277     0.1967    -0.8605     0.4139
    5  0  0  0   25    -0.7740    -0.7334     1.3893     0.4964
    5  0  0  0  226    -0.2301     0.3753    -0.0704     0.2795
