    1    2       0.34026       0.34013       0.33166       0.33075       0.33026       0.32848       0.32597       0.32256       0.32111       0.32008       0.31499       0.31345     0.31127     0.30734     0.30168     0.30050     0.29619     0.29607     0.29597     0.29574     0.29459     0.29404     0.29225     0.29080     0.28795     0.28412     0.28207     0.28065     0.27768     0.27539     0.27466     0.27439    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.47308    0.27439   -0.21037   -0.46959    0.86327    0.09801    1.06115    0.66418    2.29889    2.25979
    1    3       0.34353       0.34319       0.34080       0.33844       0.33602       0.33508       0.32845       0.32749       0.32582       0.32549       0.32498       0.32467     0.32166     0.31441     0.31289     0.30886     0.30804     0.30477     0.30461     0.30386     0.30254     0.30155     0.29954     0.29855     0.27483     0.26762     0.26720     0.26557     0.26183     0.25602     0.24627     0.21306    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42499    1.17819    0.05812   -0.05565    0.46454    0.98499    0.61395    0.21306    0.28679    0.19817    0.14024    0.07713    0.16644    0.16139    2.80179    3.11249
    1    7       0.36422       0.36124       0.35717       0.35289       0.35179       0.35058       0.34885       0.34768       0.34669       0.34534       0.33850       0.33786     0.33187     0.33031     0.32471     0.31938     0.31619     0.31533     0.31529     0.31473     0.31101     0.30785     0.29320     0.29231     0.29154     0.29102     0.28865     0.28362     0.28203     0.27349     0.25312     0.24571    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42896    1.19121    0.05275   -0.05059    0.48104    0.98843    0.64795    0.24571   -0.27829   -0.22574    0.06772    0.07029    0.09900    0.06838    2.89342    3.05272
    1    8       0.36860       0.36535       0.36347       0.36291       0.36234       0.36173       0.36103       0.35674       0.35453       0.35322       0.34559       0.34433     0.33979     0.33281     0.33111     0.32620     0.32415     0.31938     0.31413     0.31364     0.31043     0.30955     0.30836     0.30506     0.30414     0.30280     0.30236     0.30127     0.29798     0.29514     0.29182     0.28660    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43215    1.18777    0.05594   -0.05431    0.48079    0.98686    0.55368    0.28660   -0.48986   -0.22480    0.74605    0.11327    0.87195    0.85569    2.10817    2.44639
    1   26       0.34071       0.34048       0.33821       0.33726       0.33480       0.33436       0.32806       0.32753       0.32403       0.32357       0.32340       0.31988     0.31983     0.31850     0.31746     0.30669     0.30636     0.30569     0.30368     0.30309     0.30140     0.29939     0.29792     0.29528     0.29523     0.29314     0.29125     0.28786     0.28379     0.28320     0.28001     0.26409    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42486    1.18878   -0.01408    0.01384    0.46545    0.99910    0.50845    0.26409    0.45644    0.22025    0.77565    0.12133    0.94270    0.72221    2.24131    2.37711
    1   32       0.35447       0.35433       0.34617       0.34401       0.33913       0.33633       0.33272       0.33254       0.33174       0.33100       0.32928       0.32856     0.32791     0.32278     0.32261     0.32046     0.31647     0.31148     0.31125     0.31008     0.30905     0.30816     0.30724     0.30394     0.30268     0.29943     0.29501     0.29187     0.28845     0.28533     0.27893     0.27016    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42273    1.22737    0.04694   -0.04830    0.47297    0.98947    0.49084    0.27016    0.19287    0.47958    0.79969    0.13946    0.95598    0.92373    2.04063    2.36224
    1   33       0.64854       0.64388       0.63225       0.63182       0.62916       0.62815       0.62556       0.61274       0.61100       0.60747       0.60206       0.60068     0.60066     0.59868     0.59774     0.59751     0.59600     0.59203     0.59139     0.58883     0.58167     0.57685     0.56930     0.56217     0.55645     0.54164     0.53786     0.53621     0.53528     0.52986     0.50898     0.49694    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43660    1.18342    0.00012   -0.00012    0.47581    1.00000    1.51309    0.49694    0.58378    0.49205    0.08930    0.07093    0.07107    0.12438    3.07022    3.01688
    1   34       0.47825       0.47526       0.47451       0.46889       0.46223       0.45987       0.45479       0.45074       0.45009       0.45002       0.42849       0.42516     0.42359     0.42181     0.40457     0.39768     0.39372     0.38728     0.38373     0.37016     0.36611     0.35488     0.33921     0.33037     0.32344     0.31122     0.30385     0.29861     0.28694     0.27716     0.27397     0.22323    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42326    1.19014   -0.00702    0.00689    0.46169    0.99977    1.43146    0.22323    0.38478    0.16096    0.66342    0.10600    0.82272    0.62185    2.34025    2.49842
    1   40       0.59285       0.58447       0.58194       0.57445       0.56796       0.56626       0.54557       0.54333       0.54014       0.53182       0.53045       0.52754     0.51401     0.49916     0.49193     0.48782     0.48650     0.48419     0.47629     0.47320     0.46959     0.44444     0.44106     0.42657     0.42296     0.41195     0.40315     0.39015     0.38665     0.37740     0.33301     0.27579    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42770    1.17568   -0.07940    0.07401    0.46549    0.97226    1.58953    0.27579    0.10042    0.39853    0.76550    0.11547    0.97163    0.55509    2.40582    2.35082
    1   41       0.47880       0.47814       0.46862       0.46784       0.46779       0.45400       0.44129       0.42870       0.41804       0.41740       0.40189       0.40025     0.39455     0.39391     0.39297     0.38786     0.38687     0.38645     0.37005     0.36971     0.36948     0.36395     0.35895     0.32904     0.31946     0.31820     0.31690     0.29807     0.29784     0.29665     0.25105     0.24352    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.44042    1.20057    0.05519   -0.05469    0.48767    0.98692    1.53518    0.24352   -0.07597   -0.10864    0.12578    0.01926    0.12359    0.10463    2.85911    3.07048
