    1    2    0.44101    0.18535    0.05571    0.14954    0.85665    0.87132
    1    3    0.55827    0.29270    0.14145    0.03801    0.13232    0.12883
    1    7   -0.51620    0.30102    0.09031    0.01657    0.07499    0.07643
    1    8   -0.08395    0.50219    0.16160    0.20072    1.00762    1.03115
    1   26    0.10273    0.44908    0.21623    0.12480    0.84036    0.85017
    1   32   -0.44101    0.16624    0.09151    0.17461    0.86956    0.88918
    1   33    0.38602    0.55713    1.26310    0.07708    0.07703    0.01326
    1   34   -0.04770    0.36232    1.36636    0.19573    1.04324    1.06436
    1   40    0.48034    0.07466    1.44082    0.15820    0.93333    0.93478
    1   41   -0.04305    0.10260    1.53573    0.15334    0.19270    0.12823
    1   43   -0.49798    0.22006    1.41063    0.11010    0.13525    0.08679
    1  113    0.14586    0.20862    1.46153    0.02205    0.15704    0.15649
    1  114   -0.29050    0.37095    1.35379    0.20120    0.90154    0.92700
    1  115    0.38874    0.09395    1.55056    0.01210    0.10094    0.10049
    2    3    0.44939    0.24595    0.13677    0.12524    0.73287    0.74257
    2    4   -0.58863    0.19524    0.08983    0.03545    0.05152    0.04993
    2    8    0.58919    0.17722    0.09293    0.05242    0.15357    0.16110
    2    9   -0.43383    0.27576    0.09319    0.10689    0.65405    0.65476
    2   11    0.13150    0.44353    0.03153    0.07909    0.59784    0.60301
    2   34   -0.07059    0.47266    1.39429    0.04644    0.19164    0.19304
    2   41    0.34978    0.21894    1.50378    0.22447    0.73462    0.74327
    2   42   -0.16722    0.24282    1.54299    0.09296    0.11281    0.11053
    2   43   -0.25555    0.03594    1.39169    0.19679    0.77134    0.78481
    2   48   -0.79091    0.03530    1.61928    0.09313    0.08874    0.09348
    2  114   -0.14783    0.18337    1.41007    0.05256    0.04822    0.06887
    2  116   -0.43688    0.02176    1.51857    0.07056    0.10884    0.12832
    2  123   -0.00447    0.27270    1.41674    0.09030    0.74581    0.75119
    2  125   -0.57981    0.45694    1.49093    0.11291    0.80811    0.81671
    3    4    0.39820    0.22665    0.07943    0.13145    0.77797    0.79015
    3    5    0.56348    0.25226    0.12525    0.00944    0.06803    0.06858
    3   26   -0.43407    0.21439    0.05645    0.09584    0.71459    0.72136
    3   28    0.13846    0.46617    0.16085    0.14862    0.87097    0.88498
    3   34    0.44718    0.10601    1.52572    0.17153    0.92189    0.93560
    3   36   -0.13526    0.36151    1.38569    0.15003    0.80143    0.81192
    3   43   -0.01754    0.09313    1.55206    0.14199    0.14853    0.04357
    3   45   -0.53206    0.13288    1.42974    0.12836    0.12002    0.04911
    3  114    0.39040    0.60165    1.21140    0.17439    0.77883    0.79867
    3  115    0.24018    0.14944    1.40492    0.04663    0.05231    0.03042
    3  116   -0.18240    0.37768    1.34361    0.18970    0.84025    0.86286
    3  117    0.33019    0.09114    1.51534    0.05934    0.06629    0.03460
    3  118   -0.74794    0.13898    1.44694    0.17984    0.92340    0.93353
    4    5    0.46408    0.24561    0.15124    0.14086    0.84553    0.85868
    4    6   -0.59225    0.23888    0.14944    0.04619    0.12181    0.11709
    4   11   -0.46438    0.23089    0.12802    0.10289    0.64421    0.64966
    4   13   -0.13073    0.45048    0.03385    0.20941    0.85176    0.87771
    4   36   -0.15238    0.44266    1.37921    0.05371    0.05739    0.02902
    4   42   -0.71435    0.05360    1.65121    0.12841    0.10269    0.10097
    4   43    0.28372    0.20995    1.49490    0.22451    0.82055    0.83214
    4   44   -0.15856    0.24768    1.50782    0.06766    0.10866    0.08793
    4   45    0.27265    0.00140    1.37701    0.17998    0.76555    0.76757
    4   46    0.40084    0.47416    1.38395    0.09160    0.05422    0.07454
    4  116   -0.18113    0.21417    1.41977    0.05981    0.07651    0.07855
    4  118   -0.39442    0.00167    1.51797    0.07863    0.16689    0.14729
    4  125    0.05699    0.22739    1.40595    0.13071    0.85460    0.86347
