    6  168    0.74496    0.07555    1.38214    2.94889    2.06457    1.09570
    6  346   -0.29232    0.03493    1.48696    2.88013    0.37035    2.87043
    6  412    0.61986    0.20267    0.09129    2.83921    0.30252    3.11270
    6  583    0.14035    0.46062    0.02005    0.10622    0.68775    0.69648
    6  685    0.00491    0.09278    1.16743    1.14891    1.97971    2.97577
    6  965   -0.36564    0.28655    0.09416    0.36904    2.30835    2.40119
    6 1598    0.04688    0.41797    1.19520    1.49103    1.38216    0.94126
    6 1737   -0.15902    0.37875    1.45271    0.14443    0.37199    0.38198
    6 1794    0.52914    0.19838    0.18420    0.05403    0.13542    0.14470
    6 1855    0.29714    0.43537    1.37531    0.18138    1.13179    1.14918
    6 1919    0.20004    0.44389    0.21586    2.76637    0.75782    2.48776
    6 2147    0.42138    0.24535    0.10683    3.02208    2.45434    0.69830
    7   49   -0.23605    0.65746    1.00320    1.58630    2.75533    1.55874
    7   56   -0.89125    0.45371    0.03398    2.09537    1.04038    2.75620
    7  183   -0.42380    0.13497    1.56058    0.51065    0.92143    1.02696
    7  271   -0.49855    0.23013    1.35494    2.94003    2.28984    0.87670
    7  337   -1.04312    0.30814    0.57482    1.71327    1.77568    0.36178
    7  506   -0.74420    0.49576    1.43372    2.75661    1.33436    1.87892
    7  636   -0.29568    0.70858    1.47878    0.50633    2.45822    2.30331
    7  794    0.13697    0.48552    0.04052    0.28088    2.29432    2.34594
    7  798   -0.00325    0.06182    1.55695    0.21179    0.81061    0.84064
    7  869    0.96029    0.58644    0.55918    1.07487    2.15372    2.61931
    7 1104   -1.12589    0.01692    0.14390    1.31516    2.10120    1.45980
    7 1120   -0.17908    0.38772    1.34435    0.03498    0.02513    0.04005
    7 1200    0.02753    0.38107    1.61267    2.54890    1.55781    1.53886
    7 1335    0.17235    0.93052    1.46429    2.83128    1.03399    2.08300
    7 1383    0.38918    0.24601    1.41321    2.74688    0.42947    2.95497
    7 1497    0.62986    0.73554    0.12120    1.28985    1.44894    0.62743
    7 1516    0.18795    0.70745    1.32384    0.33900    2.19817    2.27011
    7 1694   -0.36677    0.29092    0.11540    2.94023    2.18977    0.97636
    7 1732    0.79980    0.13361    0.60089    1.60081    1.59452    0.38131
    7 1738    0.52489    0.18905    0.12830    2.71571    0.46155    2.93950
    7 1763   -0.49317    0.67538    0.38375    1.91740    1.08645    1.57277
    7 1846    1.06047    0.13678    0.40800    1.10481    1.65048    2.21076
    7 2012    0.88161    0.06183    1.43764    3.09123    2.84715    0.29084
    8  134   -1.04451    0.39334    0.71934    1.44979    1.47198    0.21880
    8  169   -1.18263    0.25390    0.18441    1.73902    1.38816    2.97149
    8  215    0.87811    0.09124    0.59389    1.80914    1.48475    2.45218
    8  284    1.04738    0.06496    0.42320    1.43398    1.45426    0.25155
    8  311   -0.18699    0.20659    1.01425    1.75546    1.50751    2.63973
    8  500    1.04287    0.53684    0.18145    1.65286    1.60642    2.40616
    8  543    0.26405    0.90561    0.33069    1.49671    2.24447    1.26798
    8  711   -0.13092    1.17284    0.22005    1.60627    0.88267    1.23700
    8  722    0.49843    0.28685    0.80079    1.84501    1.92268    0.39255
    8  870    0.81095    0.93181    0.43357    1.35793    1.46323    2.04962
    8  932   -0.57190    0.94928    0.08893    1.36942    1.40757    1.99702
    8  959   -0.83342    0.76268    0.49594    1.35767    2.44237    1.91110
    8  979   -1.02040    0.73227    0.00255    1.68095    0.56628    1.81198
    8 1088    0.32024    0.33921    0.25505    1.71275    1.50534    2.60372
    8 1296   -0.53113    0.68279    1.02604    1.62496    0.93753    1.23022
    8 1780    0.30455    0.25919    1.73511    2.43121    2.49074    0.36992
    8 1787    0.42412    0.81719    0.83341    1.60692    0.86760    1.27008
    8 1802   -0.37790    0.97933    0.61801    1.66512    1.83336    1.15718
    8 1874   -0.57913    0.47902    0.62544    1.47507    1.56770    2.68990
    8 1887    1.04142    0.35426    0.76768    1.39748    1.08604    0.90503
    8 1960    0.51543    0.07311    1.36530    1.68025    1.54162    2.70329
    8 2049   -0.56562    0.36277    0.18288    1.67283    1.58615    2.31303
    9   76    0.00360    0.39632    1.28944    0.15601    0.24737    0.28038
    9  216   -0.24523    0.43791    1.76659    2.87006    0.88570    2.27052
    9  365    0.54761    0.21457    0.01806    2.79117    0.35538    3.08175
    9  373   -0.13849    0.49005    0.24097    0.26424    2.19538    2.23884
    9  509    0.58506    0.51471    1.37933    2.93291    1.87592    1.28312
    9  535    0.45438    0.02209    1.59744    2.78099    0.41639    2.90964
    9  717    0.03477    0.30059    1.61128    2.64269    1.77709    1.48705
    9  876   -0.45321    0.24679    0.20308    2.95992    2.27706    0.88559
    9  913    0.06018    0.02980    1.52398    0.23293    1.09834    1.11974
    9  914    0.56268    0.17969    1.62306    0.48031    2.34593    2.45428
    9  934    0.09576    0.45733    0.15601    0.26987    2.16154    2.20419
    9  989    0.42846    0.23956    0.25605    0.16085    0.80041    0.81580
    9 1196   -0.31955    0.21082    1.73962    0.41220    1.52591    1.55147
    9 2080   -0.57381    0.20246    0.09615    3.10870    3.00863    0.13605
    9 2128   -0.03999    0.68633    0.68997    1.63526    1.91729    0.96839
   10   89    0.14411    0.46056    0.05222    0.26428    2.28620    2.33200
   10  249   -0.56707    0.02515    1.54571    3.08974    2.69332    0.44582
   10  377    0.30553    0.35488    1.54278    3.04036    2.80363    0.33996
   10  420    0.61649    0.52934    1.29393    2.37029    1.30205    1.66424
   10  459   -0.40717    0.26015    0.20630    0.11599    0.69582    0.70477
   10  552    0.29570    0.02800    1.37410    2.69016    1.80119    1.44131
   10  890    0.19271    0.02557    1.35182    2.48572    2.42648    0.94765
   10  925    0.08454    0.55051    1.36900    0.64801    0.58974    0.81044
   10  930   -0.40213    0.54639    1.34254    0.61100    1.27489    1.45770
   10  969    0.00230    0.03940    1.72640    0.25751    2.42639    2.47825
   10 1213    0.56527    0.21533    0.14799    2.82711    0.33506    2.98008
   10 1266    0.57050    0.21069    0.14475    0.03327    0.26487    0.26560
   10 1339    0.13570    0.45814    0.35017    0.30066    2.19987    2.24610
   10 1829   -0.40956    0.25147    0.12438    0.37778    2.30579    2.40461
   11  178   -0.58342    0.63675    0.92872    0.93254    2.46445    2.52046
   11  200   -1.03117    0.01652    1.12177    0.87264    2.50055    2.56917
   11  287   -0.68145    0.28276    1.26858    2.80417    0.54966    2.65716
   11  328   -0.52786    0.19257    0.26004    0.05368    0.27257    0.26716
   11  416   -0.12385    0.42122    1.33759    2.22690    0.60401    2.47254
   11  602   -0.13007    0.47668    0.17663    0.41795    2.38189    2.51679
   11  684   -0.72026    0.64983    0.38592    1.21528    0.97712    0.67342
   11  987    1.12253    0.07324    0.50933    0.98892    2.50490    2.39710
   11 1217    0.82487    0.16676    1.13474    2.56933    0.61168    2.91074
   11 1448    0.38576    0.00928    1.57171    2.67538    0.43158    2.88156
   11 1545   -0.04443    0.23039    1.54009    0.19849    0.68526    0.66487
   11 1621    0.86469    0.60840    0.20809    2.29909    0.65703    2.60661
   11 1631   -0.88335    0.33691    0.73647    1.95748    1.72107    0.76707
   11 1632   -0.77652    0.29650    1.38428    2.80411    1.77737    1.37572
   11 1637    0.21466    0.43158    0.07635    2.87263    0.69665    2.50303
   11 1714   -1.02063    0.28472    0.19201    2.23020    1.28092    2.30139
   11 1761    0.35130    0.26645    0.05321    0.10564    0.53877    0.54940
   11 1793   -0.67058    0.29828    1.32364    1.18953    1.42741    0.79391
   12  208   -0.15604    0.38356    1.44267    2.86704    1.37523    1.78023
   12  278    0.00729    0.59167    1.61784    2.63147    3.01460    0.49819
   12  380   -0.02728    0.49911    0.13197    2.90899    1.07938    2.09180
   12  580   -0.08188    0.17532    1.83229    0.40793    2.29953    2.19430
   12  641    0.12319    0.26205    0.99711    1.60774    1.24284    1.62033
   12  669   -0.22908    0.54550    1.62971    0.09382    1.49636    1.49750
   12  841   -0.53696    0.08638    1.53235    0.07930    1.48275    1.48017
   12 1385    0.50037    0.12067    0.06326    0.25382    1.96375    1.99864
   12 1390   -0.06058    0.07655    1.55501    0.15522    2.77862    2.81397
   12 1396    0.24410    0.55558    1.58844    0.19633    2.55099    2.55053
   12 1445   -0.41499    0.34734    0.03882    3.01890    3.01194    0.04458
   12 1612    0.05042    0.46560    0.02850    2.96659    2.09795    1.04746
   12 1655    0.42750    0.16315    0.09681    0.27401    2.10954    2.14400
   12 1702   -0.47002    0.36359    0.07969    0.15194    0.14838    0.06785
   12 1996    0.47140    0.08942    1.46573    0.33854    1.52227    1.52018
   13  152   -0.06002    0.52248    1.46521    0.25776    1.83200    1.86482
   13  274    0.49737    0.19374    0.21859    0.33451    2.80234    3.07959
   13  457    0.17824    0.44718    0.13014    0.39917    2.31186    2.42442
   13  460    0.40293    0.56573    1.31582    0.37048    2.70835    2.88842
   13  643   -0.08090    0.11517    1.40094    0.74037    1.35591    1.11072
   13  808   -0.31109    0.25543    0.41253    0.35194    2.36782    2.45992
   13  852    0.56059    0.21082    0.02901    2.75521    0.39544    2.98799
   13  923    0.76052    0.16136    1.18717    0.37049    2.53585    2.66688
   13 1298    0.38283    0.28991    1.55496    2.50996    1.29864    1.64728
   13 1567   -0.27460    0.37436    1.62170    0.17898    0.46772    0.50139
   13 1628   -0.13814    0.04608    1.45970    2.96252    2.64998    0.51909
   13 1840    0.12944    0.44609    0.06173    2.96801    2.25616    0.90189
   13 1900    0.49975    0.13109    1.33120    0.46388    1.25151    1.28652
   13 2001    0.40915    0.26906    0.08739    0.10752    0.86837    0.86677
   13 2018    0.33516    0.07533    1.44322    2.94849    2.01089    1.14866
   13 2152   -0.73608    0.30189    1.36565    2.89260    1.77016    1.40276
   14   63    0.41126    0.93935    0.62335    1.65170    1.91117    2.02974
   14   72    0.74914    0.74178    0.28065    1.59059    2.17469    1.83926
   14  238   -0.84064    0.17520    1.46702    2.72699    1.59934    1.62513
   14  335   -0.54766    0.80992    0.84725    1.65212    2.17787    1.79111
   14  352   -0.26701    0.96967    0.52344    1.26703    1.25517    1.07301
   14  628    0.51922    0.30030    0.04021    2.95095    3.01052    0.20551
   14  749   -0.38675    0.02588    1.64172    2.67816    0.82535    2.44074
   14  856   -0.07565    0.47767    0.16604    0.04329    0.89147    0.89056
   14  889    0.17822    0.60364    1.37459    1.07166    1.97645    2.63306
   14 1079    0.43263    0.21794    0.15988    0.30338    2.19040    2.24770
   14 1087    0.31705    0.94420    0.07459    1.58788    2.01822    2.03257
   14 1114    0.77056    0.54080    0.80137    1.63409    0.76555    1.77608
   14 1272   -0.44402    0.23647    0.25276    0.42212    1.99123    2.07488
   14 1391    0.54034    0.71922    0.97563    1.33692    1.99621    1.33959
   14 1422    0.40055    0.20127    1.19372    1.43056    1.21526    0.74271
   14 1689   -0.64598    0.83458    0.26962    1.26985    1.89291    1.25898
   14 1923    0.63457    0.37176    1.53658    0.34099    1.42843    1.48634
   14 2004   -0.13097    0.90513    1.10943    1.53838    1.88396    2.10540
   15   40    0.47144    0.15574    1.47127    0.23841    2.98362    2.95829
   15   98   -0.04032    0.05345    1.41338    2.77841    2.35218    0.87743
   15  228    0.01830    0.15991    1.64271    2.86881    2.88488    0.19573
   15  308   -0.40209    0.35015    1.47731    2.78780    1.01549    2.10701
   15  381    0.34527    0.41513    1.51658    2.99478    1.91368    1.22023
   15  438    0.06130    0.33140    1.60506    2.96146    2.20056    0.94706
   15  590   -0.05218    0.44929    0.06229    0.15367    0.78586    0.77613
   15  704   -0.45355    0.05693    1.53713    0.13320    1.10545    1.10447
   15  909   -0.53613    0.24455    0.03294    0.28784    2.83588    3.03622
   15  940    0.52268    0.48567    1.71520    2.89641    2.91768    0.22643
   15 1039    0.46881    0.21288    0.10825    0.04999    0.94607    0.94524
   15 1127    0.45399    0.22435    0.04148    0.25465    2.38904    2.43625
   15 1258    0.50132    0.26400    0.00602    2.85908    0.24742    3.00588
   15 1340   -0.44442    0.14559    1.54349    0.38190    1.81544    1.87839
   15 1522   -0.08171    0.47927    0.03203    2.87455    0.94941    2.21638
   15 1656    0.09104    0.65402    1.58714    2.94671    2.16947    0.95602
   16   76   -1.04127    0.17916    1.15224    2.80902    2.19248    0.99164
   16  302    0.14465    0.47521    0.00522    0.39254    2.30195    2.40003
   16  365   -0.08521    0.47029    0.01443    0.38876    2.26316    2.35791
   16  657    0.28501    0.37747    1.42134    2.77284    1.24812    1.94811
   16  658   -0.51523    0.20120    0.18335    0.04282    0.15019    0.15565
   16  966    0.64461    0.48901    1.56799    2.79377    0.92333    2.22702
   16  989    0.43291    0.24783    0.33939    3.10850    3.03892    0.09884
   16  991    0.69236    0.66090    1.35998    0.30217    1.10570    1.10188
   16 1051   -0.68126    0.01919    1.38153    2.68491    0.42649    2.91427
   16 1106    0.66813    0.10438    1.31188    2.67058    1.16691    2.09651
   16 1291   -0.33991    0.17125    1.61845    0.29359    0.90175    0.94598
   16 1325    0.39268    0.27403    0.24956    0.16228    0.68602    0.70182
   16 1519   -0.05660    0.15324    1.74425    0.43954    1.94961    2.03871
   16 1709    0.23211    0.29923    1.74927    2.61889    0.49720    2.98214
   16 2085   -0.33920    0.25550    0.27886    2.92221    2.21962    0.94983
   16 2159   -0.29056    0.20290    1.56787    0.38991    0.82216    0.91875
   17   69    0.47111    0.41314    1.21930    0.08013    0.87781    0.87727
   17  315    0.55827    0.23569    0.22032    0.46384    2.69770    3.00564
   17  519   -0.43074    0.25075    0.02152    0.28195    2.16327    2.20606
   17  578    0.08962    0.22503    1.67048    0.16242    0.13371    0.20850
   17 1299   -0.10188    0.43192    0.26876    0.37151    2.23866    2.30398
   17 1379   -0.42067    0.02185    1.55010    0.41560    2.72559    3.03117
   17 1387    0.01900    0.25301    1.52415    3.00832    2.23396    0.91286
   17 1454    0.90125    0.15986    1.28864    0.44347    2.68967    2.98637
   17 1590    0.41607    0.22639    0.05765    0.42103    2.25253    2.34499
   17 1644    0.10242    0.44764    0.27275    2.82368    0.70363    2.51269
   17 1859   -0.04361    0.57339    1.35321    0.91881    1.05347    1.35819
   17 1974   -0.50005    0.32194    1.51700    0.59059    2.00255    1.83350
   17 2103   -0.45762    0.62206    1.10805    2.29288    0.44269    2.42869
   18   70   -0.00258    0.45623    0.25407    2.94427    2.09010    1.07071
   18   91    0.01995    0.37264    1.55198    0.10862    1.97654    1.97039
   18  382   -0.48383    0.27648    0.28034    0.19471    0.02272    0.19589
   18  389    0.05299    0.46457    0.25095    0.08509    0.74164    0.74618
   18  481   -1.08366    0.23538    1.27007    2.66136    0.75280    2.53288
   18  738    0.42356    0.19340    0.04099    0.36806    2.17020    2.25377
   18 1303    0.50348    0.40922    1.18886    2.77066    0.20154    2.82942
   18 1333   -0.47948    0.02371    1.52426    0.46223    1.37545    1.39617
   18 1342    0.04149    0.13318    1.04369    1.68640    1.02752    1.37331
   18 1389   -0.65460    0.46111    1.24452    0.17162    0.17755    0.14161
   18 1614   -0.00942    0.08860    1.75698    0.31150    2.86792    2.81464
   18 1823   -0.45825    0.21312    1.54438    2.75609    0.34104    2.85887
   18 1835   -0.46722    0.19657    0.02657    0.37295    2.34065    2.44043
   18 2138    0.50315    0.25493    0.22004    2.81045    0.33016    3.06068
   19   24    0.96279    0.34555    0.37075    1.82522    1.60198    2.09582
   19  185   -0.72286    0.31952    0.18580    1.44661    1.59318    2.10755
   19  188   -0.08839    0.43123    1.64561    0.31439    2.01549    2.05591
   19  225    0.61717    0.80294    1.20851    1.27243    1.58304    1.89515
   19  246   -0.79787    0.55604    0.68914    1.66205    2.69476    1.38035
   19  357    0.27161    0.10113    1.50187    2.94578    2.05499    1.08841
   19  418    0.08723    0.15137    1.65694    0.34351    1.04195    1.10470
   19  640    0.14971    0.75194    0.98868    1.39625    0.42348    1.38563
   19  751   -0.12737    0.89938    0.07225    1.30793    1.35592    1.34851
   19  796   -0.36611    0.90224    1.06755    1.63851    1.37154    1.70898
   19  864   -0.55435    0.96739    0.36097    1.74831    0.74944    1.95566
   19  986   -0.73498    0.68609    0.44444    1.58052    0.69439    1.63868
   19 1031    0.86406    0.66592    0.78492    1.55607    2.19381    1.19094
   19 1063    0.50567    1.00181    0.59903    1.79977    1.64950    1.99099
   19 1080   -0.25081    0.48508    1.47826    2.89115    2.00105    1.15319
   19 1169    0.54029    1.14573    0.34699    1.28315    1.28528    1.39875
   19 1210    0.25560    0.91124    0.10777    1.82030    1.58439    1.97656
   19 1212   -0.25062    0.89186    0.53737    1.38602    0.43478    1.37526
   19 1234   -0.65499    0.19756    1.31744    0.28620    1.03975    1.08630
   19 1240    0.75623    0.88610    0.20112    1.56766    0.99622    1.10203
   19 1381    0.00548    0.67360    1.45371    1.95648    1.74416    1.39701
   19 1474   -0.40218    0.21701    0.25327    0.17184    0.78094    0.80092
   19 1572    0.02201    0.93614    0.43108    1.48092    2.67703    1.74773
   19 1660   -0.65204    1.01616    0.11588    1.55309    2.62920    1.71569
   19 1779    0.26885    0.88089    0.53593    1.51296    1.36763    1.88783
   19 1968    0.34674    0.86866    0.00968    1.75979    2.66638    1.34766
   19 2154    0.66683    0.34365    1.27779    2.82347    0.79363    2.36907
   20  117   -0.39483    0.34234    0.63982    1.26534    1.16860    1.05697
   20  445    0.60122    0.29173    0.40070    1.78981    1.92938    0.83846
   20  706   -0.20713    0.26681    1.00750    1.96747    1.60476    2.07474
   20  821    0.10274    0.61528    1.02556    1.39546    1.17582    0.67997
   20  832    0.27007    0.14959    1.09785    1.29351    1.03558    1.20691
   20  842    0.62406    0.06938    0.84380    2.02701    1.16097    2.71198
   20 1066   -0.69782    0.88166    0.80615    1.60034    1.25994    0.94437
   20 1245   -0.11083    0.48712    0.14619    0.10650    0.76817    0.76466
   20 1607    0.39310    0.27344    0.20373    0.19329    0.99816    1.01235
   20 1657   -0.46651    0.22805    0.20140    1.09610    2.17730    2.62406
   20 1778    0.47152    0.24578    0.15178    0.29725    2.85409    3.03085
   20 1842    0.53103    0.26832    0.38575    2.86690    0.40523    2.83254
   20 1944   -1.05074    0.12540    1.08878    1.71097    1.61294    0.44549
   21  132   -0.79976    0.09766    0.79832    1.87649    1.73179    1.81636
   21  205    0.17553    0.02725    1.71585    2.80034    2.53727    0.51701
   21  317    0.63824    0.16543    1.47438    0.57694    1.53031    1.69105
   21  319    0.55090    0.21694    0.01138    2.78916    0.35618    3.08644
   21  354   -0.31860    0.24045    1.54629    0.50646    0.89507    1.01185
   21  554   -0.75568    0.43006    1.44492    0.47362    1.44689    1.40898
   21  820    0.15465    0.46772    0.08632    0.29496    2.31445    2.37471
   21  891    0.42748    0.25651    0.05404    0.16148    0.84392    0.86068
   21 1043    0.22328    0.33202    1.68400    2.76337    2.55677    0.68499
   21 1204   -0.46571    0.20119    0.25359    3.11624    3.02276    0.12021
   21 1208    0.53652    0.50797    0.69676    1.74806    1.83739    1.28443
   21 1222   -1.12712    0.00900    1.51544    2.73494    2.36344    0.86319
   21 1311   -0.08607    0.22589    1.29778    0.98640    1.14401    1.59741
   21 1561    0.34076    0.26917    0.16753    2.99352    2.35720    0.79816
   21 2142   -0.07559    0.44299    0.22487    0.32863    2.19815    2.26366
   22  167   -0.94661    0.15699    0.64238    1.54833    2.00058    0.98068
   22  291   -0.42410    0.73284    0.01385    1.63742    1.23777    0.96610
   22  541   -0.89312    0.04444    1.44536    0.48666    2.39174    2.57216
   22  565    0.94169    0.21093    1.13220    1.50694    1.20782    0.81265
   22  606   -0.97540    0.19712    0.06455    1.61487    1.85190    0.81593
   22  661    0.93446    0.67212    0.83294    1.32091    1.98328    2.41499
   22  686   -0.07566    0.19973    1.34622    0.21286    0.79105    0.82215
   22  806   -0.17714    0.82867    0.32077    1.39222    1.25200    2.09596
   22 1006    0.30375    0.20347    1.31271    0.23304    0.33534    0.36866
   22 1157    0.44878    0.29770    1.28401    2.86816    2.34225    0.84973
   22 1172   -0.29484    0.14533    1.51698    3.02180    2.74875    0.38443
   22 1188   -0.55200    0.15879    0.04560    0.49227    2.64072    2.98710
   22 1294    1.08111    0.29037    0.54397    1.69233    1.90032    0.76101
   22 1509   -0.53015    0.23928    1.45866    0.27632    0.25823    0.37927
   22 1620    0.22010    0.44859    0.06983    3.05053    2.40245    0.74468
   22 1715   -0.37047    0.29777    0.17723    0.14215    0.69696    0.71240
   22 1747    0.93137    0.65666    0.21088    1.83626    1.10890    2.43148
   22 1877   -0.25894    0.63820    1.50692    0.52338    2.66477    2.80987
   22 1891    0.90866    0.20440    0.03981    0.16040    0.44835    0.47707
   22 1930    0.54009    0.84469    0.54950    1.24399    1.52397    2.25234
   22 2093    0.10087    0.25547    1.55351    2.76951    2.69884    0.57566
   22 2115   -0.84815    0.60491    0.40602    1.86804    1.07868    2.47483
   23  318   -0.06505    0.45624    0.04262    0.26188    2.13340    2.17067
   23  468    0.46851    0.27774    0.21473    0.32650    2.08072    2.08677
   23  582   -0.62992    0.20276    1.41774    2.59209    1.25059    1.74224
   23  705    0.50653    0.25940    0.04621    3.08165    2.99324    0.16005
   23  731   -0.27897    0.12487    1.53834    0.19773    1.20789    1.19050
   23  973    0.53471    0.25874    0.14072    2.75421    0.43028    2.93919
   23 1112   -0.07092    0.47186    0.00866    2.83346    1.12390    2.05767
   23 1224   -0.19464    0.10175    1.65356    0.08186    2.09890    2.09935
   23 1341   -0.45430    0.21693    0.01014    0.28766    2.08854    2.13647
   23 1360    0.19133    0.10917    1.50644    0.33824    2.04611    2.10475
