    3  888    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41437    1.08800    0.02127    0.02127    0.92709    0.99159    1.10728    0.45425   -0.92338   -0.67380    0.32292   -0.19485    0.12793    0.21530    0.04586
    3 1004    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.40417    1.10198    0.00999    0.00999    0.94132    0.99823    1.20224    0.21962    0.77567   -0.05271   -0.16189    0.43474   -0.17521   -0.35051    0.03240
    3 1155    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.40970    1.09151    0.00681    0.00681    0.93091    0.99915    0.96997    0.21381    0.69631   -0.46484    0.24374   -0.11339    0.12214    0.36900    0.03361
    3 1218    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.40432    1.10039   -0.01511   -0.01511    0.95601    0.99607    1.22807    0.31808   -0.78801   -0.11517    0.01446    0.62985    0.01673   -0.07706    0.00040
    3 1312    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41659    1.10186   -0.02234   -0.02234    0.94316    0.99103    1.11909    0.23725    0.58763    0.71533    0.03952   -0.05170    0.18863   -0.12554    0.02263
    3 1356    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41000    1.08853   -0.05377   -0.05377    0.93188    0.94820    1.06659    0.22937   -0.95690   -0.10151   -0.11334   -0.65615   -0.00695   -0.00653    0.00143
    3 1440    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.40902    1.11529    0.06416    0.06416    0.93755    0.92823    1.51604    0.44807   -0.89884   -0.13645    0.32425   -0.15774    0.15311    0.25922    0.05463
    3 1505    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41459    1.09665   -0.05108   -0.05108    0.93329    0.95315    0.97370    0.22240    0.65177    0.19855   -0.15495   -0.18948   -0.15652    0.16340    0.05939
    3 1533    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41471    1.09051   -0.02848   -0.02848    0.92500    0.98490    0.96195    0.24210   -0.92371   -0.20471   -0.27063    0.26702    0.01991    0.04879   -0.00902
    3 1574    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.38913    1.10158   -0.01653   -0.01653    0.93783    0.99520    1.17172    0.24428   -0.88569   -0.12660    0.25928   -0.17532    0.15396    0.11184    0.04700
    3 1594    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41784    1.07848    0.03115    0.03115    0.91657    0.98153    1.03732    0.29497    0.97847    0.40169   -0.08599   -0.47982   -0.11893    0.08903    0.10382
    3 1727    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.39006    1.10885    0.02295    0.02295    0.93902    0.99080    1.35946    0.21937   -0.83011    0.22968    0.31723   -0.15325    0.10226    0.34311    0.03529
    3 1753    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.39098    1.08092    0.06383    0.06383    0.91968    0.92791    1.10511    0.26359    0.68862   -0.68790   -0.00792    0.31406   -0.19781   -0.26666    0.00220
    3 1798    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41195    1.08757    0.03272    0.03272    0.93119    0.98041    1.23509    0.43959    0.70802   -0.57966    0.09290   -0.60330    0.13130   -0.42418    0.01360
    3 1993    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41456    1.09847    0.07553    0.07553    0.91742    0.89709    0.87404    0.27293   -0.18905    0.33401   -0.75303   -0.85702    0.15668   -0.91920   -0.12850
    3 2002    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41776    1.11371   -0.01503   -0.01503    0.96120    0.99608    1.07714    0.26227    0.89813   -0.07261   -0.27421    0.09578   -0.10840    0.43257    0.03362
    3 2061    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41970    1.11232   -0.03863   -0.03863    0.93668    0.97290    1.20089    0.43501   -1.03071   -0.39323   -0.02196    0.63208   -0.01850   -0.17878    0.00055
    3 2076    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.39766    1.10675   -0.00012   -0.00012    0.94120    1.00000    1.21191    0.30828    0.65307   -0.03680   -0.29179    0.06176   -0.13452    0.35927    0.04450
    3 2120    1.41910    1.08825   -0.03550   -0.03550    0.92079    0.97634    1.41325    1.08830   -0.00702   -0.00702    0.95477    0.99913    1.17208    0.31025   -1.03731    0.15630    0.29067   -0.17671    0.10784    0.29874    0.03580
    4   28    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41667    1.09596    0.03909    0.03909    0.93809    0.97241    0.48982    0.25491   -0.45528    0.24604    0.96259    0.61704   -0.05368   -0.65734   -0.05797
    4  313    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.36316    1.08872    0.05785    0.05785    0.92488    0.94348    1.61568    0.24999   -0.16092    0.08140   -0.97456   -0.46495    0.05008   -0.74161   -0.05277
    4  489    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41340    1.10687    0.04507    0.04507    0.93314    0.96333    1.67368    0.48709   -0.30670    0.05868   -0.94895   -0.60244    0.07723   -0.77267   -0.08116
    4  499    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.40493    1.10851   -0.01922   -0.01922    0.94230    0.99345    1.45377    0.25010   -0.24364    0.36284   -0.90564   -0.67950    0.10766   -0.86861   -0.10936
    4  715    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.39636    1.10306    0.09580    0.09580    0.90179    0.83790    1.50597    0.23746   -0.13063   -0.32219   -0.96313   -0.43031    0.03156   -0.70844   -0.03305
    4  793    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41514    1.09614    0.06155    0.06155    0.92289    0.93116    0.95174    0.49563   -0.45507    0.38292    0.97288    0.49330   -0.09223   -0.99814   -0.09876
    4  825    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.40116    1.10497   -0.01728   -0.01728    0.95526    0.99487    1.58101    0.44680   -0.20665   -0.58072    0.98419    0.98041    0.16833    0.76541    0.18728
    4  985    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41294    1.08889   -0.00435   -0.00435    0.94421    0.99966    1.47945    0.23939    0.16916   -0.28827   -0.91831   -0.65974    0.10243   -0.89711   -0.10660
    4 1029    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41713    1.08998    0.01736    0.01736    0.92941    0.99440    0.41818    0.30232    0.32528   -0.36710    0.97708    0.48268   -0.06640   -0.94895   -0.07255
    4 1038    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.42282    1.07612    0.01449    0.01449    0.92508    0.99603    1.42072    0.32854    0.25548   -0.56009    0.91208    0.55563   -0.08683   -0.84723   -0.09111
    4 1159    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41688    1.11941   -0.00753   -0.00753    0.96806    0.99903    1.62505    0.24403    0.12946   -0.04459   -0.99821   -0.97808   -0.20335    0.95578    0.22910
    4 1573    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.43035    1.10424   -0.01818   -0.01818    0.93888    0.99388    0.58318    0.24735   -0.22227   -0.25690   -0.99702   -0.99912   -0.20941    0.99451    0.23436
    4 1873    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41343    1.10084    0.03293    0.03293    0.92796    0.97992    0.48248    0.26509    0.23980   -0.45756    0.93119    0.67445   -0.06089   -0.71770   -0.06232
    4 1998    1.41634    1.08923    0.02020    0.02020    0.92096    0.99231    1.41596    1.10071    0.03814    0.03814    0.94301    0.97410    0.47603    0.24995   -0.20116   -0.45798   -0.99623   -0.89585   -0.17981    0.75895    0.20032
    5  162    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40713    1.08540   -0.02899   -0.02899    0.92517    0.98454    0.62259    0.23631    0.17404    0.33979    0.97965    0.99994    0.19056    0.89511    0.21782
    5  338    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40276    1.07945   -0.00904   -0.00904    0.92187    0.99848    1.50538    0.20449   -0.07935   -0.04475    0.98586    0.88972    0.17539    0.70306    0.19745
    5  360    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41519    1.10012   -0.03748   -0.03748    0.94531    0.97513    0.59384    0.24550   -0.17104    0.30903    0.94120    0.57080   -0.09225   -0.89911   -0.10119
    5  376    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41201    1.11514    0.03005    0.03005    0.93788    0.98376    1.50162    0.42293   -0.78988   -0.52525    0.33708    0.22962    0.04051    0.66762    0.01745
    5  474    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40930    1.11152   -0.06075   -0.06075    0.94232    0.93608    0.55813    0.24824    0.31198   -0.46610    0.90499    0.69938   -0.11437   -0.90311   -0.11822
    5  505    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41017    1.08493   -0.03869   -0.03869    0.91738    0.97210    0.54680    0.29890   -0.50432   -0.14459    0.99220    0.88256    0.17392    0.74299    0.19742
    5  625    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.39978    1.10369   -0.03014   -0.03014    0.95611    0.98453    0.45834    0.25830   -0.28723    0.43660   -0.89456   -0.68191    0.10866   -0.83270   -0.11244
    5  627    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.42727    1.09893   -0.04045   -0.04045    0.93810    0.97009    0.52656    0.28911    0.46071   -0.22288   -0.91092   -0.69267    0.09000   -0.74744   -0.09549
    5  662    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40995    1.08359   -0.02225   -0.02225    0.93617    0.99106    1.74281    0.49104    0.32309    0.26191   -0.89346   -0.60551    0.10804   -0.91516   -0.11695
    5  776    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41665    1.08912    0.05231    0.05231    0.92594    0.95004    1.34821    0.49823   -0.25108    0.44871    0.22749   -0.80617    0.17981   -0.86864    0.04714
    5  899    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41632    1.09620   -0.00438   -0.00438    0.95011    0.99966    1.50608    0.22931    0.34854    0.03126    0.84069    0.70769   -0.13478   -0.92363   -0.13914
    5  951    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.42935    1.09805   -0.00332   -0.00332    0.93348    0.99979    1.81502    0.44873   -0.13686    0.32184    0.89337    0.67493   -0.12413   -0.93808   -0.12968
    5 1073    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.41738    1.07739   -0.02590   -0.02590    0.91257    0.98713    1.59594    0.29983   -0.00141    0.35637   -0.84386   -0.73109    0.12693   -0.88471   -0.12272
    5 1461    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40670    1.09080   -0.02287   -0.02287    0.93400    0.99054    1.58972    0.25226    0.20717   -0.11011    0.84982    0.72257   -0.14975   -0.99786   -0.14617
    5 1591    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.42242    1.09711   -0.03215   -0.03215    0.94486    0.98140    1.44749    0.41599   -0.05159   -0.04029    0.17094   -0.84516    0.13784   -0.74520    0.03160
    5 1750    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40206    1.10701    0.07665    0.07665    0.93062    0.89858    1.53769    0.34550    0.36375    0.16427    0.94322    0.99287    0.18046    0.84151    0.20221
    5 2069    1.41370    1.09976    0.02674    0.02674    0.95314    0.98750    1.40412    1.10988   -0.00033   -0.00033    0.94362    1.00000    1.77440    0.40865   -0.11092    0.16950    0.86575    0.70327   -0.12363   -0.91027   -0.12437
    6  138    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.42240    1.09242    0.04339    0.04339    0.93421    0.96567    1.72709    0.39213   -0.10911    0.32871   -0.98724   -0.63578   -0.02555   -0.29467    0.02905
    6  168    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.41461    1.09055   -0.03415   -0.03415    0.93124    0.97870    1.64591    0.47333    0.06107    0.51056   -0.98149   -0.88810   -0.08942    0.20090    0.10098
    6  346    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.42508    1.09754    0.03411    0.03411    0.94133    0.97889    1.59052    0.24086   -0.04182    0.09661   -0.96601   -0.51534    0.08928   -0.94387   -0.09982
    6  412    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.40891    1.11445    0.03489    0.03489    0.94635    0.97864    0.63958    0.23645    0.19486   -0.20977   -0.95463   -0.54346    0.10407   -0.99870   -0.11217
    6  583    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.40681    1.10958    0.00703    0.00703    0.96439    0.99916    0.48280    0.27550   -0.46040   -0.25992    0.99436    0.94591    0.15319    0.63137    0.17657
    6  685    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.39045    1.09803   -0.08640   -0.08640    0.91108    0.86958    1.13877    0.26847   -0.09214    0.04283    0.40948   -0.75441    0.15990   -0.95802    0.07136
    6  965    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.41929    1.09596    0.04284    0.04284    0.94070    0.96708    0.48278    0.28095    0.27323   -0.47020    0.93267    0.66578   -0.03799   -0.50761   -0.04131
    6 1598    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.41666    1.08532    0.00651    0.00651    0.94879    0.99924    1.24993    0.28893    0.43169   -0.69297    0.07969   -0.06105    0.05595    0.57121    0.00883
    6 1737    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.38955    1.10151   -0.03253   -0.03253    0.93621    0.98152    1.50676    0.29895    0.37589    0.14607    0.98959    0.98932    0.19402    0.89751    0.21506
    6 1794    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.42200    1.10008    0.02642    0.02642    0.93826    0.98724    0.59724    0.22358   -0.20377   -0.28257    0.99854    0.99902    0.21259    0.99201    0.24324
    6 1855    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.41696    1.08929    0.04647    0.04647    0.91488    0.95939    1.47166    0.28546    0.43823    0.26906    0.98360    0.87479    0.07449    0.10793    0.08306
    6 1919    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.39804    1.08755    0.04069    0.04069    0.91945    0.96982    0.50336    0.28771    0.44732   -0.25787   -0.93042   -0.65454    0.08437   -0.75845   -0.08779
    6 2147    1.40493    1.10820   -0.05839   -0.05839    0.94352    0.94130    1.41520    1.08541   -0.01077   -0.01077    0.93185    0.99786    0.49644    0.27422   -0.25741   -0.46180   -0.99287   -0.95072   -0.15403    0.62060    0.17649
    7   49    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41536    1.08579    0.01784    0.01784    0.92516    0.99405    1.20123    0.36584   -0.68392   -0.97484   -0.01551   -0.52574   -0.06930   -0.00814    0.07355
    7   56    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.42156    1.10313   -0.02206   -0.02206    0.93062    0.99096    1.02514    0.24290    0.46614   -0.09797   -0.50084    0.64180   -0.14475   -0.91265    0.08282
    7  183    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41864    1.09450   -0.02942   -0.02942    0.94263    0.98443    1.62660    0.29590    0.15696   -0.36896    0.87243    0.58429    0.19202    0.57534    0.22193
    7  271    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41550    1.09148    0.00966    0.00966    0.93640    0.99830    1.53736    0.29520   -0.23723    0.00932   -0.97975   -0.94234   -0.14772    0.65000    0.16864
    7  337    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41008    1.09441    0.06690    0.06690    0.92584    0.92014    1.26976    0.26585    0.32407   -0.12459   -0.14199   -0.17666   -0.05484    0.87483    0.00904
    7  506    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.42439    1.08400   -0.03450   -0.03450    0.92868    0.97781    1.63315    0.48323    0.46954    0.32267   -0.92680   -0.22529   -0.09879   -0.40854    0.10733
    7  636    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41715    1.09141   -0.06599   -0.06599    0.92844    0.92176    1.67590    0.46505    0.71596   -0.10313    0.87453    0.40296   -0.04754   -0.76366   -0.05161
    7  794    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.39595    1.08028   -0.07466   -0.07466    0.89667    0.89741    0.52246    0.27499   -0.49736    0.23407    0.96081    0.62634   -0.07658   -0.83663   -0.08151
    7  798    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.42547    1.09759   -0.00595   -0.00595    0.93883    0.99935    1.55696    0.26772   -0.05759   -0.32191    0.97766    0.95391    0.15170    0.66924    0.17417
    7  869    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.40303    1.09644   -0.01722   -0.01722    0.93091    0.99462    1.19443    0.23249    0.56712   -0.26030    0.47585   -0.64494    0.12362   -0.85948    0.06901
    7 1104    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.40117    1.09270    0.03122    0.03122    0.93692    0.98269    1.08589    0.23589    0.00993   -0.26044    0.25286   -0.23815    0.00947    0.02873    0.00682
    7 1120    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41717    1.08395    0.01305    0.01305    0.92860    0.99683    1.40774    0.35719    0.38316    0.34221    0.99939    0.99920    0.20817    0.99895    0.23917
    7 1200    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.38931    1.08840    0.05182    0.05182    0.92478    0.95266    1.58656    0.23909    0.37592    0.13748   -0.82944   -0.75672    0.00107   -0.08202   -0.00099
    7 1335    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.42397    1.09190    0.01837    0.01837    0.93786    0.99379    1.67835    0.49580    0.90574   -0.38025   -0.95224   -0.28955   -0.05037   -0.45725    0.05612
    7 1383    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41223    1.10094   -0.00342   -0.00342    0.94287    0.99979    1.55849    0.22907    0.24186   -0.12904   -0.92311   -0.62322    0.11927   -0.98671   -0.12606
    7 1497    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41140    1.08769    0.01875    0.01875    0.92709    0.99348    0.93789    0.36130    0.72459    0.24229    0.27727    0.28080    0.03267    0.78051    0.01055
    7 1516    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41284    1.09895   -0.00195   -0.00195    0.94349    0.99993    1.50596    0.44224    0.69612   -0.39373    0.94309    0.67612   -0.05653   -0.63693   -0.06196
    7 1694    1.42664    1.11025   -0.00496   -0.00496    0.94640    0.99955    1.41204    1.09075    0.03081    0.03081    0.94754    0.98325    0.48515    0.27230    0.28056    0.48324   -0.97979   -0.92130   -0.14392    0.61863    0.16643
