    5 1591       0.53974       3.16647       0.49008       2.89950       3.29844       5.23771       2.29369       5.88424       0.47299       2.23420       0.17505       2.17540       2.96094       5.84202       2.21951       6.25935
    5 1750       2.22101       8.09031       2.74770       7.13785       0.53688       2.66710       0.38759       2.54340       2.15482       7.42224       2.36136       6.83046       0.17764       2.82786       0.31344       2.36500
    5 2069       3.57337       0.32593       2.52690       0.96819       9.69626       3.01177       8.41910       3.82900       3.77785       0.32606       2.95376       0.73577       9.16992       2.66045       7.65758       3.72277
    6  138       9.79305       3.00376       8.40117       3.96004       2.99731       0.15376       2.25965       0.48928       8.20957       2.09135       6.86273       2.95092       4.03292       0.62747       3.33732       0.96491
    6  168       8.81697       2.70602       7.79118       3.19333       2.79664       0.58697       2.41009       0.45776       8.02108       2.58911       7.15243       2.87823       3.14300       0.26890       2.52895       0.40137
    6  346       8.97710       2.51685       7.73557       3.43162       2.65006       0.05801       1.90034       0.42856       7.86236       1.91044       6.46223       2.95166       3.25616       0.22502       2.68766       0.43072
    6  412       2.02430       0.69039       2.08850       0.21303       0.19416       2.63949       0.69190       1.76310       1.22415       0.34631       1.10250       0.05591       0.63668       2.69209       1.31878       1.61457
    6  583       0.36485       2.13577       0.18524       1.91936       2.38728       0.22752       1.50960       0.72310       0.58044       1.62512       0.12204       1.69377       1.70635       0.23112       1.15376       0.39924
    6  685       1.00042       0.43131       0.44885       0.56209       4.99393       2.82499       3.30697       4.08352       2.03317       0.28850       1.20670       0.72042       3.64261       2.58245       2.23092       3.58064
    6  965       0.12567       2.02676       0.21476       1.50542       2.30606       0.48763       1.92084       0.33006       0.50402       1.99190       0.66055       1.33376       1.67441       0.16511       1.14801       0.20398
    6 1598       0.99464       0.70280       1.12580       0.17449       4.41775       3.80872       5.03592       2.79315       1.99465       0.68015       2.02565       0.26477       3.23041       3.58444       4.01201       2.39799
    6 1737       2.19332       8.23306       3.20194       6.95883       0.08937       2.26533       0.43135       1.57222       1.55192       6.80125       2.21778       5.83436       0.39010       3.32540       1.09145       2.29273
    6 1794       0.39041       1.88740       0.12141       1.68738       2.90628       0.41347       1.90515       0.97125       1.02271       1.72077       0.37731       1.89127       1.89792       0.11009       1.25238       0.33051
    6 1855       2.02077       8.04375       2.94504       6.70289       0.11463       2.22144       0.42627       1.54753       1.62926       6.98419       2.42493       5.84387       0.16335       2.91720       0.67369       1.98062
    6 1919       1.54665       0.44869       1.51417       0.08399       0.14825       2.70529       0.45147       1.94852       1.16785       0.50392       0.98899       0.23257       0.20823       2.45527       0.71324       1.53457
    6 2147       2.66076       0.34425       1.97074       0.64971       0.19849       1.83014       0.24454       1.38983       1.72882       0.12164       1.30965       0.14033       0.66501       1.62702       0.39645       1.51429
    7   49       1.91178       0.27385       1.08339       0.67427       4.62994       3.05463       3.75749       3.39816       2.26616       0.29735       1.55912       0.54291       3.85314       2.63051       2.86831       3.11966
    7   56       3.95228       0.34192       2.97925       0.93788       2.73500       1.15609       2.94675       0.57166       2.54615       0.05900       1.82808       0.40595       3.73947       1.03991       3.69797       0.70374
    7  183       2.76651       0.08755       1.92705       0.51953       8.95417       2.74381       7.44553       3.92428       4.21671       0.51161       3.03465       1.27063       7.12749       1.92347       5.96084       2.77680
    7  271       8.33894       2.48257       7.55030       2.91288       2.29009       0.39075       2.14763       0.15225       7.35559       2.19730       6.82878       2.37420       2.86243       0.26648       2.45526       0.28457
    7  337       5.36848       1.75666       5.12021       1.41520       3.23434       0.19381       2.26869       0.72110       3.61290       0.99124       3.46073       0.62080       4.58011       0.55274       3.52049       1.10987
    7  506       0.38278       3.02268       0.41301       2.48524       2.41352       8.82012       3.51360       7.25450       0.94289       4.54352       1.14676       3.79353       1.46571       6.92937       2.38948       5.57852
    7  636       3.08862       0.21627       2.40961       0.55072       9.11372       2.70519       7.91664       3.35095       4.26482       0.68611       3.66936       0.94010       7.57040       1.84757       6.28570       2.57988
    7  794       0.27240       2.27380       0.59188       1.43670       2.30150       0.47595       2.14930       0.17607       0.39771       1.92417       0.84717       1.03464       1.76789       0.41105       1.48371       0.16873
    7  798       2.51632       8.79140       3.35018       7.61169       0.07167       2.37035       0.21319       1.84082       1.82998       7.42125       2.39427       6.49791       0.34743       3.32881       0.76120       2.53997
    7  869       0.21903       3.08657       0.34962       2.60574       2.63726       3.59988       1.64350       4.29497       0.19877       2.03505       0.11155       1.78088       2.26072       4.25666       1.48555       4.72509
    7 1104       0.93350       3.86321       0.79343       3.71402       1.00430       2.92310       0.87327       2.58098       0.38529       2.40954       0.22842       2.24808       1.13879       3.96856       1.03276       3.63025
    7 1120       1.94331       7.80890       2.96197       6.32237       0.12759       1.95205       0.39163       1.26951       1.28945       6.38106       1.94222       5.26454       0.38141       2.97302       1.00749       1.92485
    7 1200       0.06563       2.52304       0.23721       1.97183       2.82200       8.56739       3.08907       7.91390       0.36752       3.52522       0.53723       2.90498       2.12319       7.19062       2.40038       6.59699
    7 1335       0.47809       3.10515       0.46573       2.66497       2.53998       9.03596       3.54230       7.60428       0.55370       3.92713       0.63075       3.42148       2.07878       7.84445       2.98852       6.48129
    7 1383       8.63975       2.43059       7.61541       3.15772       2.55220       0.06269       1.83873       0.41797       7.73689       1.87718       6.49969       2.80297       3.05367       0.21491       2.54888       0.37570
    7 1497       0.26709       3.06377       0.46672       2.54340       1.20453       2.88460       2.01568       1.64969       0.23897       2.05184       0.38127       1.57289       0.83990       3.50588       1.71250       2.22592
    7 1516       2.46351       7.82297       2.62619       7.25584       0.58117       2.13883       0.30160       2.02301       1.89991       6.82850       2.16354       6.16465       0.75484       2.73608       0.37009       2.72130
    7 1694       2.17658       0.10260       1.65987       0.28395       0.33000       2.20357       0.49360       1.68684       1.91860       0.49578       1.65999       0.45736       0.19414       1.41800       0.09640       1.12517
    7 1732       4.09483       1.98384       4.36525       1.27785       2.16853       0.17880       1.53408       0.42772       2.55371       1.33758       2.82469       0.63979       3.29565       0.41150       2.65859       0.65375
    7 1738       2.38635       0.14269       1.63862       0.48161       0.71410       2.17048       0.26489       2.14193       2.42046       0.49544       1.45375       1.03164       0.27986       1.41693       0.04535       1.19552
    7 1763       4.06359       0.89392       3.25592       1.41693       2.18395       0.37673       1.34009       0.72425       2.80138       0.62613       2.03236       1.09625       3.05276       0.24863       2.16224       0.65646
    7 1846       0.19488       3.10326       0.59905       2.25769       2.17948       3.27242       1.59071       3.40801       0.08629       1.86840       0.16996       1.35066       1.88461       4.09987       1.60971       3.91413
    7 2012       9.43377       3.06502       8.63100       3.62711       3.12688       0.77794       3.07695       0.48754       8.66986       3.01759       8.20770       3.22038       3.48529       0.42633       3.10186       0.49111
    8  134       2.05628       5.56499       3.35121       3.83704       0.14538       3.17178       0.45752       2.42324       1.78021       6.16734       3.05303       4.45771       0.13224       2.38373       0.47863       1.59615
    8  169       1.27166       4.06727       0.91496       4.07215       0.36989       3.82348       1.00907       2.79553       1.25639       5.11290       1.22527       4.79244       0.04624       2.51682       0.38101       1.80949
    8  215       2.46525       3.81645       1.74987       3.96461       0.17377       2.45496       0.43926       1.75844       1.96663       4.41775       1.55242       4.28797       0.23845       1.50537       0.16631       1.14526
    8  284       0.19488       3.12322       0.67385       2.21672       1.52279       3.90833       0.97174       4.01346       0.46644       4.25609       0.90394       3.37701       0.83329       2.48163       0.34752       2.53798
    8  311       0.80024       0.47868       0.70592       0.20471       3.20594       3.61346       4.13788       2.34327       0.46238       1.21947       0.70285       0.62111       3.10820       2.56575       3.68998       1.64570
    8  500       0.57570       3.49811       0.45817       3.19916       0.88582       4.13559       1.50752       3.03770       0.71517       4.66477       0.87647       4.05903       0.47788       2.78674       0.76816       2.04254
    8  543       3.08482       0.39959       2.75652       0.35914       4.16750       1.19034       3.08219       1.64511       2.47813       0.41552       2.24001       0.20109       3.94812       0.68233       2.81137       1.28243
    8  711       1.45799       4.38906       1.08558       4.21090       0.66473       3.73756       0.85051       2.94770       1.25605       3.51411       0.73075       3.48059       0.34329       3.75494       0.65467       2.86516
    8  722       3.18011       3.01943       1.86337       3.85913       0.30355       1.20969       0.09103       1.06752       2.66959       1.78288       1.44651       2.56157       0.58496       2.07037       0.23474       2.05839
    8  870       0.33634       3.96234       0.84455       2.97732       1.89729       4.67654       1.33899       4.70254       0.11021       2.93475       0.31414       2.28819       1.63105       4.88413       1.34862       4.59828
    8  932       0.68218       4.25509       1.51325       2.98682       0.66410       3.44465       0.52590       3.24825       0.33266       3.15027       0.82762       2.19054       0.53719       3.74117       0.71022       3.26721
    8  959       1.51643       4.98446       2.17534       3.98885       0.49475       3.12807       0.36571       2.84877       0.73606       3.62286       1.33170       2.67102       0.86174       3.72163       0.73419       3.46369
    8  979       4.53134       1.21055       3.80680       1.27923       4.10881       1.22434       4.10558       0.94654       3.23986       0.45688       2.57373       0.57066       4.60649       1.54939       4.61353       1.14570
    8 1088       2.28159       1.01981       1.20395       1.66057       1.21623       0.51760       1.06685       0.28110       1.24241       1.03887       0.47639       1.36249       1.92059       0.23510       1.42197       0.35402
    8 1296       3.18205       5.39975       2.70209       5.64132       0.16889       2.60198       0.30296       2.10862       2.36878       3.96175       1.74150       4.29141       0.60621       3.32275       0.85015       2.78501
    8 1780       9.80974       3.81342       9.22795       3.98089       3.31271       0.31527       2.81665       0.41985       8.02399       3.09194       7.74909       2.96924       4.88406       0.71889       4.10405       1.10849
    8 1787       0.06965       2.73636       0.39508       2.06672       2.33269       5.14247       3.25812       3.79034       0.23306       2.30051       0.41606       1.74764       1.71418       4.77557       2.73638       3.34580
    8 1802       2.07640       4.73223       1.56024       5.01332       0.13656       3.16629       0.51697       2.45042       1.45057       3.62997       1.06451       3.79208       0.31403       3.45658       0.48231       2.92967
    8 1874       0.44506       1.59302       0.58817       0.95458       2.24831       3.01701       1.40909       3.30786       0.77505       0.89570       0.56681       0.59144       1.70909       3.37417       1.22148       3.30300
    8 1887       0.18754       3.00159       0.32552       2.46769       2.57999       4.71314       2.14556       4.99502       0.70685       4.30250       0.84076       3.81378       1.66289       3.22683       1.33737       3.37339
    8 1960       0.41828       1.88120       0.91503       1.00156       3.93273       5.82639       5.45750       3.99499       0.74225       3.22249       1.57882       2.00363       3.12075       4.16029       4.31424       2.67238
    8 2049       2.06656       0.35111       1.13506       0.86076       2.33836       1.02816       2.16677       0.86611       1.10284       0.42140       0.47003       0.66043       2.95145       0.68057       2.43016       0.85151
    9   76       1.92512       0.13164       1.30148       0.31107       7.53131       1.77495       6.17848       2.76028       2.75159       0.27650       1.79808       0.80914       6.26468       1.21237       5.25360       1.83788
    9  216       0.40529       2.89009       0.46760       2.52322       3.25631       9.56406       3.81449       8.70662       0.69595       3.78047       0.65673       3.46368       2.59561       8.27386       3.23920       7.38677
    9  365       2.72471       0.15427       1.87726       0.59162       0.69359       1.89309       0.21832       1.92698       2.68793       0.51199       1.63919       1.13692       0.35373       1.14868       0.07926       0.99315
    9  373       0.49402       2.83592       0.28080       2.64484       1.74489       0.22500       1.02869       0.55527       0.31826       2.14936       0.19760       1.88305       1.49083       0.50154       0.69949       0.88905
    9  509       0.57341       2.34229       0.25492       2.30997       2.28651       7.96935       2.69779       7.29915       0.37935       2.73911       0.24887       2.54157       2.04879       7.13915       2.28917       6.61577
    9  535       0.06161       2.68570       0.44097       1.90675       2.49064       8.86604       3.27399       7.69885       0.20341       3.20986       0.39454       2.62963       1.94641       7.92647       2.92365       6.55949
    9  717       9.42974       3.15533       8.34619       3.91935       2.94528       0.16207       2.23102       0.51185       8.17253       2.26851       7.14990       2.94757       3.79471       0.65977       3.04185       1.07255
    9  876       1.78243       0.39963       1.25660       0.47542       0.17650       2.73911       0.34917       2.17377       1.03473       0.32758       0.78952       0.15000       0.54442       2.43288       0.44981       2.10484
    9  913       2.30429       0.04502       1.77845       0.20948       8.55109       2.40629       7.48263       3.18310       3.31556       0.35551       2.63223       0.74834       7.11827       1.70403       6.23068       2.23255
    9  914       2.95310       9.62963       3.71089       8.53712       0.16481       3.26382       0.53152       2.50377       2.38165       8.81263       3.30617       7.53610       0.34122       3.69147       0.55441       3.10492
    9  934       0.14573       1.88684       0.44304       1.17989       2.52101       0.41850       2.34845       0.18194       0.37687       1.59530       0.77991       0.83122       1.90987       0.35309       1.64834       0.15362
    9  989       0.26715       3.09076       0.49878       2.51510       1.51177       0.39973       1.11584       0.51159       0.58931       2.67223       0.56492       2.40453       0.78363       0.41077       0.62785       0.22571
    9 1196       3.43113      10.09126       4.40514       8.52424       0.21250       3.26667       0.65246       2.39499       2.60404       8.94579       3.57734       7.47693       0.66420       4.05184       1.12641       3.06025
    9 2080       2.81907       0.37688       1.77523       1.00351       0.34268       1.92948       0.14038       1.76689       1.79305       0.10949       1.11533       0.35961       0.97145       1.78546       0.39575       2.00387
    9 2128       2.75924       3.26911       2.75947       2.55802       0.54914       1.31816       0.15722       1.20861       1.72748       3.18890       1.90063       2.35415       1.21695       1.06242       0.64294       1.08142
   10   89       0.15823       2.50853       0.57331       1.73110       1.96822       0.44847       1.88018       0.10832       0.32516       2.12970       0.83295       1.25884       1.43646       0.42485       1.25309       0.17849
