    1    2       0.27803       2.38857       0.46680       1.78285       2.02153       0.15073       1.57891       0.19685       0.18591       1.52740       0.09293       1.20876       1.77173       0.63197       1.58382       0.41495
    1    3       0.36809       2.01139       0.86132       1.14765       2.74256       0.37933       2.51325       0.31754       0.25137       1.11130       0.39028       0.59707       2.45752       0.87169       2.59494       0.43636
    1    7       0.42157       2.63093       0.28591       2.43225       2.15390       0.37050       1.28139       0.90530       0.94792       2.35832       0.47413       2.51673       1.21557       0.22574       0.70686       0.39244
    1    8       0.29612       2.43669       0.18079       2.20562       2.02764       0.17862       1.25122       0.61261       0.60112       1.91787       0.16505       1.98093       1.36785       0.32417       0.89718       0.48901
    1   26       0.23497       1.86860       0.58326       1.08318       2.73861       0.35212       2.31455       0.26418       0.38792       1.22243       0.41894       0.74425       2.13940       0.52960       2.01461       0.15613
    1   32       0.15988       2.09298       0.26070       1.61445       2.37697       0.33782       1.80468       0.57481       0.59327       1.81274       0.43183       1.62294       1.50694       0.14494       1.16787       0.11880
    1   34       1.98004       7.88852       2.87626       6.46006       0.06344       2.04268       0.40397       1.27553       1.32691       6.41061       1.92551       5.27114       0.28093       3.05627       0.89821       2.02748
    1   40       2.44202       8.52691       3.10351       7.41683       0.27571       2.39010       0.24306       1.97858       2.12851       7.41747       2.46056       6.60957       0.14187       3.03203       0.42346       2.34138
    1   41       2.54483       8.76143       3.15491       7.62694       0.07197       2.39049       0.16889       1.86654       1.98572       7.28701       2.25685       6.50946       0.21862       3.46138       0.67669       2.56353
    1   43       2.24512       8.46283       3.44960       6.91726       0.21827       2.42176       0.74207       1.51724       1.34685       6.68447       2.19067       5.48524       0.71375       3.80054       1.61626       2.52853
    1   47       3.26607       9.34660       3.59199       8.61484       0.71454       2.84871       0.43453       2.73868       3.04633       8.22311       3.02566       7.84875       0.53546       3.55947       0.61506       3.07930
    1  113       2.15407       0.05533       1.43376       0.37599       8.26451       2.18589       6.81931       3.21919       3.27398       0.38868       2.20566       1.05437       6.74092       1.45625       5.66607       2.12226
    1  114       2.11336       0.10018       1.51895       0.31876       8.10132       2.04266       6.76024       3.00520       2.95943       0.17486       2.04250       0.70418       6.91135       1.60640       5.87793       2.27824
    1  115       2.49517       0.14412       2.07355       0.16356       8.83721       2.47832       7.65936       3.21753       3.27749       0.15465       2.50241       0.51547       7.65577       2.07338       6.85164       2.44764
    1  116       2.73927       0.59964       2.55156       0.43232       8.95366       2.79196       8.09225       3.32750       3.28003       0.32607       2.77527       0.47379       8.06956       2.70322       7.50956       2.94259
    1  120       2.11546       0.43370       1.15674       0.99237       7.78075       2.11705       6.06757       3.42302       3.26581       0.87376       2.01054       1.73498       6.28946       1.30746       4.84719       2.33319
    2    3       0.40150       1.75077       0.59686       1.24820       2.80495       0.19340       2.29490       0.42898       0.27676       1.00201       0.20153       0.71198       2.50579       0.53995       2.27267       0.55140
    2    4       0.45244       2.07317       0.97386       1.17807       2.78815       0.40928       2.45854       0.29921       0.27607       1.20178       0.42701       0.67381       2.55990       0.88905       2.59407       0.41995
    2    8       0.39930       2.29165       0.17743       2.08467       2.43967       0.33506       1.47879       0.90172       0.93097       2.10457       0.35321       2.26886       1.51320       0.14355       0.90389       0.34674
    2    9       0.15480       2.33478       0.21574       1.75869       2.14214       0.34830       1.61885       0.49296       0.59893       2.12152       0.42106       1.77811       1.31641       0.20352       1.04039       0.10551
    2   11       0.16635       2.17731       0.60561       1.32041       2.29240       0.34088       2.00694       0.19731       0.25416       1.64909       0.43672       1.02846       1.81891       0.50617       1.79793       0.11701
    2   34       2.09809       7.81702       2.93488       6.39438       0.21695       1.95939       0.39779       1.31431       1.49404       6.44701       1.96825       5.40061       0.41363       2.93377       0.94986       1.92112
    2   36       2.10804       7.74841       3.42441       6.09005       0.46538       2.09231       1.01778       1.16437       1.17215       6.05371       2.11655       4.76194       0.98874       3.38745       1.90543       2.09896
    2   41       2.62648       8.34961       2.87586       7.55063       0.31881       2.21282       0.09897       1.99731       2.24265       7.26654       2.26849       6.72677       0.31019       2.92829       0.32246       2.44643
    2   42       2.25623       8.40371       3.06865       7.21045       0.11844       2.29223       0.17620       1.86793       1.86786       7.29659       2.31475       6.46715       0.13757       3.04714       0.55632       2.26564
    2   43       1.98102       7.77494       2.84496       6.58081       0.06774       1.90860       0.28500       1.30993       1.27407       6.38567       1.88306       5.42083       0.37778       2.92503       0.85810       2.08791
    2   44       2.20398       8.08846       3.29208       6.54709       0.38637       2.26170       0.72341       1.46662       1.47402       6.62376       2.20228       5.44513       0.74241       3.36533       1.43114       2.21333
    2   48       2.97072       9.34537       3.51342       8.31398       0.70465       3.04877       0.40872       2.87983       2.93172       8.60075       3.10123       7.94023       0.38307       3.44666       0.45214       2.91283
    2  114       2.28038       0.05737       1.58287       0.33820       8.49112       2.23076       6.97369       3.34528       3.20009       0.31737       2.14958       0.96141       7.15152       1.56854       5.98355       2.32529
    2  116       2.65703       0.28147       2.37039       0.18967       9.02783       2.62459       7.98862       3.32413       3.25970       0.17451       2.61879       0.44721       7.99960       2.32241       7.31026       2.66282
    2  123       2.27270       0.16659       1.82338       0.14318       8.56213       2.57010       7.40705       3.14094       3.16307       0.46233       2.45358       0.61675       7.26773       1.89560       6.38033       2.27565
    2  125       3.06312       0.63834       2.93642       0.38367       9.43893       3.08984       8.59270       3.61083       3.52561       0.54167       3.15849       0.55757       8.56222       2.79751       7.96548       3.04055
    3    4       0.27398       2.36466       0.53821       1.75882       2.02334       0.16336       1.54390       0.22433       0.13203       1.52563       0.10492       1.19333       1.76785       0.65447       1.53025       0.49679
    3    5       0.40099       2.29615       0.91577       1.37657       2.60590       0.54463       2.44727       0.27875       0.23943       1.31553       0.39509       0.76244       2.23073       1.07976       2.43783       0.44237
    3   25       0.92592       2.59767       0.48098       2.60779       3.24833       0.94654       1.99675       1.70186       1.65309       2.62405       0.85417       2.99743       1.97800       0.46909       1.10113       0.86481
    3   26       0.21617       2.14141       0.27095       1.67448       2.36944       0.28821       1.65554       0.51380       0.69285       1.87591       0.43931       1.70693       1.41663       0.13229       0.96943       0.11014
    3   28       0.27791       1.96550       0.74732       1.14243       2.62510       0.37680       2.35310       0.22750       0.33627       1.36821       0.53516       0.80605       2.01021       0.47647       1.95690       0.12196
    3   34       2.50902       8.60156       3.04079       7.48729       0.24478       2.42297       0.22483       1.96251       2.23161       7.55574       2.47221       6.71885       0.17664       3.15782       0.39242       2.47807
    3   36       2.04632       8.09372       3.06889       6.71021       0.06923       2.15462       0.44118       1.40539       1.41324       6.68707       2.14869       5.60922       0.28534       3.18451       0.88937       2.18024
    3   43       2.43441       8.84828       3.30781       7.61718       0.04068       2.44137       0.22073       1.86511       1.89018       7.46704       2.39381       6.59280       0.25419       3.57299       0.80744       2.63117
    3   45       2.45668       8.77263       3.70852       7.22134       0.25621       2.56918       0.81330       1.66647       1.53712       7.05088       2.42556       5.83910       0.77190       3.96870       1.69823       2.72111
    3  114       2.04764       0.40323       1.14532       0.92105       7.63989       1.96266       5.99301       3.21994       3.13541       0.77647       1.91753       1.59557       6.16285       1.26915       4.79254       2.27053
    3  115       2.00380       0.05839       1.30589       0.33981       7.96837       2.01848       6.50138       3.03378       3.03929       0.36934       1.97986       1.00174       6.42164       1.29926       5.32896       1.94541
    3  116       1.97994       0.11216       1.45869       0.26874       7.78857       1.91057       6.59572       2.76639       2.74370       0.11654       1.91138       0.58020       6.56723       1.50631       5.64189       2.10171
    3  117       2.59628       0.20400       2.21118       0.18791       8.96064       2.59111       7.83631       3.32836       3.29004       0.17830       2.55552       0.53060       7.67008       2.11571       6.90673       2.48298
    3  118       2.86386       0.51843       2.54979       0.51549       8.97361       2.67531       7.95853       3.43274       3.23194       0.24575       2.65157       0.49735       8.07465       2.47136       7.27281       3.02721
    4    5       0.39798       1.88196       0.55001       1.33630       2.64166       0.25446       2.17369       0.30858       0.29679       1.01994       0.18836       0.73945       2.40985       0.70286       2.18347       0.51041
    4    6       0.38322       2.10290       0.89155       1.21350       2.72005       0.44977       2.50975       0.29024       0.28828       1.17492       0.42391       0.64886       2.45867       0.95095       2.61541       0.43448
    4   11       0.21800       2.63587       0.34566       2.06758       1.92530       0.38776       1.33219       0.53415       0.63625       2.31695       0.48389       2.01027       1.12381       0.24554       0.79132       0.15103
    4   13       0.16786       2.28818       0.62652       1.42183       2.13515       0.34558       1.93939       0.14674       0.24847       1.64748       0.43292       1.01733       1.67888       0.53161       1.73914       0.11791
    4   36       2.11191       7.97008       3.05677       6.70893       0.20589       2.09208       0.43634       1.51618       1.45971       6.45159       2.02951       5.56132       0.44771       3.13065       1.04854       2.18981
    4   42       3.28768       9.67590       3.69993       8.84519       0.74322       3.18637       0.44244       3.07817       3.10496       8.66220       3.14489       8.20002       0.46909       3.67023       0.53281       3.19930
    4   43       2.47976       8.50213       2.98985       7.64178       0.24925       2.32764       0.11544       2.06459       2.02514       7.24419       2.25864       6.63523       0.27589       3.07780       0.39989       2.58239
    4   44       2.31099       8.46944       3.05527       7.31017       0.12332       2.31247       0.16624       1.85506       1.80865       7.12458       2.19064       6.33313       0.17443       3.13694       0.57571       2.31805
    4   45       2.12539       8.09616       3.01632       6.88199       0.07243       2.10249       0.32035       1.48863       1.33120       6.51871       1.95445       5.55470       0.44271       3.17731       0.93925       2.33107
    4  116       2.12180       0.04543       1.45889       0.32106       8.11420       2.03970       6.73917       3.06301       3.20668       0.30754       2.18236       0.95446       6.74450       1.41987       5.72306       2.07926
    4  118       2.57108       0.18482       2.21712       0.18910       8.86083       2.50301       7.73685       3.34334       3.32187       0.17135       2.60060       0.54563       7.82970       2.16814       7.06812       2.64359
    4  125       2.05243       0.11787       1.63397       0.17507       8.03396       2.17177       6.89561       2.99848       2.98668       0.36859       2.30270       0.72027       6.80170       1.54353       5.90833       2.09550
    5    6       0.37079       2.34789       0.57621       1.73948       2.07974       0.13378       1.59729       0.22781       0.19206       1.50127       0.13075       1.15631       1.88624       0.58968       1.67654       0.41469
    5    7       0.42686       2.10289       0.89723       1.16797       2.60439       0.32954       2.22548       0.22234       0.24739       1.23263       0.35966       0.65767       2.42198       0.81920       2.40731       0.34470
    5   28       0.10939       2.03239       0.23720       1.56509       2.33773       0.41530       1.71833       0.62777       0.53412       1.87664       0.42507       1.63657       1.52034       0.15626       1.14159       0.13720
    5   30       0.18516       1.95682       0.58110       1.12941       2.47489       0.37513       2.14261       0.21059       0.29990       1.44557       0.42157       0.80593       1.98576       0.49211       1.93345       0.13708
    5   36       2.38073       8.44655       3.00466       7.48143       0.34193       2.49707       0.29365       2.20179       2.16137       7.52951       2.52842       6.84422       0.14177       2.97798       0.35619       2.39601
    5   38       1.96333       7.85041       3.03228       6.36362       0.07623       2.06746       0.40605       1.32405       1.36141       6.62186       2.17037       5.40048       0.28219       2.87968       0.87690       1.86563
    5   45       2.46413       8.87896       3.38087       7.64103       0.08122       2.50443       0.20480       2.00703       1.93708       7.60408       2.48554       6.71020       0.19914       3.35373       0.69889       2.50490
    5   47       2.17542       8.23086       3.31087       6.65896       0.12345       2.24518       0.54838       1.40189       1.34698       6.61175       2.12670       5.40592       0.56392       3.46387       1.35329       2.24547
    5  117       2.19136       0.05074       1.51894       0.37305       8.31359       2.23301       6.81095       3.39962       3.16198       0.35498       2.13534       1.04647       6.97419       1.53974       5.83232       2.32975
    5  118       2.22499       0.12875       1.56151       0.44199       7.91726       1.97112       6.54533       3.03992       2.82019       0.16262       1.92342       0.69409       6.96427       1.55647       5.82979       2.40424
    5  119       2.57386       0.17780       2.14831       0.16219       8.74119       2.40254       7.40165       3.23573       3.17644       0.14735       2.38433       0.48517       7.79057       2.06346       6.82389       2.53622
    5  120       3.10727       0.61054       2.73324       0.56347       8.99835       2.63550       7.86508       3.34926       3.35855       0.29114       2.73299       0.50613       8.41129       2.59625       7.53390       3.04322
    6    7       0.40254       1.97075       0.48837       1.33191       2.65389       0.24733       2.01569       0.36540       0.26506       1.15701       0.12268       0.82087       2.36951       0.65390       1.95917       0.47379
    6    8       0.39514       2.11560       0.93475       1.21427       2.71279       0.42733       2.51727       0.27961       0.23462       1.20396       0.41052       0.67494       2.45363       0.92992       2.61237       0.42025
    6   13       0.17535       2.65261       0.30864       2.06312       1.83318       0.36251       1.26555       0.48610       0.55539       2.39151       0.40950       2.04191       1.06926       0.25630       0.77708       0.14119
    6   15       0.15880       2.42824       0.64346       1.55496       1.96918       0.27460       1.72066       0.12825       0.18253       1.79606       0.38719       1.20065       1.54305       0.52041       1.57122       0.09948
    6   44       3.19009       9.62267       3.64316       8.79688       0.70609       3.13505       0.43038       3.04500       3.09659       8.76818       3.19009       8.31014       0.44063       3.64007       0.51436       3.19220
    6   45       2.64631       8.87095       3.20592       7.96658       0.29444       2.53152       0.16300       2.27235       2.25206       7.77000       2.53819       7.12123       0.30943       3.26703       0.44811       2.75540
    6   46       2.44728       8.87736       3.35399       7.52705       0.08429       2.49639       0.19946       1.96795       1.96814       7.69302       2.51072       6.71407       0.18443       3.31496       0.65472       2.42427
