    1    2    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.47308    0.27439   -0.23709   -0.46293    0.99355    0.90899    0.13585    0.48787    0.15851
    1    3    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42499    1.17819    0.05812   -0.05565    0.46454    0.98499    0.61395    0.21306    0.25942    0.17145    0.99560    0.99426    0.20853    0.98618    0.24009
    1    7    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42896    1.19121    0.05275   -0.05059    0.48104    0.98843    0.64795    0.24571   -0.24836   -0.20029    0.99767    0.99635    0.20534    0.99510    0.23793
    1    8    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43215    1.18777    0.05594   -0.05431    0.48079    0.98686    0.55368    0.28660   -0.48841   -0.20655    0.98811    0.91888    0.15329    0.64333    0.17689
    1   26    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42486    1.18878   -0.01408    0.01384    0.46545    0.99910    0.50845    0.26409    0.45674    0.22433    0.99045    0.91592    0.15030    0.58761    0.17303
    1   32    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42273    1.22737    0.04694   -0.04830    0.47297    0.98947    0.49084    0.27016    0.22038    0.48389    0.98461    0.90511    0.14398    0.57681    0.16672
    1   33    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43660    1.18342    0.00012   -0.00012    0.47581    1.00000    1.51309    0.49694    0.55433    0.49200    0.99928    0.99879    0.21352    0.99748    0.24803
    1   34    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42326    1.19014   -0.00702    0.00689    0.46169    0.99977    1.43146    0.22323    0.32979    0.16922    0.99603    0.93196    0.16646    0.68023    0.19187
    1   40    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42770    1.17568   -0.07940    0.07401    0.46549    0.97226    1.58953    0.27579    0.07440    0.44799    0.99926    0.91121    0.15416    0.56395    0.17727
    1   41    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.44042    1.20057    0.05519   -0.05469    0.48767    0.98692    1.53518    0.24352   -0.12833   -0.15396    0.99933    0.99918    0.21133    0.99237    0.24457
    1   43    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42026    1.18602   -0.06005    0.05714    0.46733    0.98429    1.49373    0.30389    0.11294    0.06158    0.99981    0.99952    0.20123    0.96932    0.23139
    1  113    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43189    1.20664    0.03926   -0.03920    0.47761    0.99304    1.45723    0.22470   -0.10728   -0.15537    0.99824    0.99935    0.21170    0.99944    0.24339
    1  114    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42342    1.19214    0.04951   -0.04881    0.45922    0.98830    1.40820    0.22830   -0.32724   -0.25056    0.98738    0.93972    0.17301    0.74063    0.19901
    1  115    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42212    1.19804    0.04964   -0.04979    0.46631    0.98860    1.59514    0.23048    0.13476    0.11436    0.99737    0.99888    0.20912    0.99942    0.23761
    1  116    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.43249    1.19892    0.02378   -0.02262    0.47301    0.99746    1.66424    0.40390   -0.08293   -0.43875    0.97553    0.91857    0.13308    0.50666    0.15514
    1  120    0.44059    1.20855    0.05939   -0.06205    0.48188    0.98366    0.42656    1.20119   -0.01814    0.01886    0.46618    0.99842    1.40828    0.44070   -0.56584    0.04716    0.98647    0.92107    0.14055    0.53643    0.16265
    2    3    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.42499    1.17819    0.05812   -0.05565    0.46454    0.98499    0.54532    0.26308    0.22407    0.47057    0.99815    0.92868    0.15423    0.62573    0.17721
    2    4    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.42766    1.17972    0.16744   -0.16500    0.46827    0.87266    0.64033    0.21856   -0.24620   -0.27198    0.99659    0.99970    0.20637    0.95341    0.22937
    2    8    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.43215    1.18777    0.05594   -0.05431    0.48079    0.98686    0.63968    0.24552    0.26410    0.25793    0.99908    0.99939    0.20230    0.98047    0.23209
    2    9    0.42817    1.18061   -0.07249    0.07437    0.46740    0.97606    0.42613    1.18481    0.04514   -0.04477    0.46317    0.99058    0.51067    0.27056   -0.21245   -0.45566    0.99416    0.92053    0.13957    0.53745    0.15953
