    1    2       1.89603       1.73902       1.34180       0.87322       0.48621       0.24160       0.11459       0.05232       0.01930       0.00282      -0.00276      -0.00413    -0.00551    -0.00587    -0.00300     0.00190     0.00537     0.00546     0.00260    -0.00215    -0.00796    -0.01347    -0.01694    -0.01769    -0.01649    -0.01389    -0.00916    -0.00178     0.00639     0.01178     0.01216     0.00846
    1    3       1.89603       1.71594       1.27332       0.78098       0.40986       0.20373       0.11264       0.07162       0.04467       0.02324       0.00912       0.00247    -0.00042    -0.00291    -0.00455    -0.00356    -0.00087     0.00059    -0.00071    -0.00433    -0.00926    -0.01384    -0.01586    -0.01475    -0.01256    -0.01134    -0.01040    -0.00716    -0.00028     0.00852     0.01504     0.01534
    1    7       1.89603       1.71205       1.26029       0.75977       0.38721       0.18696       0.10434       0.06972       0.04641       0.02713       0.01359       0.00548     0.00034    -0.00340    -0.00520    -0.00400    -0.00052     0.00244     0.00208    -0.00225    -0.00851    -0.01362    -0.01589    -0.01601    -0.01571    -0.01540    -0.01332    -0.00709     0.00335     0.01398     0.01882     0.01508
    1    8       1.89603       1.72854       1.31158       0.83395       0.45365       0.22143       0.10452       0.05084       0.02604       0.01401       0.00736       0.00275    -0.00071    -0.00288    -0.00308    -0.00095     0.00225     0.00375     0.00167    -0.00324    -0.00865    -0.01285    -0.01555    -0.01710    -0.01732    -0.01533    -0.01022    -0.00230     0.00638     0.01271     0.01417     0.01037
    1   26       1.89603       1.73489       1.33226       0.86669       0.48834       0.24770       0.11750       0.05145       0.01799       0.00169      -0.00479      -0.00554    -0.00356    -0.00094     0.00160     0.00383     0.00458     0.00271    -0.00100    -0.00492    -0.00872    -0.01268    -0.01573    -0.01644    -0.01520    -0.01327    -0.01028    -0.00487     0.00258     0.00948     0.01324     0.01274
    1   32       1.89603       1.73725       1.33622       0.86479       0.47787       0.23596       0.11255       0.05314       0.02154       0.00518      -0.00081      -0.00252    -0.00412    -0.00482    -0.00236     0.00240     0.00584     0.00534     0.00128    -0.00416    -0.00898    -0.01228    -0.01419    -0.01527    -0.01579    -0.01506    -0.01183    -0.00555     0.00250     0.00957     0.01308     0.01213
    1   33       1.89603       1.47350       0.80253       0.47210       0.32054       0.21362       0.14586       0.09762       0.06630       0.04098       0.02183       0.00978     0.00268    -0.00038     0.00023     0.00022     0.00070     0.00231    -0.00247    -0.00916    -0.01312    -0.01589    -0.01706    -0.01800    -0.01696    -0.01256    -0.00755    -0.00214     0.00356     0.00992     0.01476     0.01143
    1   34       1.89603       1.50196       0.85442       0.50697       0.33819       0.22244       0.14938       0.09586       0.06001       0.03421       0.01672       0.00504    -0.00213    -0.00308     0.00171     0.00651     0.00529     0.00204    -0.00302    -0.00920    -0.01370    -0.01669    -0.01736    -0.01688    -0.01577    -0.01304    -0.00778     0.00052     0.00746     0.00827     0.00718     0.00734
    1   40       1.89603       1.44678       0.77849       0.48278       0.33407       0.22203       0.14755       0.09708       0.06511       0.03777       0.01840       0.00671     0.00080    -0.00074    -0.00026     0.00085     0.00445     0.00273    -0.00393    -0.00865    -0.01249    -0.01540    -0.01817    -0.01857    -0.01479    -0.01087    -0.00785    -0.00383     0.00388     0.01172     0.01280     0.00897
    1   41       1.89603       1.46819       0.81486       0.50609       0.34782       0.23081       0.15308       0.09884       0.06377       0.03626       0.01715       0.00470    -0.00210    -0.00352    -0.00162    -0.00082     0.00307     0.00422    -0.00213    -0.00837    -0.01307    -0.01581    -0.01797    -0.01895    -0.01659    -0.01260    -0.00623     0.00151     0.00720     0.01110     0.01143     0.00803
    1   43       1.89603       1.47764       0.80998       0.47720       0.32375       0.21614       0.14680       0.09654       0.06351       0.03797       0.01962       0.00573     0.00106     0.00566     0.00800     0.00292    -0.00354    -0.00392    -0.00358    -0.00698    -0.01242    -0.01595    -0.01711    -0.01733    -0.01666    -0.01312    -0.00547    -0.00247    -0.00011     0.01092     0.01728     0.01113
    1  113       1.89603       1.49172       0.84205       0.50677       0.34237       0.22696       0.15234       0.09785       0.06139       0.03419       0.01539       0.00201    -0.00515    -0.00330     0.00448     0.00825     0.00536     0.00134    -0.00360    -0.00854    -0.01336    -0.01689    -0.01824    -0.01733    -0.01588    -0.01332    -0.00522     0.00250     0.00360     0.00460     0.00964     0.01048
    1  114       1.89603       1.50830       0.86641       0.51533       0.34306       0.22536       0.15030       0.09588       0.05919       0.03282       0.01536       0.00476    -0.00144    -0.00351    -0.00099     0.00253     0.00347     0.00379     0.00042    -0.00609    -0.01226    -0.01651    -0.01827    -0.01780    -0.01580    -0.01377    -0.00982    -0.00314     0.00513     0.01187     0.01391     0.01073
    1  115       1.89603       1.44316       0.78105       0.49335       0.34292       0.22746       0.14984       0.09850       0.06465       0.03737       0.01832       0.00659     0.00021    -0.00197    -0.00214     0.00078     0.00547     0.00280    -0.00414    -0.00943    -0.01323    -0.01623    -0.01839    -0.01893    -0.01517    -0.01164    -0.00784    -0.00296     0.00445     0.01257     0.01400     0.01085
    1  116       1.89603       1.41415       0.73374       0.46414       0.32776       0.22055       0.14842       0.10168       0.06860       0.04025       0.02005       0.00800     0.00173    -0.00027    -0.00077     0.00178     0.00443     0.00147    -0.00331    -0.00772    -0.01288    -0.01700    -0.01901    -0.01820    -0.01655    -0.01374    -0.00746    -0.00102     0.00735     0.00940     0.01000     0.01158
