    1    2   -0.43918    0.20973    0.07416    0.14254    0.80162    0.81435
    1    3    0.49428    0.27503    0.30850    0.07532    0.01782    0.07345
    1    7   -0.48378    0.27304    0.28094    0.05166    0.10878    0.11336
    1    8   -0.07006    0.48107    0.19584    0.17406    0.78695    0.80452
    1   26    0.09782    0.47487    0.22387    0.20629    0.92714    0.95300
    1   32    0.40578    0.19974    0.08026    0.17896    0.70881    0.73244
    1   34   -0.55571    0.36224    1.23025    0.19195    0.84699    0.87121
    1   40   -0.07756    0.07679    1.54821    0.23530    0.77637    0.81494
    1   41    0.48721    0.11703    1.48344    0.14595    0.13346    0.06358
    1   43   -0.97527    0.16734    1.18032    0.07258    0.13472    0.11678
    1  113    0.63337    0.15159    1.28976    0.07806    0.13374    0.14096
    1  114    0.22028    0.37914    1.37593    0.20661    1.02480    1.04288
    1  115   -0.15493    0.12123    1.56323    0.05883    0.07770    0.05642
    1  116   -0.29107    0.09388    1.66366    0.14898    0.96762    0.97660
    2    3    0.36502    0.26602    0.29822    0.07951    0.79592    0.80008
    2    4   -0.51062    0.18314    0.34500    0.11486    0.21998    0.24072
    2    8    0.52564    0.21066    0.29185    0.08447    0.06639    0.05994
    2    9   -0.37970    0.24233    0.26752    0.10014    0.74382    0.74765
    2   11   -0.13844    0.45617    0.08504    0.12636    0.70701    0.71606
    2   34   -0.59671    0.45989    1.21434    0.06066    0.04544    0.07539
    2   36   -1.09572    0.26563    0.91190    0.09267    0.16478    0.17414
    2   41   -0.22784    0.20944    1.53011    0.22822    0.81275    0.80525
    2   42    0.38416    0.23515    1.46522    0.10053    0.06205    0.08055
    2   43   -0.74532    0.01910    1.20309    0.13225    0.69817    0.69770
    2   48   -0.15118    0.04907    1.79619    0.06557    0.03984    0.07671
    2  114   -0.68680    0.20653    1.28213    0.06456    0.23039    0.22866
    2  116   -0.15122    0.00185    1.59342    0.01848    0.16732    0.16661
    2  121    1.05134    0.03611    0.99859    0.17724    0.65875    0.67893
    2  123    0.53935    0.23991    1.32414    0.19258    1.01520    1.03658
    2  125    0.02885    0.43945    1.63839    0.11107    0.63201    0.64006
    3    4   -0.42021    0.20578    0.07878    0.18229    1.01525    1.02604
    3    5    0.47424    0.26501    0.33130    0.04972    0.02587    0.04361
    3   13   -0.84419    0.41363    0.15018    0.05882    0.12090    0.12155
    3   25    0.83758    0.42065    0.12410    0.10422    0.14725    0.17481
    3   26    0.39415    0.20753    0.07651    0.16166    0.92175    0.93269
    3   28    0.07708    0.44872    0.22285    0.13512    0.86238    0.87431
    3   34   -0.08851    0.19931    1.52694    0.13816    0.84134    0.85190
    3   36   -0.56325    0.44065    1.21937    0.15500    0.95713    0.96296
    3   43    0.50638    0.00087    1.48428    0.10523    0.14128    0.11990
    3   45   -1.00085    0.25570    1.15525    0.11774    0.12699    0.06242
    3  115    0.67151    0.24191    1.22884    0.06670    0.06303    0.07540
    3  116    0.22816    0.46608    1.32082    0.07991    0.96143    0.96515
    3  117    0.17609    0.00361    1.55153    0.12936    0.05957    0.12339
    3  118   -0.24620    0.22799    1.65740    0.13281    1.00465    1.01462
    4    5    0.42771    0.15304    0.28630    0.19131    1.00904    1.02832
    4    6   -0.46975    0.30793    0.22355    0.13069    0.35766    0.37244
    4   11   -0.43031    0.15784    0.26565    0.19808    0.92508    0.94889
    4   13    0.04680    0.47502    0.01480    0.18383    0.90311    0.92386
    4   36   -0.62858    0.45073    1.23501    0.02907    0.06118    0.06657
    4   38   -1.11826    0.11941    0.99966    0.05795    0.27645    0.27902
    4   42    0.19129    0.17580    1.79669    0.02197    0.22797    0.22872
    4   43   -0.22427    0.31748    1.53019    0.16866    0.91331    0.93016
    4   44    0.26843    0.15731    1.56304    0.02515    0.15551    0.15701
    4   45    0.70204    0.02249    1.25680    0.08255    0.96279    0.96691
    4  116   -0.56688    0.18190    1.29475    0.12893    0.06995    0.12840
    4  118    0.11544    0.15221    1.57681    0.07329    0.04490    0.05826
    4  125    0.54135    0.27750    1.28822    0.21976    0.85191    0.87057
    4  127    0.05725    0.59987    1.57829    0.26731    1.04721    1.08058
    5    6   -0.41608    0.21134    0.02039    0.10555    0.65258    0.66005
    5    7    0.50607    0.24612    0.25453    0.07521    0.11927    0.13814
    5   28    0.39855    0.18189    0.10641    0.16939    0.85811    0.87443
    5   30    0.08311    0.45574    0.17853    0.11564    0.76106    0.77064
    5   36   -0.05129    0.10823    1.55853    0.16230    0.95037    0.96422
    5   38   -0.55944    0.38408    1.29275    0.14054    0.74240    0.74942
    5   45    0.48915    0.07711    1.49734    0.11326    0.10186    0.08779
    5   47   -0.96391    0.16181    1.22354    0.07497    0.12909    0.10540
    5  116    0.68213    0.68259    1.03718    0.11857    0.95660    0.96164
    5  117    0.62130    0.21105    1.24639    0.10757    0.07863    0.07991
    5  118    0.19796    0.43387    1.35136    0.15894    0.99975    1.01399
    5  119   -0.14136    0.05511    1.59705    0.04471    0.05591    0.04631
    5  120   -0.30194    0.16455    1.60235    0.13407    0.79135    0.78989
    6    7    0.33326    0.28682    0.28082    0.17805    0.77180    0.78772
    6    8   -0.52556    0.13984    0.33248    0.09948    0.13906    0.13392
    6   13   -0.32085    0.32807    0.23032    0.10766    0.54786    0.55414
    6   15   -0.22150    0.42733    0.08834    0.21485    0.77099    0.79296
    6   44   -0.10313    0.11815    1.79736    0.10555    0.20518    0.21834
    6   45   -0.23352    0.19073    1.49531    0.09473    0.61313    0.60533
    6   46    0.41309    0.25751    1.48436    0.08925    0.13751    0.10546
    6   47   -0.73802    0.06789    1.19894    0.12625    0.56080    0.55476
    6   48    0.94586    0.36511    1.16528    0.07997    0.09859    0.12534
    6  118   -0.70505    0.08388    1.30150    0.06817    0.34727    0.35401
    6  120    0.16080    0.02826    1.57834    0.06234    0.14748    0.13953
    6  121   -0.02689    0.43976    1.62240    0.16340    0.52182    0.54202
    6  127    0.49775    0.31267    1.36117    0.16454    0.68956    0.71016
    7    8   -0.43543    0.15987    0.08078    0.19283    0.89331    0.91654
    7   30    0.44587    0.15278    0.08038    0.18112    0.88012    0.89856
    7   32    0.03308    0.48676    0.17846    0.20719    0.81604    0.84478
    7   38   -0.01221    0.02921    1.55401    0.17992    0.86019    0.87985
    7   40   -0.48766    0.34981    1.29742    0.26540    0.88446    0.92777
    7   41   -0.91701    0.20274    1.23740    0.10309    0.15879    0.12599
    7   45   -0.00643    0.45081    1.72353    0.15461    0.18623    0.22100
    7   47    0.44111    0.13876    1.47905    0.08903    0.23114    0.23702
    7  113   -0.11993    0.17474    1.56822    0.12960    0.24200    0.25426
    7  114   -0.31695    0.00454    1.65089    0.24596    1.13340    1.15284
    7  118    0.60145    0.67495    1.15921    0.22243    1.11900    1.14130
    7  119    0.59903    0.16599    1.36807    0.08036    0.16800    0.16469
    7  120    0.13290    0.33154    1.37817    0.20894    0.91051    0.91293
    8    9    0.15578    0.45023    0.01059    0.12117    0.72570    0.73526
    8   15   -0.35269    0.23330    0.23642    0.22298    0.89200    0.92340
    8   41   -0.67314    0.08450    1.28092    0.19738    0.78633    0.80063
    8   42    0.84169    0.35938    1.25126    0.02333    0.01081    0.02564
    8   46    0.25456    0.02221    1.80613    0.05644    0.02183    0.05594
    8   47   -0.12624    0.28783    1.52799    0.10666    0.67290    0.68136
    8   48    0.28296    0.16734    1.53708    0.06296    0.06434    0.01998
    8  114    0.06070    0.09511    1.57819    0.10778    0.26997    0.24913
    8  120   -0.57789    0.10249    1.30047    0.16061    0.12587    0.10368
    8  121    0.43784    0.32980    1.30462    0.24190    0.65396    0.67152
    8  123   -0.09759    0.53974    1.58550    0.23202    1.00557    1.02574
    8  127    0.96087    0.12586    1.09367    0.22308    0.81774    0.83826
    9   10   -0.41538    0.21756    0.07734    0.14722    0.84192    0.85605
    9   11    0.53102    0.22662    0.32427    0.03196    0.03870    0.04458
    9   15   -0.50763    0.19870    0.24378    0.11770    0.16654    0.20404
    9   16   -0.10977    0.45733    0.22686    0.17719    0.86607    0.88641
    9   42   -0.54038    0.40055    1.25123    0.14447    0.73618    0.74954
    9   48   -0.01579    0.14413    1.55093    0.15044    0.70402    0.72054
    9   49    0.44236    0.07876    1.47801    0.05531    0.05823    0.04229
    9   51   -0.95106    0.16640    1.19265    0.08673    0.07237    0.06464
    9   55   -0.09231    0.30913    1.71163    0.04652    0.24454    0.24753
    9  121    0.61601    0.17527    1.29864    0.13675    0.15242    0.08594
    9  122    0.19430    0.41023    1.35258    0.15314    0.90721    0.91006
    9  123   -0.09669    0.05192    1.59588    0.11105    0.29316    0.29061
    9  124   -0.32074    0.18615    1.68209    0.13040    0.81890    0.82720
   10   11    0.38871    0.17363    0.30067    0.17849    0.80530    0.82686
   10   12   -0.50291    0.27885    0.27858    0.00856    0.04306    0.04265
   10   16    0.50553    0.27251    0.30983    0.03760    0.02467    0.04386
   10   17   -0.37866    0.18774    0.27781    0.18833    0.83269    0.85629
   10   19    0.11512    0.45556    0.00306    0.21498    0.96710    0.99341
   10   42   -0.63917    0.48107    1.23402    0.04443    0.11833    0.11079
   10   49   -0.23464    0.26874    1.52047    0.11339    0.81476    0.82016
   10   50    0.32490    0.18979    1.53610    0.09395    0.09254    0.10733
   10   51   -0.73460    0.01440    1.22776    0.19816    0.82181    0.83491
   10   56    0.16319    0.08654    1.79590    0.05660    0.10743    0.09180
   10   99    0.53064    0.28400    1.30404    0.28831    0.82598    0.87412
   10  122   -0.64227    0.16541    1.26302    0.08281    0.08895    0.08714
   10  124    0.15697    0.11308    1.59617    0.04445    0.03162    0.04438
   11   12   -0.40561    0.22832    0.04014    0.17802    0.76245    0.78459
   11   13    0.51191    0.23652    0.27051    0.01508    0.02261    0.02673
   11   42   -0.04041    0.12968    1.57926    0.17636    0.70064    0.72195
   11   44   -0.55626    0.34023    1.32147    0.17885    0.76991    0.79221
   11   51    0.44160    0.11693    1.50746    0.08697    0.08240    0.02810
   11   53   -0.94751    0.10005    1.25314    0.08510    0.11333    0.07691
   11  122    0.76354    0.58238    1.03293    0.17710    0.86969    0.87792
   11  123    0.65353    0.11734    1.26518    0.07960    0.32260    0.32056
   11  124    0.24618    0.36733    1.36482    0.15881    0.78192    0.79652
   11  125   -0.13520    0.10059    1.55330    0.08757    0.10459    0.08120
   11  126   -0.26477    0.14547    1.63792    0.10654    0.91006    0.91314
   12   13    0.37659    0.21965    0.30064    0.16296    0.74066    0.75962
   12   14   -0.50103    0.22133    0.28162    0.04608    0.02832    0.05392
   12   19   -0.37784    0.19419    0.28364    0.21589    0.92423    0.95122
   12   21   -0.11520    0.44415    0.02276    0.13888    0.85673    0.86617
   12   46   -1.09495    0.25158    0.96396    0.09525    0.11566    0.11067
   12   50    0.16812    0.07375    1.81631    0.09418    0.12548    0.14321
   12   51   -0.23025    0.29645    1.50594    0.20148    0.77970    0.79288
   12   52    0.33998    0.17584    1.52907    0.02545    0.04726    0.04172
   12   53   -0.72388    0.06161    1.24348    0.18378    0.85088    0.86149
   12   54    0.83023    0.41483    1.19080    0.10436    0.09965    0.06944
   12  101    0.54248    0.30791    1.32027    0.21796    0.73161    0.76243
   12  103    0.04405    0.54588    1.59193    0.29608    0.95346    1.00179
   12  124   -0.67610    0.14319    1.31200    0.03714    0.02569    0.03921
   12  126    0.17703    0.09460    1.59353    0.08902    0.14766    0.17214
   13   14   -0.38962    0.23929    0.03528    0.12257    0.76891    0.77799
   13   15    0.52179    0.22872    0.28455    0.10740    0.22405    0.24704
   13   44   -0.04142    0.12610    1.59044    0.16422    0.74787    0.76707
