    1    2       0.15358       2.05908       0.22071       1.66417       2.31014       0.22576       1.69234       0.49306       0.62687       1.81987       0.46068       1.68717       1.41568       0.10597       1.04288       0.10257
    1    3       0.40839       1.52069       0.10123       1.45321       3.20396       0.30819       2.18062       0.93413       1.05670       1.35220       0.38384       1.64854       2.11859       0.09162       1.45724       0.35685
    1    7       0.35437       3.15943       1.01665       2.11561       1.65917       0.44747       1.64394       0.12021       0.11457       2.12936       0.42391       1.44367       1.46191       1.09510       1.79763       0.41225
    1    8       0.16072       2.78664       0.67282       1.87900       1.70002       0.44566       1.59264       0.09405       0.22978       2.21693       0.50425       1.43347       1.20871       0.66083       1.34890       0.16802
    1   26       0.44269       1.48822       0.12573       1.41499       3.05877       0.17193       2.16276       0.66624       0.71336       1.03264       0.17370       1.18893       2.32312       0.22617       1.66006       0.48161
    1   31       0.82025       3.39449       1.63485       2.16758       2.40538       0.98631       2.51906       0.48101       0.32948       2.10479       0.78633       1.24444       2.42155       1.85297       2.89015       0.98355
    1   32       0.33854       2.28596       0.51794       1.71523       2.20866       0.18778       1.77713       0.21993       0.13852       1.41558       0.11213       1.05047       1.94352       0.66046       1.72990       0.47493
    1   34       2.06183       7.52939       2.46625       6.83500       0.39952       1.91018       0.09300       1.87647       1.79178       6.57757       1.93804       6.12338       0.28378       2.53909       0.24525       2.25481
    1   40       2.59287       8.96425       3.51171       7.73054       0.07382       2.47638       0.29027       1.89856       1.84871       7.53524       2.52207       6.56373       0.43404       3.58554       0.90688       2.73688
    1   41       2.35785       8.64611       3.15236       7.47988       0.13995       2.38926       0.13410       2.00302       2.00578       7.57738       2.43185       6.76978       0.13167       3.15475       0.49230       2.41177
    1   43       2.19096       7.72881       2.51053       6.93872       0.76840       2.29136       0.28923       2.33662       2.27795       7.12430       2.23958       6.69842       0.31831       2.59259       0.19716       2.27388
    1  113       2.13081       0.46427       2.04027       0.14707       7.93775       2.31484       7.16082       2.68503       2.67141       0.21837       2.22236       0.25225       6.89317       2.10955       6.47088       2.12997
    1  114       2.08644       0.21385       1.84997       0.10383       8.11365       2.27001       7.22816       2.89442       2.89399       0.31191       2.45537       0.47933       6.81212       1.74038       6.14227       2.07826
    1  115       2.53017       0.07705       1.93093       0.23763       9.06339       2.61495       7.73087       3.49890       3.49991       0.24441       2.54205       0.77481       7.58842       1.99210       6.61225       2.51148
    1  116       2.68817       0.24590       2.02304       0.56298       9.30172       2.94070       7.98622       3.92993       3.90213       0.83261       3.05152       1.37379       7.59539       1.92930       6.47975       2.68213
    2    3       0.20056       1.53293       0.17893       1.18128       2.94633       0.32017       2.22830       0.65459       0.76108       1.36495       0.48182       1.29263       2.03467       0.12407       1.60118       0.15385
    2    4       0.43213       1.56431       0.10065       1.52933       3.25686       0.36862       2.18438       1.07516       1.13645       1.46359       0.43172       1.79646       2.16620       0.05025       1.45945       0.38570
    2    8       0.33068       2.97403       0.97593       2.05530       1.64809       0.35479       1.58900       0.10541       0.07324       1.90842       0.34770       1.33541       1.55953       1.02560       1.86777       0.45088
    2    9       0.33491       2.92548       0.66679       2.15945       1.62185       0.20997       1.22346       0.23857       0.10523       1.99837       0.15189       1.52566       1.44541       0.70555       1.35383       0.41935
    2   11       0.33440       2.14562       0.16555       1.84945       2.39595       0.24291       1.48001       0.74689       0.58514       1.72557       0.13196       1.71974       1.71599       0.21326       1.10827       0.40668
    2   34       2.12789       7.66047       2.67619       6.83591       0.54033       2.11052       0.30776       2.02625       2.00855       6.79901       2.19541       6.33944       0.30690       2.58186       0.43454       2.13614
    2   41       2.36998       8.76549       3.43905       7.33216       0.04314       2.46253       0.33409       1.78744       1.79459       7.55364       2.60331       6.37361       0.22845       3.26013       0.80482       2.30736
    2   42       2.44126       8.64574       3.09421       7.42957       0.21074       2.43148       0.17574       1.97858       2.04886       7.45411       2.32765       6.60264       0.16779       3.14665       0.50375       2.33941
    2   43       1.87572       7.49135       2.45398       6.43923       0.42237       2.06370       0.20682       1.83151       1.80644       6.76040       2.09740       5.98160       0.08420       2.35693       0.17689       1.82909
    2   44       2.40041       7.82294       2.72380       7.29410       0.96842       2.38841       0.50769       2.54010       2.48928       7.10782       2.44201       6.94718       0.43010       2.61179       0.33136       2.40180
    2   48       3.29925      10.40037       4.56626       8.63148       0.20207       3.29743       0.71761       2.33339       2.35993       8.71736       3.26922       7.31636       0.72398       4.52624       1.59677       3.20685
    2  114       2.21665       0.43516       2.06625       0.16322       8.01094       2.24469       7.11661       2.77410       2.74326       0.18369       2.22428       0.28191       7.18215       2.15830       6.64594       2.31659
    2  116       2.48814       0.04881       1.89062       0.25781       8.93680       2.54127       7.59479       3.51077       3.46450       0.25955       2.51121       0.84063       7.63686       1.95867       6.63817       2.56345
    2  123       2.15314       0.21661       1.67063       0.26236       7.86860       2.01694       6.76691       2.69591       2.69753       0.06628       1.99484       0.36779       6.95005       1.78753       6.10083       2.18177
    2  125       2.88102       0.21561       1.95606       0.77828       9.40559       2.77503       7.75371       4.03699       3.94412       0.57938       2.71505       1.37850       7.95317       2.00450       6.62767       3.00177
    3    4       0.14230       2.05666       0.19516       1.66145       2.33094       0.26071       1.69103       0.59848       0.60216       1.78673       0.40806       1.69380       1.46881       0.12082       1.09924       0.13672
    3    5       0.40186       1.57538       0.10506       1.43815       3.30267       0.49068       2.20923       1.21592       1.04887       1.49520       0.38719       1.72042       2.22865       0.12249       1.50376       0.48093
    3   25       1.03453       3.35839       1.82936       2.12233       2.51198       0.80066       2.47282       0.41217       0.53054       2.12935       0.96174       1.25289       2.59705       1.59382       2.92719       0.84263
    3   26       0.34692       2.34780       0.53054       1.76799       2.07117       0.15662       1.62745       0.19537       0.17764       1.45535       0.11133       1.13189       1.82109       0.63050       1.65141       0.38910
    3   28       0.39767       1.58686       0.12797       1.44465       2.99093       0.22476       2.04486       0.80009       0.69735       1.17401       0.16976       1.29359       2.25018       0.18922       1.58416       0.48096
    3   34       2.51429       8.77216       3.42241       7.57882       0.06942       2.41015       0.21815       1.92458       1.82915       7.42258       2.45784       6.49328       0.31680       3.31050       0.76417       2.53955
    3   36       2.08448       7.32588       2.23459       6.67797       0.63676       1.94002       0.17296       1.98664       1.91023       6.46129       1.82152       6.08372       0.34097       2.33159       0.14039       2.08636
    3   43       2.30691       8.55035       3.12834       7.27305       0.19258       2.46783       0.14905       2.09030       1.96030       7.54269       2.42057       6.62973       0.11581       3.02950       0.43767       2.28601
    3   45       2.30154       7.71613       2.56938       7.14862       1.01070       2.45562       0.44005       2.68817       2.44261       7.14338       2.35213       6.94259       0.41685       2.55778       0.21256       2.41739
    3  114       2.06263       1.04091       2.29655       0.40429       7.10253       2.13994       6.65041       2.29073       2.32330       0.60623       2.32827       0.26795       6.51088       2.23497       6.31139       2.06847
    3  115       2.10893       0.45757       2.00195       0.15787       7.68677       2.05316       6.77660       2.54794       2.55598       0.13951       2.08854       0.20520       6.88745       1.99095       6.34080       2.12259
    3  116       1.91577       0.24545       1.69240       0.07231       7.64930       2.11159       6.74441       2.65261       2.61066       0.32315       2.17588       0.39964       6.59814       1.67209       5.92752       1.94077
    3  117       2.53941       0.06219       1.98462       0.21634       8.98327       2.53875       7.65937       3.39244       3.45872       0.22122       2.54345       0.72129       7.67800       1.98343       6.72087       2.47987
    3  118       2.71831       0.18924       2.02005       0.47909       9.35951       2.89317       7.97356       3.89784       3.91935       0.72270       2.99017       1.22843       7.77484       1.96909       6.64366       2.73497
    4    5       0.19754       1.49086       0.17308       1.09710       3.05242       0.36237       2.27967       0.79359       0.76240       1.39427       0.47415       1.27979       2.11383       0.11175       1.65621       0.21766
    4    6       0.37422       1.65847       0.06859       1.55715       3.20391       0.45246       2.07313       1.14557       1.03567       1.57295       0.36473       1.84092       2.09967       0.08891       1.33922       0.41449
    4   11       0.40321       2.94570       0.74288       2.15020       1.62839       0.19163       1.18572       0.23013       0.11817       2.02564       0.18289       1.51166       1.43569       0.66261       1.31811       0.37506
    4   13       0.31463       2.08304       0.14071       1.84551       2.51429       0.23993       1.59656       0.75879       0.55688       1.62892       0.11326       1.66870       1.76129       0.20866       1.16342       0.40315
    4   36       2.06124       7.37166       2.35224       6.55862       0.67838       1.95203       0.26935       1.90074       2.06225       6.57473       1.98078       6.13174       0.37418       2.43302       0.32842       2.01151
    4   42       3.23492      10.29020       4.43183       8.58029       0.15829       3.20371       0.62721       2.29184       2.35466       8.63406       3.17239       7.29453       0.62337       4.43252       1.46869       3.16393
    4   43       2.31705       8.60767       3.39318       7.07612       0.04003       2.34622       0.28856       1.66635       1.76958       7.43150       2.56749       6.16260       0.21588       3.16237       0.78841       2.17052
    4   44       2.41246       8.68719       3.24485       7.63744       0.19376       2.43992       0.20621       2.10886       2.01520       7.50901       2.47193       6.83348       0.14859       3.16162       0.52631       2.46506
    4   45       1.92482       7.44338       2.44555       6.60436       0.50391       2.03363       0.20620       1.95854       1.89824       6.73186       2.11373       6.17923       0.11993       2.35218       0.16729       1.94345
    4  116       2.12179       0.45089       1.99611       0.14149       7.71965       2.07326       6.81638       2.56128       2.55072       0.13605       2.06292       0.20373       6.92988       2.00269       6.37118       2.12218
    4  118       2.52988       0.04715       1.94999       0.24036       9.05894       2.55117       7.69756       3.55697       3.48126       0.24122       2.52425       0.80343       7.70364       1.94121       6.70512       2.59614
    4  123       2.22270       1.12167       2.18897       0.67605       7.05615       2.01546       6.37195       2.23809       2.19657       0.43978       1.95543       0.23959       6.63262       2.30126       6.22034       2.22074
    4  125       2.10483       0.22937       1.71488       0.33933       7.81239       1.95162       6.65757       2.79160       2.60022       0.06101       1.91374       0.39530       6.83915       1.67533       6.02700       2.23251
    4  127       3.05763       0.23171       2.12728       0.76904       9.79678       2.96541       8.13879       4.25805       4.06003       0.50917       2.86469       1.31808       8.27763       2.20332       6.93758       3.17165
    5    6       0.16424       2.26027       0.20839       1.79946       2.15687       0.28075       1.47038       0.50973       0.61099       2.00854       0.35529       1.82857       1.29052       0.19230       0.91645       0.12665
    5    7       0.42758       1.60686       0.09529       1.50352       3.17462       0.36085       2.15199       0.98527       1.10018       1.50555       0.40588       1.76305       2.05751       0.08643       1.39639       0.35109
    5   28       0.27994       2.39080       0.52324       1.73246       2.04650       0.19989       1.64874       0.22476       0.13264       1.51212       0.10264       1.13109       1.72719       0.68923       1.61605       0.42250
    5   30       0.42385       1.52731       0.11986       1.45998       2.98953       0.16085       2.08075       0.68023       0.71149       1.14637       0.18295       1.30785       2.22571       0.15043       1.55836       0.42432
    5   36       2.43670       8.61146       3.09473       7.44139       0.09149       2.32030       0.16858       1.80685       1.80326       7.26524       2.20560       6.38028       0.34841       3.37078       0.69505       2.55966
