    1    2   -0.43702    0.14729    0.05484    0.11768    0.95274    0.96000
    1    3    0.43146    0.35231    0.27781    0.07994    0.18078    0.16240
    1    7   -0.46538    0.35157    0.24672    0.05901    0.23682    0.23217
    1    8   -0.00924    0.49917    0.14883    0.22623    1.14862    1.17373
    1   26   -0.00194    0.47433    0.22583    0.21304    1.00006    1.01381
    1   31    0.91492    0.25476    0.14127    0.06467    0.24084    0.23427
    1   32    0.46481    0.12098    0.04333    0.20441    1.06664    1.08787
    1   34   -0.41197    0.44547    1.27967    0.11785    0.93053    0.93914
    1   40    0.06188    0.07816    1.58825    0.14243    0.90617    0.91869
    1   41    0.39167    0.03898    1.49053    0.04933    0.12271    0.12298
    1   43   -0.85030    0.28957    1.20706    0.05337    0.19666    0.18987
    1  113    0.55262    0.26133    1.34987    0.06101    0.23694    0.22950
    1  114    0.11029    0.37406    1.42522    0.13206    0.99999    1.00824
    1  115   -0.10913    0.11396    1.59539    0.08708    0.12981    0.12998
    1  116   -0.35282    0.02906    1.64006    0.19330    1.07929    1.10029
    2    3    0.38421    0.27185    0.27897    0.14429    0.78549    0.79851
    2    4   -0.53070    0.18480    0.28939    0.03669    0.03522    0.01063
    2    8    0.52774    0.17927    0.23195    0.11126    0.20746    0.22118
    2    9   -0.34322    0.26519    0.24727    0.09836    0.70402    0.70867
    2   11   -0.18676    0.45124    0.03464    0.13453    0.69701    0.70724
    2   34   -0.57275    0.47530    1.25657    0.02763    0.03231    0.02833
    2   41   -0.18489    0.23216    1.52115    0.15268    0.84065    0.84662
    2   42    0.33485    0.24093    1.48285    0.05569    0.09434    0.09833
    2   43   -0.69450    0.02255    1.21293    0.11298    0.77099    0.77018
    2   44    0.87717    0.42743    1.21239    0.06144    0.10910    0.11481
    2   48   -0.18890    0.03548    1.79607    0.03016    0.09450    0.09085
    2  114   -0.61043    0.19778    1.34803    0.01481    0.04929    0.04825
    2  116    0.07940    0.00013    1.58987    0.09050    0.12721    0.15609
    2  123    0.45262    0.24489    1.33551    0.19693    0.88314    0.90585
    2  125   -0.07832    0.45257    1.61096    0.13053    0.77655    0.78851
    3    4   -0.42332    0.21389    0.07182    0.14419    0.78401    0.79858
    3    5    0.49087    0.26038    0.31828    0.06343    0.08117    0.05178
    3   25    0.83382    0.41177    0.18898    0.08966    0.07901    0.06353
    3   26    0.40253    0.19054    0.08421    0.21272    0.82545    0.85285
    3   28    0.07590    0.45514    0.22000    0.15404    0.83552    0.85136
    3   34   -0.12020    0.09657    1.55275    0.15888    0.76559    0.77815
    3   36   -0.59154    0.37769    1.19961    0.20306    0.81108    0.83904
    3   43    0.52047    0.12823    1.44805    0.13201    0.13381    0.03065
    3   45   -1.00290    0.16003    1.16278    0.08386    0.15605    0.14746
    3  114    0.74157    0.63031    1.09109    0.15454    0.83136    0.84676
    3  115    0.67539    0.14906    1.26756    0.07326    0.05097    0.08274
    3  116    0.24758    0.36494    1.34644    0.23391    0.91051    0.94076
    3  117   -0.19285    0.10528    1.55998    0.09904    0.14072    0.17147
    3  118   -0.22853    0.09294    1.65403    0.18993    0.99475    1.01549
    4    5    0.36736    0.25092    0.30386    0.12862    0.74024    0.74681
    4    6   -0.53695    0.19407    0.28499    0.04963    0.06017    0.05881
    4   11   -0.33533    0.26850    0.26389    0.15362    0.70006    0.70685
    4   13   -0.16120    0.44683    0.06324    0.10657    0.73253    0.73855
    4   36   -0.60894    0.46155    1.18784    0.05945    0.03255    0.06416
    4   42   -0.13356    0.07438    1.77735    0.05593    0.08503    0.10180
    4   43   -0.21694    0.19130    1.49771    0.14398    0.77618    0.77044
    4   44    0.39852    0.25897    1.48605    0.06248    0.10019    0.11809
    4   45   -0.74491    0.01517    1.20202    0.09425    0.65220    0.65378
    4  116   -0.65503    0.19938    1.27623    0.10744    0.12725    0.16101
    4  118   -0.14427    0.01341    1.59216    0.06072    0.21075    0.21763
    4  123    1.01960    0.04738    1.01147    0.19843    0.88036    0.90553
    4  125    0.49911    0.25309    1.30757    0.14132    0.77722    0.78846
    4  127    0.00831    0.43336    1.66395    0.10776    0.78817    0.79619
    5    6   -0.42493    0.21579    0.00142    0.13338    0.69266    0.70619
    5    7    0.50135    0.25720    0.26890    0.04081    0.04194    0.02194
    5   28    0.40975    0.21654    0.07072    0.13346    0.79144    0.79958
    5   30    0.08332    0.47002    0.21916    0.21696    0.93581    0.96192
    5   36   -0.01120    0.12611    1.52048    0.18026    0.76896    0.78741
