   4 6      35.94064     26.19002    -43.43268    -44.07349
   4 11     -97.72438     41.96467   -133.17840     86.70729
   4 13     106.80672   -112.45445   -126.47204    137.10295
   4 36      -1.16507      1.88416     -0.12002      0.99200
   4 42      -0.04865     -0.03543      0.01436     -0.01059
   4 43       4.04855      0.64006     -4.43259      4.20054
   4 44       6.63588     -1.28055      0.91154      3.54664
   4 45       1.01944      4.51974     -2.61480      2.90060
   4 116       2.40750      8.92826     -6.79632     -0.04492
   4 118      -6.30222      0.20782     -4.41451     -2.85933
   4 123      -0.00364      0.01256     -0.04440      0.01739
   4 125     -17.12265      6.45367     21.83901     -3.79362
   4 127       0.07856      0.04897      0.06741      0.14984
   5 6      67.24173    111.56020    -69.83964   -129.46952
   5 7     -63.54012     46.22738     81.66957    -75.97480
   5 28     -92.26375     76.54053    -93.92966     71.36825
   5 30      83.03466     55.73517    -99.06989    -89.21375
   5 36      -9.87907     -2.38497      0.87047      5.92546
   5 38       2.82662      5.48213      0.17587      2.53583
   5 45       0.92801      0.30633      4.37920      4.92813
   5 47      -0.00177     -0.00605      0.00959     -0.11759
   5 117       1.24019     16.20395      9.29966     -7.67777
   5 118     -15.17281      0.79165     10.49614     40.83937
   5 119       4.39635      0.15517      1.38402     -6.98382
   5 120      -0.09548      0.14995     -0.21887      0.10234
   6 7     -84.72615    -55.54997   -107.31444    -58.25341
   6 8      73.59214   -104.82478    122.67350   -138.05061
   6 13      68.62577     19.49760    -77.13546    -52.98830
   6 15      81.18059    -89.56078     80.25681   -123.37268
   6 38       0.95685     -1.77398      0.86077      1.24623
   6 44      -0.02241     -0.00683      0.00681      0.02935
   6 45      -8.43107      2.60735     -8.15432      3.37516
   6 46      -8.57218     -6.57546     -0.57536      2.66588
   6 47      -0.31553      7.42305     -3.98433     -0.00989
   6 48      -0.09277      0.42415      0.06540     -0.00458
   6 118      -0.31540      2.31980     -2.67060      0.86648
   6 120       2.82376     -0.61677     -1.97607     -0.23469
   6 121      -0.02178     -0.09617      0.06513      0.09961
   6 127       6.13293     -2.59115      8.36333     -1.93819
   7 8     -71.97577    -67.50699     77.91342     78.27561
   7 30     -73.91145    -59.93976    -66.20979    -59.49468
   7 32      89.04568     41.36647    -77.22918    -81.49195
   7 38      -2.28667      0.39823     -1.50136     -5.87057
   7 40       1.78670     -2.02858     -0.53554      0.86394
   7 41       0.04031     -0.00685     -0.15550     -0.05678
   7 47      -1.03026      0.45846      0.12385      2.19330
   7 113      -7.82658     -0.88855     -2.98544      3.45502
   7 114       0.08928      0.06888      0.04945     -0.04478
   7 118       0.02028     -0.01468      0.09149     -0.03734
   7 119      -0.34011     -2.54647     -8.16148     -2.34631
   7 120      -1.71936      0.07270      7.96704    -17.31915
   8 9     -56.16611     66.05061    -61.19324     85.45901
   8 15      99.81474   -102.25075   -149.95221    160.93719
   8 40       0.09647     -0.37035     -0.49756      0.29217
   8 41       0.92234      2.38291     -3.88255     -0.61725
   8 47      -0.90105     -0.99022      1.58334     -0.29995
   8 48      -3.08880      0.75468      3.37366     -2.57327
   8 114      -4.99204     -0.00409      5.67297      3.11532
   8 120       0.17985      7.99677      8.50266     -2.05545
   8 121      -1.10387      6.94093     30.22020     14.12542
   8 123       0.31403     -0.20905     -0.08926      0.03594
   9 10    -172.99874    188.94936   -250.22676    238.82522
   9 11      21.34405     17.22614     21.63220     28.39507
   9 15     -23.02331     10.29756     31.26933    -14.32909
   9 16      62.28187     10.77776    -14.11628    -77.33475
   9 19      -0.11630      0.10969     -0.15825      0.10848
   9 42       0.87462     -9.72136      6.37535      2.94173
   9 48       2.19477     -1.02503      1.70779     -0.53181
   9 49      -7.36220     -0.78039     -0.96837      4.97652
   9 51      -0.02358      0.06166      0.10760      0.22055
   9 55       0.02182     -0.00642      0.00836     -0.00651
   9 121       1.92588     -6.83637      0.81096     -7.82247
   9 122      -2.83634     -0.55827     -4.53821    -15.19539
   9 123      -5.48234      2.21565      1.24775      1.90388
   9 124      -0.14456     -0.14643      0.13229      0.23357
   10 11     -83.82723    -40.55259    -77.34203    -74.88358
   10 12     -50.40179    -50.61398    -79.05852    -70.99634
   10 16      -9.00185      1.35280      6.77756      3.48670
   10 17    -118.01755    -71.35104    151.70907    105.97361
   10 19     145.50115   -185.06592    202.30942   -193.57997
   10 49      -2.95491     -0.38582     -6.31590      5.27853
   10 50       1.08980     -2.19140     -2.53631      0.39550
   10 51      -4.67151    -10.94060     -7.35919      3.42981
   10 52       0.00063     -0.13179      0.10654     -0.06569
   10 56       0.00925      0.00689     -0.02878      0.06244
   10 99      14.44670    -11.05034     30.47280     -6.18438
   10 101       0.02166     -0.00482     -0.03874      0.01593
   10 122      -0.98942      1.09381      2.10123     -1.92150
   10 124     -12.34456      0.27502      6.72335      6.26849
   11 12      93.35829    -94.45797    -76.26130    125.94940
   11 13     -58.88703     41.73960     76.60177    -72.08021
   11 42       0.73699     -2.31204     -8.06843      0.86288
   11 44       0.80842      4.94631      3.82869    -11.79057
   11 51       8.64114      2.26361      3.09554      3.84135
   11 53      -0.16868      0.35958     -0.01590     -0.20063
   11 123      -0.90076     -1.05707      0.15654      1.85188
   11 124      19.65453      4.50030     -9.66539     31.97308
   11 125      -7.24614     -0.86677     -3.02163     -1.98659
   12 13    -113.85637     41.48444    149.40561    -54.64982
   12 14     -54.54090     28.71726     53.14781    -75.17994
   12 19     -91.98045    -44.39281    -98.94449   -105.46987
   12 21     138.88059   -155.91998   -189.56166    220.98037
   12 46      -0.00086      0.00033     -0.02132     -0.02639
   12 50       0.01064      0.00866      0.01669      0.00753
   12 51       8.39093      1.03948     -4.55908    -10.99508
   12 52      -3.29310     -4.31821      3.40867      2.23165
   12 53      -4.79881    -10.67038      2.87859    -12.36167
   12 54       0.04116      0.18543     -0.04311     -0.13353
   12 101     -11.30689     -0.59554     25.59396     -7.38189
   12 103      -0.19575      0.08304     -0.14036      0.03222
   12 124      -0.36760     -3.09050     -5.07698      2.95734
   12 126      -5.95313      0.70767      0.29076     -1.62828
   13 14      71.94723    -61.64306    -64.45711     57.51765
   13 15      59.47026     45.71779    -74.81590    -86.32081
   13 44       4.20236      1.24583     -3.29301     -4.03777
   13 46      -3.54056      2.53805      8.99122      1.51030
   13 51       0.02917     -0.00752     -0.05004      0.01052
   13 53      -8.71357     -0.44544     -3.34166     -1.72754
   13 55       0.02440      0.07207      0.03780      0.01139
   13 125       1.79846     -6.72016      2.63326      4.12037
   13 126       1.79832     -2.46866     -3.47641    -18.72729
   13 127       7.40108      0.69477      4.43164     -3.79971
   13 128       0.21419      0.11172      0.20417      0.16596
   14 15     121.62468    120.65122   -174.26463   -182.75968
   14 16     -82.31590     85.18292    124.69168   -124.08098
   14 21     -53.37447      3.37992    -85.94096     40.18092
   14 23     106.31493    -99.80209   -112.80261    129.10742
   14 46      -1.97080      2.38630      2.36457      3.61684
   14 48      -0.04852     -0.00790      0.05217     -0.00857
   14 52      -0.06723     -0.02972      0.06862      0.08525
   14 53      10.59620     -1.99347     -8.94398      5.18345
   14 54     -24.94273     -9.01499      0.44593      8.98031
   14 55      -3.60552      2.84807      2.43554     -0.47142
   14 56      -0.19533     -0.49368     -0.11376     -0.13723
   14 97       0.17595      0.03220      0.17892     -0.04008
   14 101      -0.01517     -0.00470     -0.06215      0.00028
   14 103      11.81760      0.85785    -13.21780     -6.47755
   14 126       0.49037      1.30634     -0.32596     -2.38289
   14 128      -8.15714      1.15428     -2.75112     -0.93212
   15 16    -121.33647   -122.27286   -141.88488   -143.94777
   15 46      -1.28788      0.71830      0.72065      2.06689
   15 48      -2.14600     -0.82933     -3.70711      6.16367
   15 49      -0.01848     -0.04386     -0.08497      0.00466
   15 55       3.09118      0.37398     -2.81921      0.84700
   15 121       8.40838     -1.18923     -1.72515     -3.77390
   15 122      -0.30699     -0.12575      0.06505      0.30724
   15 126      -0.00912      0.15354      0.08155     -0.00628
   15 127       0.33238      4.52286      4.73641      2.68682
   15 128      -8.27513     -0.38320     -6.66142     34.97252
   16 17     133.96069   -147.24659   -193.89336    185.13834
   16 23    -102.31987     64.26300   -135.94322     81.30001
   16 48       0.03171      0.65078     -1.50938      0.79096
   16 49       1.38904      1.77710     -2.71139      1.63223
   16 54      -0.04947     -0.00575     -0.00233     -0.01378
   16 55       6.92536     -1.19764     -4.21777      1.32849
   16 56      -0.23567     -0.71522      5.41181      1.47176
   16 97       0.65694     -7.65713    -23.88713      1.32260
   16 99      -0.14650     -0.08941     -0.30574      0.02026
   16 103      -0.06129      0.08373     -0.02600      0.35762
   16 122      -6.52288     -1.09575     -3.99113     -0.07122
   16 128       0.94616      0.17390      1.70201     -2.55601
   17 18     111.07112    107.55047   -142.09861    -97.64045
   17 19     -60.67459    -64.74447     91.29321     96.29446
   17 23     -59.33610     46.82685    -83.17828     73.22651
   17 24    -115.44304     85.20306   -146.04466    149.17135
   17 50      -0.75069     -2.02548      5.99957      6.82244
   17 56      15.69089      1.71747    -10.99911      3.46332
   17 57      -4.82935      0.33287      3.92293     -3.87767
   17 59       0.08868      0.02113     -0.12948      0.00153
   17 63      -0.02215     -0.00570     -0.03488      0.03738
   17 97      -0.25957     -1.06158     -4.96477      1.20667
   17 98      15.77261     -0.55087     -8.96399     21.06213
   17 99      -1.72607      0.48893     -3.60772      0.52836
   17 104      -0.00272      0.00380     -0.01327     -0.02180
   18 19    -106.03026     89.51844   -149.52933    145.90944
   18 20     -66.94726     51.80978    -85.51762     88.74154
   18 24     -66.87615    -60.16964     92.98459     98.80545
   18 25    -107.00428    -47.75976    100.76707     82.20310
   18 27      96.58916   -116.21287    137.92519   -120.71739
   18 57       2.88330     -1.40320      2.69933     -0.21338
   18 58       3.94453     -0.33477     -5.09740      1.59695
   18 59      -0.25589      7.12644      1.45345     -1.75536
   18 60      -0.07981     -0.08838     -0.05214      0.01451
   18 64      -0.00919      0.01129     -0.00637     -0.00925
   18 98      -1.03963      2.38566      5.41777      2.40227
   18 100       1.54902      0.14380      1.50077      0.41370
   18 107       6.06550     -2.64518     22.18351      3.04060
   18 109       0.12983      0.11846     -0.12665     -0.17956
   19 20      92.43292    -85.28786     92.86069   -109.10689
   19 21     -51.74076    -35.08590    -63.07724    -65.30891
   19 29       0.01312      0.04827      0.03866      0.05644
   19 50       4.70316      0.25305      5.62354      2.41766
   19 52      -2.69503     -7.33212    -12.39695      0.17349
   19 59      10.12191      2.05379     -6.44920     -4.67740
   19 61      -0.22171     -0.03908     -0.33266     -0.28942
   19 98       0.01877     -0.04549      0.15703     -0.06390
   19 99      -0.65369      3.67091      2.41807      2.02988
   19 100      10.25659      3.70565      0.03045    -23.26001
   19 101      -6.65213     -0.30154      5.10810      4.77442
   19 102       0.03055      0.00788      0.06578     -0.04905
   20 21     -92.94973    -79.79182   -123.99871   -135.92345
   20 22     -48.68069    -34.17419    -54.00500    -65.61562
   20 27    -102.04177     36.93409    126.58294    -74.86229
   20 29     104.79698     96.31884     91.62787    121.11427
   20 58      -0.05271      0.02038     -0.03651      0.06587
   20 59       7.36357      3.65651     10.75229     11.18000
   20 60      12.12211     -0.77924     -3.29153      1.09146
   20 61      -2.90163     -5.13791     -1.31686     -5.01054
   20 62       0.00856      0.05382     -0.07119     -0.05351
   20 100       1.11239      1.03065     -1.07547     -1.39895
   20 102      -3.00364      0.63838      0.76567     -0.39511
   20 109       6.17635     -0.57908     20.77873      5.95633
   21 22     140.29839   -155.73438   -190.00107    183.27162
   21 23     -35.94084      5.61148     27.47747    -36.71716
   21 52       1.33448      2.08414     -0.38189     -3.65168
   21 54      -0.43064      6.21669     -2.38176     -2.63443
   21 61      -4.60618     -0.63302     -3.50199     -2.97950
   21 63       0.08707     -0.01002     -0.04721      0.00991
   21 100       0.00876      0.04549      0.02354      0.02595
   21 101      -1.59816      1.37917     -0.62104     -1.50631
   21 102       4.06785     -2.88795     -6.15355     21.72767
   21 103       1.57116      1.10590      2.96958      0.61317
   21 104       0.41639     -0.22341      0.15462     -0.56023
   22 23     -82.01309     31.08501     97.00074    -57.89494
   22 24     -62.77782     46.13505     71.72220    -87.58364
   22 29     -65.89147     12.56152    -81.92619     35.18263
   22 31     121.01729    142.17494   -180.55032   -120.89245
   22 60      -0.02738      0.00195      0.00051      0.00797
   22 61       9.49287      2.69376     -9.29712     -7.39956
   22 62       0.94662     -0.23174      1.19889      0.05565
   22 63       1.36844     16.85458     14.41026      7.53393
   22 64      -0.04670     -0.23830      0.11091      0.09521
   22 102       0.40935     -2.98457     -2.89037      0.90634
   22 104       0.98536     -0.97370     -0.03839     -1.50329
   22 105       0.56205      0.20317      0.65622      0.27812
   22 111       7.00656      1.62600    -10.66285     -0.92829
   23 24     104.76865   -109.34894   -150.32423    133.35436
   23 25       0.03864     -0.03040     -0.05809      0.09158
   23 54      -8.40424      5.58430      7.38141    -10.97207
   23 56      -1.39826    -12.42613      0.00940     -1.89760
   23 57      -0.03957      0.02497      0.31001      0.01207
   23 61       0.01675      0.02454      0.00010     -0.07521
   23 63      13.07757      1.89294      8.50460      0.77798
   23 97      -5.80888      0.41365     -2.37598     -0.66113
   23 98       0.02687      0.02402     -0.02075     -0.03266
   23 103       3.08353      2.95603     -0.31316     -3.88352
   23 104       9.99862      2.87809      0.54736     30.48358
   24 25      89.70217   -129.98939   -158.90889     86.28448
   24 31    -138.06816    -86.21685   -208.27832   -136.62958
   24 57      -1.62457      8.42617      7.84211     10.25387
   24 58       0.04425      0.09071      0.04792      0.07576
   24 62       0.00835      0.00275      0.01196      0.00057
   24 63      -3.55762      2.93144     -1.25418      2.06630
   24 64      14.07693      3.03162      6.60021     -3.09849
   24 98      -7.02446     -0.05094     -4.08947      3.39506
   24 104      -1.45621     -5.50193     -4.63708      8.33838
   24 105       5.03363      9.23050    -13.81054    -11.21450
   24 107       0.02840     -0.03942      0.09631     -0.07530
   25 26     108.88834   -117.72854   -123.61886    150.44723
   25 27     -46.86533    -46.24982     66.69826     65.16573
   25 31     -62.95286    -53.73823    -93.49262    -74.74805
   25 32     -89.33340    -36.65561    -55.89282    -92.04003
   25 33      -0.81427     -0.11910      0.08647      1.08886
   25 35       0.02186     -0.02902      0.04812     -0.04510
   25 58      -3.90914      9.70074      7.35491      7.64396
   25 64       7.91244     -2.20155     -0.66292      6.71567
   25 105      -2.07651      4.30622     -0.77817     -4.44137
   25 106       4.65973     -1.47607     -2.62904    -23.95899
   25 107      -7.81704     -0.07785     -4.84822      5.16460
   25 108       0.13340      0.05351      0.10104      0.06598
   26 27    -117.79986    -58.72718    144.98093    115.81340
   26 28     -72.62288     59.67138     91.27576    -95.55569
   26 32     -60.75222    -50.52565    -75.45624    -86.18041
   26 33      -4.27284     -0.79893      1.75154      1.73423
   26 34       1.91099     -2.15500      2.76467      0.08310
   26 35       0.73011      2.25080     -1.96254      0.56319
   26 40       0.00761     -0.00052     -0.00655      0.00459
   26 106      -0.19591      4.08664     -1.35424     -1.47730
   26 108     -10.54702      1.88003     -1.41595     -2.98897
   26 115       7.82036      1.51676    -27.90473      4.34949
   26 117       0.20194     -0.24121      0.15271     -0.36514
   27 28      95.01575     86.26347     95.14179     99.11386
   27 29     -68.22911    -48.03223    -78.46253    -86.30444
   27 35      -1.83772     -1.00459      4.20821     -1.84407
   27 36       0.08067     -0.04204     -0.11883      0.07514
   27 37       0.07478      0.07669      0.12285     -0.04864
   27 58       5.75457     -3.14184      8.29346     -6.27154
   27 60       0.14673     -7.40089     -0.29820     -4.56822
   27 107       1.49491      8.70837      9.38793      2.43290
   27 108      12.35461     -1.12650      6.04854    -19.72932
   27 109      -7.25627      0.31071      3.10094      3.75064
   27 110       0.04782      0.07856     -0.08976     -0.12018
   28 29     -89.33775     52.57648    107.76783    -94.38940
   28 30     -82.54567    -72.77181    123.54638    102.23483
   28 34      -0.00614     -0.00860     -0.00559     -0.02619
   28 35      -0.52050      1.94070     -5.30139      1.60841
   28 36      16.95001     -1.05609      6.05965      7.73185
   28 37      -0.24332      0.99190     -5.66935     -3.01559
   28 60      -0.01557      2.07151      1.00481      1.23390
   28 108       0.00358      6.18882     -3.99807     -5.86677
   28 110      -8.92014     -0.43021     -4.38672      5.03162
   28 117       2.09610     -3.63765    -23.83358     11.84581
   28 119       0.11541     -0.18186      0.15567     -0.26084
   29 30      84.66172     28.67839    -82.02633    -19.08415
   29 31      -8.46480      3.04262      8.61954     -0.18118
   29 37       5.16680      1.03429      0.59154      2.33863
   29 39       0.08142     -0.13910     -0.14198     -0.04058
   29 60       3.95785      2.80908     -2.76527     -6.04339
   29 62       0.40641     -5.33704      3.84834     -0.42458
   29 102       1.16898     -0.17428     -0.63501      0.64845
   29 109      -4.67494     -8.30606     -4.36015     13.08491
   29 110      14.06003     11.31541      0.87545     31.24254
   29 111      -6.40969      0.38672     -3.76445      3.59360
   30 31     -67.44175     22.89870    -92.35787     68.84009
   30 32     -55.99944     39.49031    -60.92679     77.00855
   30 36      -0.01170     -0.00644      0.04489      0.04988
   30 37       5.76606     -0.39209      5.24848     -3.69745
   30 38       7.60721     -0.44743     -4.94507     -1.27148
   30 39       0.27545     -1.74954      4.27163      1.68901
   30 110       0.20077     11.67075      3.32405      9.02928
   30 112      -3.05638     -0.95483     -3.88067     -2.95801
   30 117       0.06093      0.09390     -0.05421     -0.14771
   30 119       5.98628      3.41923     27.87415     15.11576
   31 32     101.88521   -100.37832    146.88449    -82.64950
   31 33      -0.12144     -0.10940      0.05031      0.08854
   31 37       0.12975     -0.05733      0.17335     -0.07022
   31 39      11.22484      1.84673     -6.72238      3.54267
   31 62       0.61634      0.75891     -2.57039      4.24775
   31 64      -3.61243      9.33241     -1.38443     -0.15723
   31 105       2.59344      1.00122     -2.42622     -0.48913
   31 106      -0.03718     -0.02733     -0.00442     -0.04668
   31 110      -0.02222      0.00017     -0.14228      0.02464
   31 111      -0.34505     -1.25185     -1.74437     -5.01602
   31 112       9.51474     -3.15099      5.89338    -10.32608
   32 33      -1.38654      5.27864      0.13682     -1.84473
   32 34      -0.07510     -0.18797     -0.15217     -0.19502
   32 38      -0.03918     -0.00813     -0.01014      0.00428
   32 39      -0.11637     -1.09048      1.54449     -0.13029
   32 40       0.55144      0.21988      0.37773      1.35588
   32 106      -4.27130     -0.49490      3.22786     -3.13587
   32 112      -1.32255      0.09636      1.67634     -2.74684
   32 113      -4.75385      3.31208    -16.54582     -0.67600
   32 115       0.02922      0.03396     -0.06757     -0.09107
   32 119      -0.00043     -0.00793     -0.02224      0.16956
   33 34     -96.27480    134.09705    -34.91820    191.19833
   33 35      27.73651    -12.73898     36.25124    -26.20436
   33 39      12.94458     -7.77975    -16.02216     12.31335
   33 40     103.72191    -74.32970   -124.01493    134.88340
   33 58      79.84211    -65.48881    130.26781    -92.97969
   33 64    -120.68418   -126.66136    160.96303    132.06448
   33 70      -5.34246     -3.93888    -10.99351     -4.70998
   33 71      -2.33263     -0.16816     -1.54962      1.79876
   33 72      -1.12485      5.34728      4.16559      8.97708
   33 73      -0.13375      0.20105     -0.00848     -0.09601
   33 79     -17.09743     -0.15422      5.57897     -5.16585
   34 35     -90.33338     27.67898   -119.31175     60.72274
   34 36     -68.36437     59.63230    -93.88240     93.09593
   34 40     -39.13566     39.75338     63.72597    -52.07920
   34 41      59.73760    -37.10168    -68.22066     60.28213
   34 43     123.20063    -56.22696     28.87528   -186.62170
   34 66      -0.00280     -0.00094     -0.02958      0.02215
   34 73      -0.37078      1.76382      2.69145     -5.13558
   34 74      -0.09764      0.29820      0.07448      0.06489
   34 78      -0.01272     -0.00837     -0.04463     -0.00962
   34 79       2.61969     -1.59575      4.37279     -0.08936
   34 80       7.96316      3.17003     -2.55035      0.88593
   35 36      63.29159    -88.11314     65.19500   -115.36503
   35 37     -44.19927     32.08681    -50.79650     55.80551
   35 58     101.36286    -81.71963   -122.71987     60.33848
   35 60     -64.93075     39.64931    -75.88459     80.37232
   35 66       1.68271     -1.41083      0.12879     -6.13729
   35 72       7.11733     -2.93460      0.26524     -6.24507
   35 73       0.03729     -0.11186      0.49627     -4.79507
   35 75       0.03376      0.16728     -0.10782      0.19151
   36 37     -63.74358     31.16134    -60.03586     71.28984
   36 38     -80.25072    -58.96018    -94.90732   -122.74456
   36 43     -78.97909     73.91497    105.40399   -111.77299
   36 45      93.42629    -69.22796     64.52954   -125.93326
   36 66      -0.00007     -0.60720     -0.54754      0.49764
   36 73       1.45210      0.16905      0.62219      1.13256
   36 74       5.11914     -4.01506     -4.62072      0.63044
   36 75      -2.78405     -0.35730      0.30339      2.92652
   36 76      -0.01715     -0.17309     -0.00431      0.02817
   36 80       0.00230     -0.00132      0.00641      0.00059
   37 38     109.18348     29.72555    125.83113      7.31637
   37 39      -8.94562      2.64155     -3.43061     13.66296
   37 60     118.32565    -49.35113   -122.69166     27.09380
   37 62     -13.89080     37.04809     -6.91269     -5.72942
   37 66       1.55574     -1.43149      1.18953     -4.49855
   37 68      -0.16450      0.37561     -5.52220      3.19678
   37 75      10.02105      0.93668     -8.47961      6.97039
   37 77       0.04709      0.14974      0.00900     -0.01094
   38 39     -52.17770     -9.37763     63.63177     51.57986
   38 40     -13.11418      1.51744      7.63941      5.59507
   38 45     -87.08698    -53.64268   -101.21174    -86.89308
   38 47      79.16221     91.43472    -88.53890    -77.02730
   38 74      -0.02170      0.02070      0.01871     -0.02651
   38 75       2.84800      2.75018     -8.42398      0.00709
   38 76     -12.36445     -3.19701     -4.40866     -2.88143
   38 77      -0.80785      3.82734      0.21579     -1.08838
   39 40      92.81234    -97.60398    105.61304    -95.15319
   39 62     111.11717    125.94818   -115.76680   -162.09515
   39 64    -101.12119    -59.57986    -98.17166   -130.18228
   39 68       0.62380      0.19149      0.54580      1.04060
   39 70      -5.08358      9.67842      1.63620    -13.28390
   39 77      -3.29254     -0.72234      4.81148     -2.79698
   39 79       0.13563      0.13784     -0.07029     -0.22176
   40 41    -119.57291    155.03636   -203.87989    172.42473
   40 47     -99.92956     51.28423    118.76629   -121.39911
   40 76       0.02939      0.03932      0.00573      0.03321
   40 77      -0.41883     -1.63665      4.49157      1.67555
   40 78      29.88637     -6.18555    -15.24200    -13.25017
   40 79      -3.65999     -4.73563     -4.10442     -0.96964
   40 80      -0.02830     -0.15226      0.07717      0.06079
   41 42    -115.75408   -119.60716   -168.61282   -145.64710
   41 43      38.85016    -26.03282     49.65672    -42.91051
   41 47      47.08540    -30.10128    -61.97419     48.36829
   41 48     -79.23596    -35.12254     74.42182    114.43539
   41 78      -0.27337     -3.46789      1.08452     -6.60218
   41 80      -0.26250      8.60421      6.67203     -4.47011
   41 81       0.04704     -0.00302     -0.05521     -0.14675
   41 87       0.72378      2.07256     -1.18419     -6.11445
   42 43    -114.94961    -61.18199    132.35287     91.05346
   42 44     -39.78674    -29.04919     49.60906     51.89085
   42 48      47.73699    -35.19579     55.52677    -67.41029
   42 49     120.04378    -50.05622    171.17824    -57.01677
   42 51     124.42028    131.88541   -159.19521   -154.56322
   42 81       0.86880      7.81110      1.28677      4.11373
   42 82      -0.04379      0.07754      0.01354     -0.05317
   42 86      -0.01536      0.01871      0.02614     -0.00494
   42 87       4.14272      2.82448     -6.72034      1.61520
   42 88      -7.17677      1.31660      1.60316      1.39295
   43 44      66.15006    -75.33024     70.56990    -63.17177
   43 45     -18.42417      8.56048    -24.42999     16.48198
   43 74       0.32078      8.51859     -3.70461     -4.34952
   43 80       1.52732     -1.03621      2.94369     -1.66381
   43 81      -2.14550     -1.25281      2.52270     -0.34943
   43 83       0.05758      0.20036     -0.23149     -0.05383
   44 45    -111.48354     59.72990   -144.97392     96.28789
   44 46     -59.25623     39.62407    -54.60524     87.11856
   44 51     -89.19434     67.31972    100.56610   -128.76852
   44 53     113.61569     29.91928     15.18394    134.64650
   44 74      -0.57851      1.33029     -0.74090     -0.71349
   44 76       0.00169      0.00452      0.00759     -0.01413
   44 81      -1.94139     -3.14686      5.94637      9.95630
   44 82      20.94280      5.58955     -8.92242     12.07393
   44 83       0.45769      5.67079      2.57662     -2.19550
   44 88       0.04133      0.03697      0.04223      0.05295
   45 46      64.26865    -40.43189     45.66534    -39.48403
   45 47     -22.30094      6.56519    -26.85677     16.11180
   45 74      13.80518      4.31460     16.77276      9.45795
   45 76       0.49573    -13.05486      8.90429     -4.32195
   45 83      -7.21480      1.76188      3.71075      3.75434
   45 85       0.02564      0.14780     -0.09457      0.01268
   46 47     -74.88211     31.70627   -111.93710     55.19137
   46 48      37.68460     26.66553     48.98252     43.80822
   46 53     -55.70961    -15.61587     46.73922     71.56342
   46 55     127.84060     95.40276    105.82565    162.81662
   46 76       0.63481     -1.50595      0.74943      1.20193
   46 82      -0.00030      0.03023     -0.02051      0.03651
   46 83       4.83912      2.70909      5.86062     -0.05601
   46 84      30.83555     -7.16484    -10.10537     -4.14060
   46 85       0.35647      1.49609      6.51492     -3.67491
   47 48    -110.81012    -91.32648   -163.60277   -115.63160
   47 76     -11.48890     -4.20381     -8.60717    -13.81131
   47 78       4.30308     -2.42758      1.30039     10.69745
   47 83       0.01296      0.01818     -0.01342      0.03078
   47 85       2.34038      0.22543      8.19636      6.23985
   47 87      -0.00949     -0.01264      0.04840      0.06436
   48 49      74.16872   -104.70951   -143.05971     88.03273
   48 55     121.12995    -54.71318    154.63608   -107.82754
   48 78       0.06867      1.66808     -0.92920      1.11034
   48 84       0.03753     -0.04262     -0.06270      0.09988
