    1    2     211.53368     194.29568     150.57658      98.71836      55.49160      27.78410      13.12328       5.79535       1.84859      -0.17748      -0.88796      -1.00171    -1.03239    -0.95788    -0.59114    -0.04509     0.35277     0.43162     0.25578    -0.09299    -0.61204    -1.23925    -1.77557    -2.03067    -1.97168    -1.66079    -1.11467    -0.33279     0.54485     1.21720     1.42737     1.16801
    1    3     211.53368     191.36095     141.84447      86.81195      45.20434      21.83799      11.38324       6.83896       4.07617       1.85507       0.30661      -0.38050    -0.49903    -0.48386    -0.43221    -0.23214     0.06539     0.26623     0.23348    -0.10083    -0.70749    -1.33794    -1.67870    -1.71117    -1.68199    -1.67083    -1.42939    -0.71484     0.37420     1.40460     1.86203     1.50023
    1    7     211.53368     191.57765     142.26579      86.92450      44.89608      21.63145      11.61808       7.25379       4.38126       2.15260       0.71850      -0.05137    -0.50421    -0.81732    -0.90795    -0.64152    -0.08565     0.43925     0.56696     0.16226    -0.57799    -1.28277    -1.68739    -1.79643    -1.79456    -1.79980    -1.69178    -1.18772    -0.14733     1.14194     2.03855     2.03517
    1    8     211.53368     193.68375     148.73364      96.13322      53.09450      26.10018      12.17309       5.46831       2.03705       0.30368      -0.39425      -0.61899    -0.73093    -0.75440    -0.55902    -0.10930     0.42609     0.73642     0.57403    -0.04074    -0.83022    -1.49725    -1.92790    -2.15003    -2.15426    -1.83116    -1.10169    -0.08491     0.88508     1.43108     1.36701     0.81349
    1   26     211.53368     193.10947     147.31181      94.83714      52.65861      26.12187      11.99043       5.10819       1.85884       0.31276      -0.40717      -0.62566    -0.52182    -0.24559     0.13749     0.52357     0.67953     0.46982     0.01084    -0.55509    -1.20731    -1.83515    -2.18091    -2.16897    -2.00842    -1.80391    -1.34077    -0.43115     0.74177     1.74703     2.20021     1.91863
    1   31     211.53368     183.07213     117.89807      56.71356      24.35268      16.42108      15.87041      12.99341       8.30043       4.44165       1.82624       0.15493    -0.41669    -0.21202    -0.08093    -0.21195    -0.09752     0.27949     0.24076    -0.50874    -1.42358    -1.91531    -1.98518    -1.89911    -1.74793    -1.50096    -1.09366    -0.36126     0.71782     1.64486     1.71980     0.89310
    1   32     211.53368     194.04550     149.75964      97.40233      54.02011      26.52467      12.29316       5.41023       1.73926      -0.27649      -1.17088      -1.45468    -1.45883    -1.13073    -0.37200     0.58646     1.27506     1.34990     0.79989    -0.10643    -0.99055    -1.55298    -1.72349    -1.66153    -1.57390    -1.51593    -1.36866    -0.97977    -0.30852     0.51477     1.20825     1.45177
    1   34     211.53368     168.05968      95.55967      55.99354      37.15463      24.14769      16.00870      10.13383       6.18206       3.37386       1.39841       0.14582    -0.65399    -0.69582     0.13601     1.02514     0.89697     0.29911    -0.32426    -1.00640    -1.47494    -1.83092    -2.01140    -2.01811    -1.92897    -1.59762    -0.91778     0.07725     0.82047     0.89995     0.91529     1.13423
    1   40     211.53368     161.42894      86.90495      54.12276      37.56013      24.69373      16.14193      10.35728       6.64219       3.58052       1.48997       0.26028    -0.35516    -0.47173    -0.39726    -0.05191     0.79042     0.63743    -0.28932    -0.83489    -1.29578    -1.67464    -2.01492    -2.01242    -1.61336    -1.28137    -0.98462    -0.53233     0.31515     1.20333     1.51705     1.26030
    1   41     211.53368     163.45848      90.22585      56.00493      38.50043      25.36201      16.64610      10.57319       6.70598       3.62986       1.45363       0.01505    -0.75034    -0.73138    -0.31826    -0.09110     0.56576     0.77728    -0.00975    -0.75682    -1.39395    -1.79403    -2.13326    -2.31740    -2.03415    -1.48935    -0.69401     0.08157     0.68025     1.28303     1.47571     1.08595
    1   43     211.53368     164.50163      89.53218      52.60946      35.88676      23.79667      15.91576      10.29679       6.60126       3.77372       1.72894       0.21085    -0.19790     0.39927     0.68392     0.13425    -0.42532    -0.15374    -0.00513    -0.53385    -1.29683    -1.74599    -1.91916    -2.05387    -2.00213    -1.56596    -0.74060    -0.44886    -0.01510     1.51250     2.15354     1.24563
    1  113     211.53368     165.56520      92.43838      55.66822      37.78261      24.80526      16.30276      10.26146       6.28544       3.29067       1.21179      -0.18657    -0.78794    -0.32653     0.68911     0.98269     0.64571     0.29892    -0.28219    -0.87408    -1.43957    -1.82553    -1.96574    -2.00614    -2.02587    -1.68767    -0.79791    -0.18258     0.03291     0.76537     1.73519     1.57412
    1  114     211.53368     165.66139      92.53622      55.41286      37.32507      24.43638      16.03636      10.14433       6.31755       3.45819       1.47209       0.25062    -0.37379    -0.42473    -0.00205     0.15243     0.36987     0.63448     0.08822    -0.75180    -1.40343    -1.81469    -1.98482    -2.04444    -2.09798    -1.77730    -1.02154    -0.08148     0.80213     1.33225     1.49346     1.08409
    1  115     211.53368     160.59650      86.37868      54.42431      37.71594      24.74034      15.99883      10.33569       6.69401       3.67791       1.53893       0.24611    -0.42120    -0.54599    -0.48347     0.13996     0.94415     0.61551    -0.27309    -0.96900    -1.42328    -1.79998    -2.09673    -2.14590    -1.70616    -1.30265    -0.84607    -0.29254     0.55277     1.39048     1.52025     1.20082
    1  116     211.53368     157.27829      80.74895      51.01555      36.26779      24.29648      16.19035      11.09410       7.43317       3.98499       1.54562       0.18149    -0.41001    -0.47877    -0.37023     0.21423     0.65210     0.24267    -0.28291    -0.76024    -1.35457    -1.87679    -2.09232    -2.01835    -1.81476    -1.53535    -0.75627     0.03066     0.73356     1.12250     1.45154     1.42221
    2    3     211.53368     192.98314     146.70195      93.42581      50.64519      24.23114      10.85348       4.81385       2.12255       0.82255       0.11188      -0.27771    -0.44617    -0.45545    -0.27778     0.10915     0.50765     0.58637     0.22582    -0.39297    -1.03486    -1.56934    -1.92354    -2.07099    -2.03904    -1.77413    -1.09435     0.01450     1.13651     1.70722     1.55305     0.97435
