    1    2   -0.43466    0.20420    0.07810    0.18297    0.95529    0.96980
    1    3    0.47608    0.28818    0.28821    0.04882    0.03025    0.05406
    1    7   -0.48145    0.29438    0.25838    0.02089    0.14406    0.14332
    1    8   -0.03691    0.48161    0.21241    0.13742    0.87406    0.86937
    1   26    0.04811    0.46148    0.22690    0.19887    1.02923    1.04920
    1   32    0.41591    0.15994    0.06182    0.23204    0.89107    0.92501
    1   34   -0.45283    0.37169    1.21779    0.13500    0.85629    0.86787
    1   40    0.02813    0.06662    1.54726    0.17821    0.90700    0.92389
    1   41    0.41129    0.09119    1.48314    0.08820    0.11980    0.14185
    1   43   -0.90217    0.20153    1.19920    0.04576    0.19152    0.18617
    1  113    0.60647    0.18578    1.32671    0.04241    0.05348    0.03454
    1  114    0.15463    0.38169    1.33815    0.15643    0.87765    0.89107
    1  115   -0.14429    0.08922    1.57767    0.04753    0.08495    0.09654
    1  116   -0.32325    0.09334    1.67342    0.11037    0.87401    0.88003
    2    3    0.39094    0.21987    0.29516    0.13837    0.92664    0.93676
    2    4   -0.51135    0.26910    0.32693    0.12407    0.09668    0.14839
    2    8    0.45518    0.26229    0.32824    0.10883    0.08141    0.13592
    2    9   -0.36079    0.19764    0.30371    0.14717    0.66288    0.67884
    2   11   -0.14509    0.47083    0.04413    0.17950    0.94215    0.95823
    2   34   -0.65362    0.46341    1.17019    0.08720    0.13576    0.10401
    2   41   -0.29400    0.26682    1.51431    0.26639    0.85031    0.86926
    2   42    0.37691    0.20395    1.46503    0.03160    0.15320    0.15174
    2   43    0.77356    0.00180    1.19007    0.19494    0.78250    0.78624
    2   48    0.08649    0.05532    1.79596    0.03267    0.14862    0.15194
    2  114   -0.65784    0.23231    1.21646    0.02922    0.08307    0.07900
    2  116    0.19642    0.03423    1.59059    0.07261    0.09770    0.09598
    2  121   -1.03784    0.03844    0.99225    0.19571    0.82539    0.84943
    2  123    0.55555    0.21526    1.26230    0.19896    0.89364    0.91698
    2  125    0.06318    0.48421    1.62684    0.28709    1.02600    1.06390
    3    4   -0.46227    0.18973    0.06998    0.22443    1.01924    1.04638
    3    5    0.49562    0.29247    0.31980    0.05816    0.10023    0.10675
    3   26    0.42228    0.18758    0.05868    0.15877    1.00066    1.01517
    3   28    0.04113    0.45902    0.26688    0.17494    0.83315    0.85346
    3   34   -0.00058    0.15427    1.50059    0.10821    0.82901    0.83387
    3   36   -0.49623    0.41483    1.26399    0.15832    0.81415    0.82559
    3   43    0.44491    0.02875    1.48414    0.08155    0.17030    0.16617
    3   45   -0.91941    0.25180    1.17682    0.13753    0.19471    0.18196
    3  114    0.66332    0.70066    1.00895    0.11398    0.84939    0.85779
    3  115    0.64388    0.24189    1.27045    0.00615    0.05771    0.05739
    3  116    0.18278    0.44141    1.36362    0.06678    0.84610    0.84901
    3  117   -0.12294    0.04223    1.60050    0.03963    0.11728    0.11375
    4    5    0.40908    0.16074    0.32071    0.24961    0.92880    0.96649
    4    6   -0.48126    0.32181    0.29203    0.05367    0.06609    0.08490
    4   11   -0.39188    0.13387    0.28867    0.25789    1.03484    1.07221
    4   13    0.08269    0.47819    0.01916    0.27282    0.98267    1.02646
    4   42    0.18444    0.29053    1.76494    0.09943    0.24194    0.26025
    4   43   -0.23747    0.42312    1.48529    0.24294    0.87140    0.90530
    4   44    0.28969    0.03097    1.56697    0.12507    0.07928    0.14806
    4   45   -0.70250    0.10041    1.20618    0.26687    0.87877    0.90840
    4   46    0.75230    0.35868    1.28588    0.07046    0.10361    0.12514
    4  116   -0.64313    0.14254    1.31110    0.16456    0.17576    0.24033
    4  118    0.15313    0.18043    1.60345    0.12852    0.08227    0.15115
    4  123   -1.02747    0.03396    0.97940    0.28666    0.98711    1.03354
    4  125    0.55042    0.31840    1.28909    0.35251    1.11938    1.18650
    4  127    0.09568    0.63564    1.53004    0.26801    1.04114    1.07528
    5    6   -0.42973    0.22368    0.06471    0.20751    0.86272    0.88862
    5    7    0.52674    0.25786    0.20846    0.03591    0.03984    0.02352
    5   28    0.43835    0.20656    0.04774    0.21601    0.74414    0.77152
    5   30    0.10318    0.46163    0.21966    0.21414    0.77252    0.80166
    5   36    0.04198    0.04712    1.58725    0.17969    0.72047    0.74443
    5   38   -0.46169    0.28965    1.35278    0.18552    0.76281    0.78653
    5   45    0.36672    0.15134    1.50457    0.08372    0.10257    0.07534
    5   47   -0.88888    0.09459    1.31340    0.05673    0.09123    0.08359
    5  116    0.70836    0.61575    1.09883    0.11397    0.75428    0.75857
    5  117    0.59525    0.12944    1.30934    0.09520    0.07190    0.06659
    5  118    0.18545    0.34508    1.38724    0.13930    0.84901    0.85809
    5  119   -0.10091    0.14233    1.54491    0.07662    0.10332    0.07755
    5  120   -0.32269    0.09955    1.62197    0.19551    0.93090    0.95042
    6    7    0.40690    0.20606    0.23223    0.20738    0.83752    0.86595
    6    8   -0.49461    0.26957    0.20270    0.17536    0.11358    0.20226
    6   13   -0.38544    0.19868    0.30350    0.22799    0.91673    0.94869
    6   15    0.10398    0.45727    0.06403    0.20784    0.85245    0.88014
    6   40   -1.09692    0.25281    1.00014    0.05953    0.07634    0.09185
    6   45   -0.20254    0.35550    1.51804    0.23826    0.81298    0.82865
    6   46    0.28292    0.10289    1.57288    0.01995    0.03858    0.04107
    6   47   -0.70352    0.08282    1.30747    0.16895    0.94703    0.95980
    6   48    0.80923    0.39021    1.28708    0.05361    0.17766    0.17433
    6  118   -0.65065    0.16887    1.30016    0.07688    0.02276    0.07618
    6  120    0.16434    0.10072    1.55396    0.01874    0.06853    0.07089
    6  121    0.04955    0.56434    1.52568    0.23767    0.85308    0.88934
    6  127    0.56294    0.28482    1.25140    0.21700    0.97562    1.00008
    7    8   -0.41243    0.24909    0.05138    0.11865    0.73018    0.72617
    7   30    0.41944    0.21241    0.00082    0.21123    0.74692    0.77882
    7   32    0.12585    0.43849    0.20304    0.22910    0.74701    0.78470
    7   38    0.01096    0.05021    1.56207    0.18623    0.73860    0.76379
    7   40   -0.52411    0.30467    1.27652    0.17053    0.76298    0.78139
    7   41   -0.93531    0.08526    1.20673    0.10553    0.06220    0.09324
    7   47    0.41055    0.15411    1.51048    0.08311    0.12808    0.10088
    7  113   -0.13791    0.11057    1.58389    0.03191    0.17769    0.17754
    7  114   -0.28114    0.14784    1.60077    0.14869    0.73360    0.74836
    7  119    0.67521    0.11706    1.31293    0.04077    0.10197    0.09482
    7  120    0.25952    0.36853    1.40151    0.19299    0.90536    0.92805
    8    9   -0.13118    0.44535    0.07413    0.07499    0.58160    0.57986
    8   15   -0.35634    0.27165    0.24125    0.13238    0.74578    0.73950
    8   34   -1.09448    0.19813    0.86118    0.14275    0.09666    0.10795
    8   40   -0.60012    0.37557    1.25748    0.11718    0.03853    0.12037
    8   41    0.75429    0.06318    1.18114    0.22413    0.76972    0.75828
    8   46   -0.14531    0.15861    1.78298    0.16069    0.08685    0.16869
    8   47   -0.24108    0.11414    1.54184    0.16611    0.84324    0.82549
    8   48    0.39409    0.33420    1.43735    0.14077    0.06751    0.15597
    8  114   -0.20994    0.12127    1.53925    0.10323    0.03390    0.09771
    8  120   -0.73477    0.32031    1.28302    0.15665    0.17758    0.23392
    8  121    0.57146    0.12600    1.33823    0.11981    0.74400    0.74675
    8  123    0.07202    0.30889    1.63321    0.12671    0.81225    0.81489
    9   10   -0.37289    0.29462    0.06506    0.15406    0.68685    0.70506
    9   11    0.56027    0.14696    0.34065    0.05122    0.27930    0.27965
    9   15   -0.51712    0.13879    0.28398    0.05955    0.16569    0.16216
    9   16   -0.15379    0.45308    0.23245    0.14871    0.51037    0.52982
    9   42   -0.60712    0.27680    1.20321    0.15340    0.51410    0.53722
    9   48   -0.08858    0.14740    1.52855    0.17883    0.51426    0.54542
    9   49    0.44413    0.15420    1.45884    0.07407    0.17919    0.17362
    9   51    0.97816    0.01557    1.14492    0.05364    0.29206    0.28705
    9   55   -0.09358    0.30513    1.78176    0.06130    0.20301    0.19360
    9  121    0.70317    0.04134    1.30287    0.04954    0.16384    0.17119
    9  122    0.33718    0.35318    1.35906    0.14869    0.68448    0.70066
    9  123   -0.17203    0.09507    1.56589    0.05456    0.23204    0.23822
    9  124   -0.18076    0.23014    1.66828    0.16762    0.52333    0.55053
    9  128    0.85569    0.50074    1.06371    0.13480    0.70160    0.71526
   10   11    0.40587    0.17926    0.33045    0.18122    0.96615    0.98426
   10   12   -0.48032    0.30668    0.36116    0.03742    0.03258    0.03992
   10   16    0.48821    0.25415    0.29676    0.03768    0.18509    0.18124
   10   17   -0.39921    0.20769    0.23456    0.19013    0.89706    0.91956
   10   19   -0.09299    0.46265    0.02060    0.16860    0.97228    0.98919
   10   42   -0.62265    0.46389    1.17771    0.01166    0.17460    0.17425
   10   44   -1.11158    0.19704    0.93874    0.02946    0.02189    0.02551
   10   49   -0.24104    0.27447    1.48783    0.18719    0.86227    0.87843
   10   50    0.33552    0.19970    1.49733    0.07607    0.08283    0.05407
   10   51    0.72138    0.00173    1.17809    0.14461    0.97816    0.98856
