    1    2       0.34431       0.34164       0.33850       0.33644       0.33570       0.33440       0.33335       0.33191       0.33184       0.33039       0.32925       0.32924     0.32680     0.32419     0.32129     0.31781     0.31758     0.31484     0.31248     0.31187     0.31009     0.30892     0.30829     0.30472     0.30376     0.30204     0.29883     0.29737     0.29672     0.29390     0.29102     0.28971    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43064    1.20729    0.00144   -0.00144    0.47656    0.99999    0.48658    0.28971   -0.20752   -0.47119    0.75543    0.09848    0.88113    0.87929    2.25618    2.26659
    1    3       0.35420       0.35420       0.35402       0.34113       0.34089       0.34051       0.34016       0.34014       0.34005       0.33999       0.33998       0.33941     0.33795     0.32633     0.32573     0.32558     0.32522     0.32461     0.29790     0.29625     0.29503     0.29460     0.29452     0.29409     0.29337     0.29337     0.29240     0.29168     0.25868     0.25799     0.25702     0.25531    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43077    1.20842    0.00245   -0.00245    0.47699    0.99997    0.62721    0.25531    0.25291    0.25416    0.00192    0.00035    0.00249    0.00138    3.13671    3.13291
    1    7       0.34855       0.34837       0.34828       0.33629       0.33533       0.33499       0.33497       0.33485       0.33424       0.33379       0.33321       0.33280     0.33083     0.32275     0.32253     0.32173     0.32139     0.32079     0.29469     0.29082     0.29008     0.29003     0.28992     0.28988     0.28945     0.28917     0.28676     0.28612     0.25602     0.25552     0.25451     0.25161    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.42969    1.20760    0.00197   -0.00198    0.47525    0.99998    0.62083    0.25161   -0.25038   -0.25082    0.00195    0.00318    0.00085    0.00109    3.13641    3.13459
    1    8       0.33020       0.32992       0.32949       0.32843       0.32800       0.32739       0.32733       0.32724       0.32692       0.32581       0.32495       0.32494     0.31596     0.30553     0.30495     0.30479     0.30387     0.30382     0.30374     0.30243     0.30062     0.29977     0.27691     0.27639     0.27632     0.27545     0.27531     0.27487     0.27458     0.27406     0.27391     0.26449    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43102    1.20823    0.00180   -0.00180    0.47715    0.99999    0.51228    0.26449   -0.45424   -0.20623    0.76773    0.09474    0.89280    0.89201    2.24345    2.25491
    1   26       0.33834       0.33730       0.33581       0.33418       0.32218       0.32183       0.32183       0.32062       0.32002       0.31933       0.31748       0.31336     0.31290     0.30419     0.30415     0.30334     0.30231     0.30228     0.30095     0.30057     0.29820     0.29367     0.28221     0.28192     0.28124     0.28109     0.28041     0.28034     0.27995     0.27890     0.27768     0.27115    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43064    1.20729    0.00131   -0.00131    0.47656    0.99999    0.51800    0.27115    0.45386    0.19655    0.75543    0.09848    0.88119    0.87895    2.25651    2.26653
    1   32       0.33094       0.33048       0.33030       0.33022       0.32903       0.32759       0.32748       0.32659       0.32622       0.32613       0.32558       0.32324     0.31481     0.31374     0.31294     0.31053     0.30849     0.30438     0.30246     0.30049     0.29953     0.29912     0.29035     0.28759     0.28549     0.28464     0.28246     0.28196     0.27991     0.27882     0.27696     0.27428    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43102    1.20792    0.00132   -0.00132    0.47697    0.99999    0.47119    0.27428    0.20712    0.45902    0.76773    0.09395    0.89262    0.89040    2.24507    2.25510
    1   34       0.70378       0.69789       0.69561       0.69382       0.69115       0.68078       0.68044       0.67978       0.67763       0.66897       0.66080       0.66050     0.65931     0.65675     0.65216     0.63952     0.63547     0.62865     0.62593     0.62578     0.62519     0.62491     0.62002     0.61969     0.61350     0.58746     0.57546     0.55577     0.54395     0.53320     0.51167     0.49067    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43064    1.20760    0.00235   -0.00235    0.47673    0.99998    1.43893    0.49067    0.63134   -0.00987    0.75543    0.09927    0.88113    0.88196    2.25350    2.26659
    1   38       0.68900       0.67876       0.67742       0.67617       0.67130       0.66924       0.66249       0.65834       0.63853       0.63608       0.63554       0.63510     0.63376     0.61904     0.61226     0.61195     0.60508     0.59631     0.59113     0.57244     0.56635     0.55317     0.54621     0.53787     0.53186     0.51726     0.51696     0.50596     0.50576     0.47904     0.47294     0.42445    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43064    1.20787    0.00090   -0.00090    0.47643    1.00000    1.66163    0.42445    0.12775    0.50139    0.75543    0.10104    0.88308    0.87962    2.25583    2.26465
    1   40       0.47270       0.46596       0.46144       0.46117       0.45894       0.45449       0.45086       0.44601       0.44173       0.43376       0.43301       0.42764     0.41101     0.40717     0.39211     0.38992     0.37997     0.37869     0.37812     0.37236     0.36882     0.36604     0.35948     0.34654     0.34344     0.33935     0.33351     0.32601     0.32120     0.29406     0.28948     0.25586    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43102    1.20792    0.00222   -0.00222    0.47697    0.99998    1.42404    0.25586    0.38457    0.23971    0.76773    0.09395    0.89222    0.89267    2.24280    2.25550
    1   41       0.47457       0.47364       0.47359       0.47300       0.46014       0.45895       0.45292       0.45286       0.44141       0.42468       0.41978       0.41878     0.41225     0.41212     0.40937     0.40937     0.39924     0.39911     0.38436     0.38300     0.37935     0.37845     0.36023     0.33075     0.33075     0.28973     0.28973     0.28813     0.28727     0.24894     0.24542     0.24542    0.43021    1.20758    0.00206   -0.00206    0.47610    0.99998    0.43194    1.20777    0.00130   -0.00130    0.47788    0.99999    1.44528    0.24542    0.17633    0.17518    0.00000    0.00150    0.00049    0.00270    3.13809    3.13497
