    1    2    1155.23633     792.15930       8.78770    -597.77771    -712.62561    -480.57977    -197.43390       6.36846     150.66234     235.31633     217.67766     115.45419    18.84761   -13.00961    -1.74042    12.99390    24.25770    26.83312    -6.45174   -79.74296  -144.07330  -150.26215  -103.10207   -29.52800    69.12270   179.62396   224.02695   128.32504   -48.79181  -139.47183   -63.30385    60.97357    62.47507   -63.70275  -160.73250  -117.12552    10.96017    96.78171    87.75296    18.42613   -56.25415   -84.15720   -20.15382   118.15395   218.41978   173.60822    16.16994  -118.64249  -171.74503  -213.49393  -276.44882  -235.25592    30.94157   394.26709   537.20984   302.79715  -106.14606  -345.37207  -286.49811   -83.45525    64.42656   103.44079    79.12701    17.22657   -75.58424  -148.74591  -130.00114   -10.59156   137.31866   228.22813   218.23155   108.88400   -53.26857  -180.24449  -199.95273  -131.61072   -63.70877   -36.56034     4.39331   100.35032   177.37817   130.42908    -8.75103   -80.62657    -3.95937   104.04096    76.02339   -83.55894  -203.29868  -160.95267   -18.94706    75.35458    63.87410    12.74630    10.63146    75.98727   148.40881   138.93874     7.23151  -174.34399 
    1    3    1155.23633     690.46082    -216.93552    -737.39142    -635.37158    -258.70642      62.73335     234.93115     249.56505     145.50964      29.25808     -26.15722   -36.30063   -32.26702   -25.28286   -26.35107   -26.59267    -0.50919    40.31677    56.82660    31.50900   -40.13443  -129.02431  -125.55368    22.96306   140.05676    44.20506   -91.60078    33.44671   293.30286   254.49280  -133.45462  -429.01434  -337.00189   -39.27868   170.67703   221.94830   175.75233    80.67695   -21.68555   -95.78514  -122.09566   -70.04916    56.10166   147.70888    92.65630   -70.58370  -200.60114  -200.40143   -61.11043   132.49969   222.39761   146.82574    49.01507    45.97957    15.67679  -153.04710  -279.82062  -158.60345    76.04784   155.46429    78.72829    27.00476    42.13062    38.25237    -3.32991   -36.09432   -42.68779   -31.21713   -16.35204   -14.29892    -1.65379    50.35668    72.59966   -23.91344  -152.86008  -130.90578    45.35592   199.19156   214.52110    94.38902  -114.85574  -274.93164  -199.00293    68.47576   216.58026    84.55231  -112.33665  -121.53992    21.66693   135.81931   135.42719    32.87272  -112.97011  -188.78670  -107.37999    78.01613   210.48273   163.10025   -56.22741 
    1    7    1155.23633     711.45721    -174.08328    -717.37671    -655.22693    -297.46716      19.14371     196.08705     238.46785     168.33754      59.34866      -9.35612   -27.96656   -27.01565   -24.99412   -29.23176   -32.45525   -11.48724    29.87150    54.35211    48.73231    19.29584   -56.79653  -162.50743  -169.41881    -4.86814   169.35532   159.90953    51.00295    52.76667   120.30844    34.59041  -184.84229  -276.68808  -143.58142    35.90495   110.77661   113.62824   101.38183    61.59029    -2.25788   -49.62823   -68.22056   -62.89426   -19.52702    49.76441    84.60640    47.83401   -32.49109   -95.79776   -80.13451    22.10289    93.50834     1.10910  -159.79128  -121.23045   151.82753   338.54361   198.01085   -99.62013  -252.42279  -214.57863  -117.21970   -10.73136   108.29790   168.38049   105.15837   -19.12755   -86.48828   -45.83530    63.52966   133.66560    59.85012  -119.49062  -217.16380  -123.89194    49.19102   138.36430   118.33791    49.05074   -26.64258   -61.24877   -23.43742    16.38915   -26.66552   -79.22255    -8.58974   125.86801   134.21550    -7.12946  -132.06281  -138.27954   -66.67383    35.90565   141.27592   165.09724    43.44318  -137.13007  -209.47861  -102.14246 
    1    8    1155.23633     774.35577     -21.06517    -596.09387    -685.03149    -476.72604    -217.82550      10.77952     185.73053     258.01636     222.17316     136.17593    47.51709   -24.60506   -53.54788   -29.58991     4.06470     3.21048   -22.20631   -51.21080   -93.11441  -134.32008  -112.66496    -8.07612   104.00116   149.51202   143.36188   126.32904    86.22321     4.81709   -81.23123  -129.09906  -145.15588  -142.02672   -98.78989   -11.31223    73.94730   118.53494   132.21530   125.43456    81.32838     3.79039   -63.51197   -89.53294   -79.74734   -47.83393   -18.51252   -34.77507   -84.39126   -59.36003    95.17075   228.07411   139.63028  -106.31410  -209.35800   -27.46157   219.99043   237.21652     9.85746  -229.46777  -294.34906  -188.48132   -19.56096   116.62010   177.87450   174.49377   138.68050    82.44133     1.72462   -85.40563  -146.23747  -171.18558  -156.69070   -73.29010    77.17228   193.78949   165.04526    28.96533   -55.44552   -16.79423    46.68413    26.19064   -53.86067  -104.36023   -99.92563   -68.52380   -13.20017    76.10876   159.42523   164.33084    68.28639   -72.98522  -175.85123  -184.30804   -91.73340    53.97609   163.77731   161.89185    55.45087   -57.98196 
    1   26    1155.23633     774.29236     -13.61418    -574.10522    -662.92139    -473.34076    -228.62169      -1.05290     170.51529     234.87872     198.57886     115.92848    26.53837   -40.01856   -51.83367   -12.45925    35.29706    58.63547    47.52689    -2.55061   -73.59235  -123.41898  -136.71175  -126.82338   -71.84605    60.21143   201.43515   216.95886    91.28396   -30.81683   -38.17904    14.54963    15.19738   -56.72437  -135.25475  -153.66574   -90.13043    23.91096   119.23441   139.21765    81.24937   -12.88257   -84.21880   -79.63606     5.20376    99.63826   116.91313    44.85475   -49.69120   -96.40008   -79.61058   -41.47282   -39.02155   -72.06565   -65.37987    31.14772   151.39503   188.44431   128.35818    34.48542   -54.69451  -125.25276  -139.61055   -84.25214   -17.67857     7.50526    12.02595    23.56419    27.46887    29.59906    62.77501    94.14347    49.28135   -45.85462   -84.60828   -52.02190   -26.87320   -20.37306    15.19505    38.51440   -23.34428   -89.48659   -11.23267   159.08655   196.57082    21.41441  -190.87796  -240.58943  -106.03179    91.63968   210.78070   178.01422    40.63523   -74.65821   -94.63347   -58.57731   -35.53411   -46.52769   -72.06001   -68.41498 
    1   32    1155.23633     815.44177      78.23866    -508.86346    -660.23846    -501.80203    -282.30743    -102.13992      54.53870     172.18340     199.44821     140.19946    59.23651     6.09450   -13.52192    -3.84442    30.74467    65.24376    68.77859    40.52674    -4.07245   -70.72820  -158.12497  -199.36751  -108.39481    83.04369   202.72665   118.77974   -87.69489  -197.89841   -97.70213   110.58097   239.56003   203.05826    56.84698   -87.83856  -148.76170  -105.98956    -6.11704    65.31302    48.81931   -39.99728  -133.00941  -172.02365  -137.12485   -33.12938   116.82913   260.29755   325.03943   258.95459    66.75439  -178.58310  -352.96365  -343.40323  -144.40118   104.96220   226.21928   165.32526    25.03900   -71.70535  -101.30847   -97.35100   -52.84420    59.35683   191.18466   230.68579   129.52139   -39.42962  -173.54488  -233.17816  -216.22578  -109.66205    67.64316   215.92825   229.62360   115.57177   -25.73608  -126.64448  -185.62395  -178.13664   -43.22942   184.52740   319.38330   205.88486   -72.88992  -265.24994  -230.71915   -67.48738    51.18196    76.82264    74.47469    85.90556    85.14098    44.17479   -26.43496   -99.13416  -142.32140  -119.64114   -28.38044    65.27388 
    1   34    1155.23633       7.52102    -619.36987     -60.65581      13.96575      27.72895     -12.53228      32.92124      43.27931      15.01259     -11.49177     -11.97027     4.03025    -4.34218    -7.12718    -4.67441    12.37576     3.98497    -9.58704    -3.91031    19.21930    23.98527   -64.63239   -85.87116   294.73297   134.20985  -488.38052  -260.72177   276.21512   328.02191    55.13380  -135.85672  -108.97668   -17.16951    30.62414    33.67167    -2.66560   -35.74363   -51.00417    -9.66716    33.96104    52.32100    28.51278   -11.23462   -14.71121   -58.25407    91.99393    34.09699  -125.49545   -18.98745    23.04540    39.88543   -12.16818    39.99967    74.44563   -71.00629  -126.15514   -11.63954    81.30791    44.48363   -26.82615   -20.69209    40.79034    78.53307    44.60779   -57.75928  -112.21406  -135.19458    32.33933    11.39641   207.89934   145.10318  -392.22168   136.05823   152.64093  -144.26569   137.39651  -132.71812  -164.33655   131.22005   149.92821   -47.09939   -88.61233    15.74915    20.35691   -22.79399   -19.88487    30.35242    32.05529    -6.55080   -47.40321    -9.54172    58.40306    91.20795     1.28786   -92.77031  -172.72470    12.70595   243.17346   -71.85802 
    1   40    1155.23633    -143.97311    -539.25568      59.62180       8.50702      -7.90637     -25.59692      49.86255      16.01033       6.97862       3.13423      24.38594    -5.47756    -8.58382    -7.44930     3.46131   -12.78082   -10.19090    -3.97814     5.36588    -8.21443   -17.65165    23.48186    84.07364   -30.66000   -80.80686    15.35250    42.84616     4.96539    -6.28325   -18.78981   -15.10778   -11.86107     8.59739     9.24138    12.96225     9.36869    12.70080    -3.42912    -6.56376    -9.83063     1.35831   -31.67177     5.77068    16.57281   140.86702  -418.73114   177.71437   529.05627  -524.17767   -34.09821   217.08771    -5.54393   -96.61372   -45.79317    12.60641    19.98294    25.35975    31.84990    23.29007   -12.15239   -25.19108   -21.94991    -0.48154    -2.27683   -12.58049    11.15977    26.92885     2.90644   -68.09020    33.74028   120.04591   -62.61358   -63.02435    20.12642   -25.14271   -33.87761    25.56103    61.38024    50.73198   -10.98292   -43.72245   -47.09333   -32.51879    -2.36184    33.23822    54.42963    15.28600     0.77312   -11.89492     4.71407   -71.54647   -33.85948   180.64789  -234.27454    90.79143    33.09915   -39.09576   230.61867  -156.40205 
    1   41    1155.23633    -161.12733    -520.39337      77.85382       6.54117     -11.01491     -28.28928      45.46517       4.82344       1.83650      -0.31510      19.19132    -6.54540    -3.06224    -3.48567     5.19748    -8.16089    -2.27191     2.00248    10.88178    -5.08677    -2.23671    51.86354   104.76312  -210.71503  -125.55942   121.16082    58.73576    22.96803    11.66891     2.52035   -24.18608    -6.55137     2.00665    -6.97657    -6.68276    10.28338     2.62443   -11.96257    -0.98511    11.57654    -8.99210   -14.32477    14.41440    38.27909  -179.44418  -161.89340   662.29370   -36.77322  -490.28290   171.33571    19.22161   -41.83676   -65.07274    36.07384    18.38237    28.66082    16.72989    23.19818    -5.12518    -7.41799   -17.69802    -1.81237    -7.07065    -2.52169    -8.39524    18.60691   -14.38369    24.02195   -17.73748    76.80866  -107.57835  -154.10571   276.35815    -5.40102  -120.28235   -22.47151    52.08338    45.10205    28.74578    -3.58513   -37.86060   -44.69592   -21.61526    -9.76646     9.82812    18.74592    20.50775    13.45844    11.12494     4.44011    19.44276   -79.42152   -56.43119   139.21114    94.10412   -45.67577  -132.55278  -129.33858    45.79484 
    1   43    1155.23633    -157.63463    -638.43024      81.53360      85.96033      54.99262      -5.25124      35.38931     -10.38625     -20.95477     -15.23116      14.95928     0.69818    -9.93102    -1.67070    14.66739     1.48370   -12.16549     1.46530     4.49001   -17.80016    -7.41100    58.31385    99.75319  -364.89093   125.25942   604.71118  -581.02740  -373.13037   474.53281   239.43112  -175.26143  -169.18198    42.12248    49.04672     1.51986   -18.89286    17.38872    -9.38959   -31.11882     4.46318    67.44590    39.48046   -26.96970   -79.01657   -47.09075   -17.95458   100.37074    81.29541   -15.73491  -140.30882    52.20051   214.41019  -366.21246   -93.28793   452.85367    35.15456  -299.15546   -71.72529   134.09721    47.58604   -23.62836   -17.46628    15.31074    16.48522    -6.58570   -12.68816   -51.25601   -50.90919    17.28760   159.13690    59.98925   -66.83765   -79.70108  -196.06487   111.03805   145.31895    18.81648    53.28373  -235.21043   -27.02151   282.63223   -51.46149  -226.91113    45.41380   137.67570    -2.78836   -49.24050   -35.50555     9.40790    46.31632    21.94140   -37.88394   -33.17181   -25.01082    53.89053    76.91445  -111.12408    40.22551   -63.75328 
