    1  0  0  0    2    -0.2872     0.3857    -0.0129     0.2739
    1  0  0  0    3    -0.6488    -0.0068     0.0156     0.2574
    1  0  0  0    7     0.6201    -0.0076    -0.0019     0.2440
    1  0  0  0    8     0.3505     0.3725     0.0095     0.2683
    1  0  0  0   26    -0.3864    -0.3872    -0.0013     0.2902
    1  0  0  0   32     0.2620    -0.3915    -0.0129     0.2658
    1  0  1  0   34    -0.0362     0.1336    -1.3946     0.2403
    1  0  1  0   40     0.6054     0.1508    -1.4247     0.2680
    1  0  1  0   41     0.3454     0.5345    -1.4305     0.2381
    1  0  1  0   43    -0.2951     0.5263    -1.4177     0.4014
    1  0  0  1  113    -0.0334    -0.3805     1.3925     0.2234
    1  0  0  1  114    -0.2934     0.0109     1.4086     0.2655
    1  0  0  1  115    -0.6463    -0.3814     1.3859     0.2151
    1  0  0  1  116    -0.9455     0.0149     1.4009     0.4572
    2  0  0  0    1     0.2872    -0.3857     0.0129     0.2739
    2  0  0  0    3    -0.3616    -0.3925     0.0284     0.2913
    2  0  0  0    4    -0.6403    -0.0192     0.0334     0.2452
    2  0  0  0    8     0.6377    -0.0132     0.0224     0.2126
    2  0  1  0    9     0.3634     0.3811     0.0098     0.2515
    2  0  1  0   11    -0.2954     0.3936     0.0479     0.2716
    2  0  1  0   34     0.2510    -0.2521    -1.3817     0.4586
    2  0  1  0   36    -0.3618    -0.2497    -1.3790     0.4742
    2  0  1  0   41     0.6326     0.1489    -1.4176     0.2054
    2  0  1  0   42     0.3322     0.5163    -1.4028     0.2697
    2  0  1  0   43    -0.0080     0.1407    -1.4048     0.2415
    2  0  1  0   48     0.9869     0.5344    -1.4094     0.4105
    2  0  0  1  114    -0.0063    -0.3748     1.4215     0.2771
    2  0  0  1  116    -0.6583    -0.3708     1.4138     0.2367
    2  0  0  1  121     0.3519     0.0130     1.4084     0.4981
    2  0  0  1  123    -0.2844     0.0174     1.4250     0.2596
    2  0  0  1  125    -0.9170     0.0206     1.4317     0.4647
    3  0  0  0    1     0.6488     0.0068    -0.0156     0.2574
    3  0  0  0    2     0.3616     0.3925    -0.0284     0.2913
    3  0  0  0    4    -0.2787     0.3732     0.0049     0.2619
    3  0  0  0    5    -0.6348    -0.0210     0.0127     0.2290
    3  0  1  0   13    -0.5608     0.7658     0.0047     0.4984
    3  0  0  0   25     0.5402    -0.7768     0.0105     0.4989
    3  0  0  0   26     0.2623    -0.3804    -0.0168     0.2615
    3  0  0  0   28    -0.3473    -0.3795    -0.0223     0.2689
    3  0  1  0   34     0.6125     0.1404    -1.4102     0.2259
    3  0  1  0   36    -0.0003     0.1427    -1.4074     0.2036
    3  0  1  0   43     0.3536     0.5331    -1.4333     0.2125
    3  0  1  0   45    -0.2961     0.5258    -1.4247     0.4406
    3  0  0  1  115     0.0024    -0.3746     1.3704     0.2347
    3  0  0  1  116    -0.2968     0.0216     1.3853     0.2535
    3  0  0  1  117    -0.6358    -0.3632     1.3796     0.1910
    3  0  0  1  118    -0.9207     0.0178     1.4112     0.4685
    4  0  0  0    2     0.6403     0.0192    -0.0334     0.2452
    4  0  0  0    3     0.2787    -0.3732    -0.0049     0.2619
    4  0  0  0    5    -0.3561    -0.3942     0.0078     0.2502
    4  0  0  0    6    -0.6070    -0.0055    -0.0331     0.2274
    4  0  1  0   11     0.3449     0.4128     0.0145     0.2668
    4  0  1  0   13    -0.2821     0.3926    -0.0003     0.2530
    4  0  1  0   36     0.2784    -0.2305    -1.4124     0.4152
    4  0  1  0   38    -0.3570    -0.2321    -1.4417     0.4904
    4  0  1  0   42     0.9725     0.5356    -1.4362     0.4559
    4  0  1  0   43     0.6323     0.1599    -1.4382     0.2758
    4  0  1  0   44     0.3601     0.5420    -1.4533     0.2371
    4  0  1  0   45    -0.0174     0.1526    -1.4297     0.2676
    4  0  0  1  116    -0.0181    -0.3516     1.3804     0.2431
    4  0  0  1  118    -0.6420    -0.3554     1.4063     0.2307
    4  0  0  1  125    -0.2767     0.0399     1.3983     0.3286
    4 -1  0  1  127    -0.9212     0.0192     1.4160     0.4704
    5  0  0  0    3     0.6348     0.0210    -0.0127     0.2290
    5  0  0  0    4     0.3561     0.3942    -0.0078     0.2502
    5  0  0  0    6    -0.2509     0.3887    -0.0409     0.2548
    5 -1  0  0    7    -0.6152     0.0202    -0.0301     0.2235
    5  0  0  0   28     0.2876    -0.3586    -0.0350     0.2528
    5  0  0  0   30    -0.3382    -0.3680    -0.0376     0.2567
    5  0  1  0   36     0.6346     0.1637    -1.4202     0.2335
    5  0  1  0   38    -0.0009     0.1621    -1.4495     0.2365
    5  0  1  0   45     0.3387     0.5468    -1.4374     0.2271
    5  0  1  0   47    -0.2574     0.5580    -1.4396     0.3851
    5  0  0  1  116     0.3381     0.0426     1.3726     0.4882
    5  0  0  1  117    -0.0009    -0.3422     1.3668     0.2158
    5  0  0  1  118    -0.2858     0.0388     1.3985     0.2755
    5 -1  0  1  119    -0.6464    -0.3602     1.4215     0.2414
    5 -1  0  1  120    -0.9097     0.0453     1.3590     0.3838
    6  0  0  0    4     0.6070     0.0055     0.0331     0.2274
    6  0  0  0    5     0.2509    -0.3887     0.0409     0.2548
    6 -1  0  0    7    -0.3643    -0.3686     0.0108     0.2712
    6 -1  0  0    8    -0.6339     0.0115     0.0221     0.2218
    6  0  1  0   13     0.3249     0.3981     0.0329     0.2804
    6 -1  1  0   15    -0.3077     0.3799     0.0273     0.2786
    6  0  1  0   44     0.9671     0.5475    -1.4202     0.4054
    6  0  1  0   45     0.5896     0.1581    -1.3965     0.2852
    6  0  1  0   46     0.3476     0.5729    -1.4099     0.3018
    6  0  1  0   47    -0.0065     0.1693    -1.3987     0.2247
    6 -1  1  0   48    -0.2847     0.5591    -1.4097     0.4811
    6  0  0  1  118    -0.0350    -0.3499     1.4394     0.2545
    6 -1  0  1  120    -0.6588    -0.3435     1.3999     0.2055
    6 -1  0  1  121    -0.9197     0.0377     1.4082     0.3715
    6 -1  0  1  127    -0.3142     0.0247     1.4491     0.3296
    7  0  0  0    1    -0.6201     0.0076     0.0019     0.2440
    7  1  0  0    5     0.6152    -0.0202     0.0301     0.2235
    7  1  0  0    6     0.3643     0.3686    -0.0108     0.2712
    7  0  0  0    8    -0.2696     0.3800     0.0114     0.2654
    7  1  0  0   30     0.2769    -0.3882    -0.0074     0.2687
    7  0  0  0   32    -0.3581    -0.3839    -0.0110     0.2756
    7  1  1  0   38     0.6143     0.1419    -1.4193     0.2334
    7  0  1  0   40    -0.0147     0.1584    -1.4229     0.2699
    7  0  1  0   41    -0.2747     0.5421    -1.4286     0.3523
    7  1  1  0   45     0.9539     0.5266    -1.4073     0.4611
    7  1  1  0   47     0.3578     0.5379    -1.4094     0.2289
    7  0  0  1  113    -0.6535    -0.3729     1.3944     0.2460
    7  0  0  1  114    -0.9135     0.0185     1.4105     0.4059
    7  1  0  1  118     0.3293     0.0187     1.4286     0.4942
    7  0  0  1  119    -0.0312    -0.3804     1.4516     0.2376
    7  0  0  1  120    -0.2945     0.0251     1.3891     0.2586
    8  0  0  0    1    -0.3505    -0.3725    -0.0095     0.2683
    8  0  0  0    2    -0.6377     0.0132    -0.0224     0.2126
    8  1  0  0    6     0.6339    -0.0115    -0.0221     0.2218
    8  0  0  0    7     0.2696    -0.3800    -0.0114     0.2654
    8  0  1  0    9    -0.2743     0.3944    -0.0126     0.2850
    8  0  1  0   15     0.3261     0.3685     0.0051     0.2700
    8  0  1  0   41    -0.0051     0.1621    -1.4400     0.2406
    8  0  1  0   42    -0.3055     0.5296    -1.4252     0.4412
    8  1  1  0   46     0.9815     0.5614    -1.4320     0.4863
    8  1  1  0   47     0.6274     0.1578    -1.4208     0.2309
    8  0  1  0   48     0.3492     0.5476    -1.4318     0.2101
    8  0  0  1  114    -0.6439    -0.3615     1.3991     0.2251
    8  0  0  1  120    -0.0249    -0.3549     1.3778     0.2436
    8  0  0  1  121    -0.2858     0.0262     1.3860     0.2578
    8  0  0  1  123    -0.9221     0.0306     1.4026     0.4684
    8  0  0  1  127     0.3197     0.0132     1.4270     0.4917
    9  0 -1  0    2    -0.3634    -0.3811    -0.0098     0.2515
    9  0 -1  0    8     0.2743    -0.3944     0.0126     0.2850
    9  0  0  0   10    -0.2915     0.3713     0.0144     0.2631
    9  0  0  0   11    -0.6587     0.0125     0.0381     0.2569
    9  0  0  0   15     0.6005    -0.0259     0.0178     0.2247
    9  0  0  0   16     0.3618     0.3727    -0.0025     0.2802
    9  0  0  0   42    -0.0312     0.1352    -1.4126     0.2703
    9  0  0  0   48     0.6235     0.1532    -1.4192     0.2649
    9  0  0  0   49     0.3253     0.5400    -1.4091     0.2143
    9  0  0  0   51    -0.3048     0.5290    -1.4038     0.3583
    9  1  0  0   55     0.9500     0.5230    -1.3614     0.3918
    9  0 -1  1  121    -0.0115    -0.3681     1.3987     0.2824
    9  0  0  1  122    -0.2913     0.0196     1.3938     0.2396
    9  0 -1  1  123    -0.6478    -0.3637     1.4152     0.2206
    9  0  0  1  124    -0.9380     0.0131     1.4406     0.4544
   10  0  0  0    9     0.2915    -0.3713    -0.0144     0.2631
   10  0  0  0   11    -0.3672    -0.3588     0.0238     0.2492
   10  0  0  0   12    -0.6412     0.0130    -0.0102     0.2434
   10  0  0  0   16     0.6533     0.0014    -0.0169     0.2418
   10  0  0  0   17     0.3444     0.3805    -0.0041     0.2658
   10  0  0  0   19    -0.2833     0.3816    -0.0139     0.2671
   10  0  0  0   42     0.2603    -0.2361    -1.4269     0.4577
   10  0  0  0   49     0.6168     0.1687    -1.4235     0.2340
   10  0  0  0   50     0.3581     0.5561    -1.4397     0.2626
   10  0  0  0   51    -0.0133     0.1577    -1.4182     0.2040
   10  0  0  0   56     0.9787     0.5350    -1.4182     0.4391
   10  0  0  1   99    -0.2937     0.0177     1.4067     0.2586
   10  0  0  1  122     0.0002    -0.3517     1.3794     0.2590
   10  0  0  1  124    -0.6465    -0.3582     1.4262     0.2400
   11  0 -1  0    2     0.2954    -0.3936    -0.0479     0.2716
   11  0 -1  0    4    -0.3449    -0.4128    -0.0145     0.2668
   11  0  0  0    9     0.6587    -0.0125    -0.0381     0.2569
   11  0  0  0   10     0.3672     0.3588    -0.0238     0.2492
   11  0  0  0   12    -0.2740     0.3718    -0.0340     0.2617
   11  0  0  0   13    -0.6270    -0.0203    -0.0148     0.2229
   11  0  0  0   42     0.6276     0.1227    -1.4507     0.3190
   11  0  0  0   44     0.0152     0.1292    -1.4678     0.2554
   11  0  0  0   51     0.3540     0.5166    -1.4420     0.2313
   11  0  0  0   53    -0.2493     0.5197    -1.4628     0.3713
   11  0  0  1  122     0.3674     0.0071     1.3556     0.4379
   11  0 -1  1  123     0.0110    -0.3762     1.3771     0.2456
   11  0  0  1  124    -0.2792     0.0007     1.4024     0.2424
   11  0 -1  1  125    -0.6216    -0.3730     1.3838     0.2198
   11  0  0  1  126    -0.9023     0.0053     1.3995     0.3839
   12  0  0  0   10     0.6412    -0.0130     0.0102     0.2434
   12  0  0  0   11     0.2740    -0.3718     0.0340     0.2617
   12  0  0  0   13    -0.3530    -0.3921     0.0192     0.2568
   12  0  0  0   14    -0.6160    -0.0197    -0.0058     0.2157
   12  0  0  0   19     0.3579     0.3686    -0.0037     0.2625
   12  0  0  0   21    -0.2700     0.3735     0.0199     0.2603
   12  0  0  0   46    -0.3303    -0.2172    -1.4235     0.4708
   12  0  0  0   50     0.9994     0.5431    -1.4295     0.4635
   12  0  0  0   51     0.6280     0.1447    -1.4080     0.2666
   12  0  0  0   52     0.3662     0.5457    -1.4312     0.2295
   12  0  0  0   53     0.0247     0.1479    -1.4288     0.2868
   12  0  0  0   54    -0.2746     0.5351    -1.3814     0.3928
   12  0  0  1  101    -0.2930     0.0190     1.4322     0.3228
   12 -1  0  1  103    -0.9084     0.0173     1.4196     0.3805
   12  0  0  1  124    -0.0052    -0.3711     1.4364     0.2721
   12  0  0  1  126    -0.6283    -0.3665     1.4335     0.2228
   13  0 -1  0    3     0.5608    -0.7658    -0.0047     0.4984
   13  0 -1  0    4     0.2821    -0.3926     0.0003     0.2530
   13  0 -1  0    6    -0.3249    -0.3981    -0.0329     0.2804
   13  0  0  0   11     0.6270     0.0203     0.0148     0.2229
   13  0  0  0   12     0.3530     0.3921    -0.0192     0.2568
   13  0  0  0   14    -0.2630     0.3723    -0.0251     0.2618
   13 -1  0  0   15    -0.6327    -0.0181    -0.0056     0.2504
   13  0  0  0   44     0.6422     0.1494    -1.4530     0.3006
   13  0  0  0   46     0.0227     0.1748    -1.4428     0.2545
   13  0  0  0   53     0.3777     0.5399    -1.4480     0.2140
   13  0  0  0   55    -0.2831     0.5308    -1.3848     0.3706
   13  0 -1  1  125     0.0054    -0.3527     1.3986     0.2699
   13  0  0  1  126    -0.2753     0.0256     1.4143     0.2372
   13 -1 -1  1  127    -0.6391    -0.3733     1.4162     0.2268
   13 -1  0  1  128    -0.9012     0.0322     1.3770     0.3959
   14  0  0  0   12     0.6160     0.0197     0.0058     0.2157
   14  0  0  0   13     0.2630    -0.3723     0.0251     0.2618
   14 -1  0  0   15    -0.3697    -0.3904     0.0195     0.2702
   14 -1  0  0   16    -0.6083     0.0081    -0.0008     0.2197
   14  0  0  0   21     0.3460     0.3932     0.0257     0.2555
   14 -1  0  0   23    -0.2743     0.3920     0.0260     0.2705
   14  0  0  0   46     0.2857    -0.1975    -1.4177     0.4251
   14  0  0  0   52     0.9822     0.5655    -1.4254     0.4510
   14  0  0  0   53     0.6406     0.1676    -1.4229     0.2318
   14  0  0  0   54     0.3414     0.5548    -1.3755     0.2312
   14  0  0  0   55    -0.0201     0.1585    -1.3598     0.1953
   14 -1  0  1   97    -0.9221     0.0409     1.4435     0.4679
   14 -1  0  1  103    -0.2924     0.0370     1.4254     0.2710
   14  0  0  1  126    -0.0124    -0.3468     1.4394     0.2977
   14 -1  0  1  128    -0.6382    -0.3401     1.4021     0.1993
   15  1 -1  0    6     0.3077    -0.3799    -0.0273     0.2786
   15  0 -1  0    8    -0.3261    -0.3685    -0.0051     0.2700
   15  0  0  0    9    -0.6005     0.0259    -0.0178     0.2247
   15  1  0  0   13     0.6327     0.0181     0.0056     0.2504
   15  1  0  0   14     0.3697     0.3904    -0.0195     0.2702
   15  0  0  0   16    -0.2386     0.3986    -0.0203     0.2572
   15  1  0  0   46     0.6554     0.1929    -1.4372     0.1984
   15  1  0  0   47     0.3012    -0.2107    -1.4259     0.4544
   15  0  0  0   48     0.0230     0.1791    -1.4370     0.2287
