    1    2       0.36123       0.35927       0.35730       0.35705       0.35439       0.35372       0.34998       0.34768       0.34661       0.34102       0.33953       0.33895     0.33377     0.33358     0.33310     0.32913     0.32609     0.32452     0.31853     0.31839     0.31676     0.31465     0.31221     0.30615     0.30409     0.30328     0.28802     0.28801     0.28664     0.28277     0.27587     0.27007    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.43301    1.17965   -0.07129    0.07085    0.46929    0.97708    0.47228    0.27007   -0.25233   -0.46951    0.84525    0.06083    0.99023    0.72982    2.36292    2.20067
    1    3       0.33894       0.33603       0.33583       0.33525       0.33395       0.33351       0.33070       0.32973       0.32886       0.32426       0.32257       0.32175     0.31998     0.31839     0.31156     0.30729     0.30313     0.30237     0.30205     0.30036     0.29978     0.29881     0.29651     0.29202     0.28814     0.28013     0.27969     0.27418     0.26876     0.25109     0.24915     0.22460    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42591    1.18635   -0.11146    0.11029    0.46836    0.94385    0.63733    0.22460    0.20674    0.14023    0.14752    0.04801    0.18662    0.20220    2.98926    3.00428
    1    7       0.33261       0.33166       0.33123       0.32583       0.32435       0.32413       0.32284       0.32015       0.31712       0.31454       0.31193       0.30818     0.30542     0.29650     0.29607     0.29597     0.29579     0.29483     0.29389     0.29275     0.28557     0.28464     0.28273     0.28194     0.28185     0.27263     0.26375     0.26174     0.24339     0.23850     0.23630     0.23583    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.43139    1.20226    0.04475   -0.04447    0.47767    0.99107    0.62998    0.23583   -0.21952   -0.22221    0.03590    0.02406    0.02271    0.06106    3.03057    3.06888
    1    8       0.34275       0.34260       0.34206       0.34011       0.33927       0.33834       0.33827       0.33537       0.33524       0.33430       0.33388       0.33107     0.33090     0.32877     0.32672     0.32342     0.31907     0.31550     0.31508     0.31303     0.31274     0.31150     0.30583     0.30037     0.29767     0.29224     0.28684     0.28581     0.27966     0.27874     0.27820     0.27086    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42997    1.19191    0.07090   -0.07108    0.47181    0.97723    0.51445    0.27086   -0.45707   -0.24462    0.64655    0.07101    0.70880    0.86966    2.22337    2.48049
    1   26       0.34884       0.34767       0.34654       0.34608       0.34601       0.34413       0.34354       0.33914       0.33862       0.33652       0.33615       0.33382     0.33372     0.33278     0.32796     0.32165     0.31761     0.31374     0.31372     0.31330     0.30439     0.30387     0.30257     0.30078     0.30011     0.29154     0.28884     0.28806     0.28696     0.28422     0.28311     0.27195    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42417    1.20682    0.04671   -0.04925    0.46675    0.98947    0.49699    0.27195    0.44459    0.23429    0.56588    0.12871    0.67747    0.77213    2.31973    2.51371
    1   32       0.34813       0.34578       0.34271       0.34179       0.34059       0.33930       0.33592       0.33413       0.33353       0.33202       0.32554       0.32527     0.32227     0.32210     0.31927     0.31612     0.31494     0.30456     0.30367     0.30358     0.30352     0.30348     0.29987     0.29917     0.29813     0.29787     0.28979     0.28862     0.28532     0.28275     0.27065     0.26083    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42290    1.17357   -0.03618    0.03424    0.46336    0.99428    0.46640    0.26083    0.23545    0.45978    0.82746    0.05069    0.93759    0.78376    2.30921    2.25293
    1   33       0.60337       0.60266       0.60262       0.59717       0.59596       0.59397       0.59365       0.58639       0.58560       0.57838       0.57787       0.57765     0.56966     0.56878     0.56729     0.56573     0.55815     0.55590     0.55141     0.54678     0.54076     0.54030     0.53666     0.53269     0.52866     0.52720     0.52470     0.52188     0.51134     0.50776     0.49053     0.48625    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42268    1.19019    0.08577   -0.08871    0.45538    0.96340    1.49385    0.48625    0.52998    0.51773    0.16711    0.03931    0.22520    0.00426    3.09513    2.86648
    1   34       0.49879       0.48922       0.47436       0.46825       0.46681       0.46674       0.46600       0.45953       0.45735       0.44786       0.43088       0.43014     0.42325     0.41100     0.40994     0.40621     0.40296     0.39784     0.39571     0.38284     0.37992     0.37571     0.36861     0.35470     0.32412     0.32364     0.31800     0.31429     0.29628     0.28667     0.28396     0.22398    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42341    1.19057    0.03411   -0.03510    0.46042    0.99443    1.42300    0.22398    0.28892    0.12516    0.53731    0.17098    0.67867    0.73434    2.35732    2.51284
    1   40       0.51024       0.50946       0.49920       0.49894       0.49749       0.49196       0.48931       0.48715       0.47536       0.47340       0.47328       0.47004     0.46955     0.46762     0.45470     0.43661     0.43107     0.42594     0.42452     0.42257     0.41143     0.40888     0.39904     0.38837     0.38814     0.37791     0.35413     0.33488     0.30527     0.30384     0.27640     0.25880    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42361    1.21956    0.13893   -0.14773    0.47071    0.90497    1.58110    0.25880    0.07060    0.38454    0.49351    0.19321    0.58943    0.97768    2.11407    2.60172
    1   41       0.47919       0.47581       0.47571       0.47188       0.47046       0.46837       0.46595       0.45642       0.44186       0.43718       0.42481       0.42189     0.41879     0.41743     0.41539     0.41449     0.41084     0.38982     0.38761     0.38643     0.38312     0.37769     0.36642     0.34187     0.32356     0.30264     0.29827     0.29661     0.29357     0.25397     0.25172     0.24861    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42819    1.17809    0.03643   -0.03548    0.46817    0.99416    1.55129    0.24861   -0.16305   -0.12923    0.12005    0.06342    0.07971    0.02759    3.10784    3.01211
    1   43       0.68037       0.67982       0.66978       0.66659       0.66590       0.66262       0.65751       0.65052       0.64899       0.64771       0.64323       0.63733     0.63558     0.63556     0.63009     0.61041     0.60499     0.60079     0.57597     0.57338     0.56890     0.55260     0.52990     0.52792     0.52597     0.52160     0.52055     0.51696     0.50693     0.45871     0.43450     0.41755    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.43153    1.17897   -0.04245    0.04286    0.47166    0.99203    1.54902    0.41755    0.02494   -0.01708    0.03151    0.02306    0.04953    0.13124    3.05968    3.12339
    1   47       0.80553       0.79666       0.78860       0.77833       0.76725       0.76628       0.76101       0.76089       0.76051       0.75510       0.75117       0.74922     0.74492     0.74384     0.73904     0.72921     0.71689     0.71442     0.71307     0.70444     0.67586     0.66020     0.65779     0.65137     0.64733     0.63628     0.62694     0.62546     0.61085     0.58481     0.56656     0.47649    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.44277    1.17254    0.01971   -0.01793    0.47843    0.99838    1.80112    0.47649   -0.38379   -0.35245    0.11049    0.04918    0.09510    0.09057    3.08468    3.00127
    1  113       0.48643       0.48388       0.48196       0.48028       0.47310       0.47301       0.46682       0.45694       0.45533       0.43724       0.43488       0.43095     0.42913     0.42389     0.42058     0.41906     0.41593     0.41119     0.40558     0.39349     0.38755     0.38710     0.36627     0.34646     0.34094     0.30490     0.30156     0.30093     0.29692     0.26471     0.26175     0.25816    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42730    1.18271   -0.01563    0.01471    0.47308    0.99897    1.45843    0.25816   -0.07666   -0.22931    0.17289    0.05630    0.15581    0.23280    2.95156    2.94717
    1  114       0.45869       0.45784       0.45082       0.44836       0.44522       0.44060       0.43358       0.42569       0.42452       0.41784       0.41701       0.41198     0.40734     0.40027     0.39535     0.39150     0.38476     0.38336     0.37502     0.36955     0.36795     0.36509     0.35667     0.34097     0.32626     0.32394     0.32353     0.32033     0.30369     0.27518     0.27338     0.24541    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.41851    1.18488   -0.02854    0.02791    0.46161    0.99632    1.41769    0.24541   -0.31996   -0.23036    0.67860    0.10585    0.81275    0.67766    2.41427    2.37857
    1  115       0.50581       0.49832       0.48875       0.48670       0.47864       0.47745       0.47675       0.46156       0.45297       0.44889       0.44113       0.42402     0.40867     0.40796     0.40592     0.40295     0.40154     0.39804     0.39631     0.38947     0.38715     0.38511     0.37738     0.33126     0.32038     0.31971     0.31808     0.30059     0.28837     0.27163     0.24127     0.21981    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.41192    1.20167    0.07755   -0.08173    0.44913    0.96894    1.58446    0.21981    0.15498   -0.01853    0.26119    0.10104    0.26747    0.11460    3.03446    2.82819
    1  120       0.69808       0.69757       0.69539       0.69085       0.68967       0.68280       0.68227       0.67347       0.67279       0.66820       0.66216       0.65415     0.65316     0.64993     0.63980     0.63863     0.62409     0.62405     0.62342     0.62247     0.61859     0.61630     0.61546     0.61464     0.61044     0.57985     0.57058     0.55095     0.53467     0.52249     0.50987     0.47732    0.41927    1.20124    0.01619   -0.01622    0.46090    0.99875    0.42746    1.21269   -0.00142    0.00141    0.46940    0.99999    1.44402    0.47732   -0.54563    0.09322    0.73115    0.13275    0.88931    0.83534    2.25664    2.30190
    2    3       0.35018       0.35000       0.34886       0.34688       0.34647       0.34640       0.34147       0.33899       0.33817       0.33603       0.33573       0.33484     0.33169     0.33023     0.33006     0.32964     0.32687     0.31637     0.31516     0.30988     0.30673     0.30561     0.30528     0.30175     0.30149     0.29628     0.29551     0.28675     0.28224     0.27899     0.26757     0.26634    0.43301    1.17965   -0.07129    0.07085    0.46929    0.97708    0.42591    1.18635   -0.11146    0.11029    0.46836    0.94385    0.51749    0.26634    0.13129    0.43981    0.73671    0.10547    0.81364    0.93003    1.99942    2.53529
    2    4       0.32612       0.32452       0.32293       0.32225       0.31427       0.31417       0.31359       0.30754       0.30500       0.30165       0.29857       0.29728     0.29668     0.29563     0.29398     0.29071     0.29063     0.28897     0.28570     0.28351     0.28301     0.28163     0.28137     0.27914     0.27774     0.27618     0.27015     0.26622     0.24539     0.24498     0.23814     0.23065    0.43301    1.17965   -0.07129    0.07085    0.46929    0.97708    0.43004    1.17209    0.01658   -0.01609    0.46650    0.99879    0.59634    0.23065   -0.34204   -0.22736    0.28725    0.09480    0.30318    0.10688    2.88415    3.01549
