    1  0  0  0    2    -0.2751     0.3839     0.0031     0.2701
    1  0  0  0    3    -0.6369     0.0145    -0.0177     0.2246
    1  0  0  0    7     0.6298     0.0028     0.0168     0.2358
    1  0  1  0    8     0.3447     0.3818    -0.0049     0.2709
    1  0  0  0   26    -0.3360    -0.3660    -0.0112     0.2719
    1  0  0  0   32     0.2857    -0.3686    -0.0043     0.2608
    1  0  0  0   33     0.3104    -0.2459    -1.4404     0.4863
    1  0  1  0   34     0.0103     0.1283    -1.4172     0.2240
    1  0  1  0   40     0.6500     0.1370    -1.4348     0.2588
    1  0  1  0   41     0.3622     0.5019    -1.4225     0.2486
    1  0  1  0   43    -0.2661     0.5310    -1.4306     0.4176
    1  1  1  0   47     0.9899     0.5100    -1.4157     0.4765
    1  0  0  1  113     0.0124    -0.3714     1.4103     0.2582
    1  0  0  1  114    -0.2896     0.0208     1.3876     0.2454
    1  0  0  1  115    -0.6256    -0.3877     1.4032     0.2198
    1  0  0  1  120     0.3670     0.0229     1.3964     0.4773
    2  0  0  0    1     0.2751    -0.3839    -0.0031     0.2701
    2  0  0  0    3    -0.3618    -0.3694    -0.0208     0.2663
    2  0  1  0    4    -0.5926     0.0429    -0.0508     0.2306
    2  0  1  0    8     0.6198    -0.0020    -0.0080     0.2221
    2  0  1  0    9     0.3520     0.4109    -0.0157     0.2760
    2  0  1  0   11    -0.2766     0.4098    -0.0235     0.2886
    2  0  1  0   34     0.2854    -0.2556    -1.4202     0.4751
    2  0  1  0   36    -0.3076    -0.2512    -1.4574     0.4907
    2  0  1  0   41     0.6373     0.1180    -1.4255     0.2407
    2  0  1  0   42     0.3741     0.5320    -1.4011     0.2508
    2  0  1  0   43     0.0090     0.1471    -1.4337     0.2246
    2  0  1  0   48     0.9763     0.4922    -1.4030     0.3883
    2  0  0  1  114    -0.0145    -0.3631     1.3846     0.2888
    2  0  0  1  116    -0.6326    -0.3584     1.3824     0.2260
    2  0  0  1  123    -0.2685     0.0338     1.3816     0.2256
    2  0  0  1  125    -0.9270     0.0271     1.3788     0.4867
    3  0  0  0    1     0.6369    -0.0145     0.0177     0.2246
    3  0  0  0    2     0.3618     0.3694     0.0208     0.2663
    3  0  1  0    4    -0.2308     0.4123    -0.0300     0.2635
    3  0  0  0    5    -0.5913     0.0132    -0.0322     0.2387
    3  0  0  0   26     0.3009    -0.3805     0.0065     0.2643
    3  0  0  0   28    -0.3390    -0.3766    -0.0329     0.2626
    3  0  1  0   34     0.6473     0.1138    -1.3995     0.2190
    3  0  1  0   36     0.0542     0.1182    -1.4367     0.2372
