   6 47      -2.83623     -6.25116      2.80181     -0.80588
   6 118       0.27596     -2.36938     -2.99069      5.56098
   6 120      -7.34776     -0.76521     -4.83185     -5.47831
   6 121       0.07831     -0.06929      0.20116     -0.05061
   6 127      13.00983      0.61321    -24.40899    -15.51509
   7 8      95.16199    -90.94000    -93.26870    143.48605
   7 30     106.36985    -97.42667    161.66071    -96.57256
   7 32     -81.46610     69.35081    103.47708   -107.98787
   7 38      -2.08273     -0.43881      6.83046     -1.70542
   7 39      -0.03807      0.53008     -0.94946     -1.08518
   7 40       0.28962     15.96718      6.78555     13.43174
   7 41      -0.13274     -0.24333     -0.27450      0.05425
   7 47      17.68078      4.54572      1.79189     -6.10015
   7 113      -4.88605     -0.22248     -2.44479     -1.98679
   7 114       0.09462     -0.07445      0.15568     -0.12639
   7 119       1.07763      3.85009     -5.44435     -9.67352
   7 120      16.80051     -7.98292     -0.05861    -22.91354
   8 9      60.21871     50.61120    -20.42448    -67.94828
   8 15     -96.46343    -59.35957   -113.00163   -133.10004
   8 41      -2.64183      4.02515      2.18279     -3.49534
   8 42      -0.01194      0.04802      0.02388      0.01262
   8 46       0.06119     -0.02559     -0.08296      0.05595
   8 47       7.16382     -2.43802     -5.23538      3.24090
   8 48      17.32326     -5.20019     21.05149    -14.72573
   8 114      -3.53412     -1.11408     -0.52647     -1.08874
   8 120      -0.86536      1.03857     -3.64697     -0.51695
   8 121       3.01326      0.27594    -20.09805      2.97220
   8 123      -0.27978      0.11896     -0.10854      0.16435
   8 127      -0.00912      0.00926     -0.01251      0.02406
   9 10      79.69972    -94.88135     38.72737   -129.06449
   9 11     -10.62666     -2.29920     -6.32006      4.11448
   9 15     -54.03197     42.81266     70.57337    -76.32697
   9 16    -105.94805     62.32777     87.92145   -159.53583
   9 19       0.02731      0.02827      0.05887      0.01776
   9 42       0.38452     -6.66950     -0.74978     -4.20656
   9 48      -2.94178      0.64133     -2.69347      1.77161
   9 49       9.14721      0.39632      0.49863      4.97288
   9 51       0.09589      0.24030      0.00599      0.07125
   9 121      -4.93541      7.64304      8.17133      5.02352
   9 122       3.23108     -3.76638      6.92908     33.95227
   9 123      -4.45709     -0.37226      4.33096     -1.55003
   9 124       0.16488      0.19445     -0.56079     -0.18656
   9 128      -0.01827      0.02715      0.07833      0.04390
   10 11    -112.89336     75.60904   -186.10586    119.31017
   10 12     -37.11408     12.39860    -20.24886     48.48046
   10 16     -43.57389     29.36038     50.04944    -55.77557
   10 17      98.33078     56.37297   -115.56715   -118.17210
   10 19     122.85724    128.02975    168.19891    204.34507
   10 42      -1.12665     -2.51885     -1.39480      2.00267
   10 49      -2.83825     -0.70358      0.36879      2.16294
   10 50      19.03593     -1.30549     -8.14112     10.52322
   10 51       0.15970     -3.61260      1.81028     -0.63023
   10 56       0.03337      0.01528      0.00491      0.01071
   10 99       3.71456     -3.46247     30.29870     -5.29343
   10 101       0.03095      0.06134     -0.07774     -0.06336
   10 122       0.20964      0.94452     -1.20264      2.31384
   10 124      -0.51386      2.78785     -4.55955     -2.18387
   11 12      99.12153   -107.31417     94.87385   -130.17798
   11 13     -59.42909    -34.88072    -72.48880    -60.61435
   11 42      -4.54461     -6.43240      4.99317    -10.27398
   11 44      -1.00898      1.33109      0.42046      8.11198
   11 51       9.27671     -0.98213     -0.37680     -2.42209
   11 53      -0.06358      0.30181      0.04179      0.02296
   11 122      -0.00758      0.02434     -0.05560      0.00173
   11 123       0.05591      5.05801     -3.98046      7.38240
   11 124       2.16108     -0.95389      4.96540     23.32902
   11 125       0.66022      0.13987      3.62621     -1.79983
   11 126       0.18614      0.11434     -0.15210     -0.16522
   12 13    -104.33350    -23.82143   -155.22752    -37.99831
   12 14      -8.83081     -2.31301     -8.17097      0.75663
   12 19     -79.61106    -23.54125     91.30225     47.08004
   12 21     147.33543    127.67499    150.05577    221.28700
   12 44       0.26454      0.92689     -1.25845     -1.57922
   12 50      -0.01604     -0.01303     -0.03198     -0.01210
   12 51       0.78381     -3.36968      6.00434     -1.23781
   12 52      19.41068      4.16971      2.69991      1.20117
   12 53       2.46393     -7.10321      4.54652      3.47402
   12 54       0.01691      0.37778     -0.27634      0.04134
   12 99       0.02043      0.04670     -0.00812     -0.17472
   12 101      20.70136     -5.28699     15.12379      4.00974
   12 103       0.04022     -0.05801     -0.10892      0.10106
   12 124       0.57020      5.01220      1.13726      0.85583
   12 126      -6.87368     -1.17757      7.28787      3.22914
   13 14      76.78035    112.37714    -88.77179   -134.95888
   13 15     -23.71567     -5.57728     26.11152     20.42486
   13 44      -1.13544     -1.82020      0.68271      2.74409
   13 46       0.36664      0.04767     -0.53997     -3.52548
   13 53       5.56219      0.12956      4.86387      0.74487
   13 55       0.02227     -0.04469     -0.21478      0.12740
   13 125       0.20058     -2.29338     -0.68555     -4.88007
   13 126      11.71358     -2.82178    -18.86617     40.14482
   13 127      -7.59729      0.44740     -2.92003     -4.10646
   13 128       0.07941      0.43650      0.55320      0.25145
   14 15    -132.98475     32.55108   -197.97024     54.49694
   14 16     -61.91881     40.26694    -74.12691     70.16897
   14 21     -95.26656    -45.58028    125.31107     87.37548
   14 23      96.64780    -88.52441     96.51497   -120.13170
   14 46      -0.13206     -0.85044      1.18836      1.23890
   14 52      -0.00821      0.01115     -0.01001      0.03012
   14 53      -6.99557     -0.32717     -3.22750     -1.33303
   14 54       1.20458     -6.61840      3.90205     -3.32712
   14 55      -0.93697      1.80471     11.16616     -5.58554
   14 56      -0.00413     -0.34434      0.15032      0.03478
   14 97       0.04760      0.22933     -0.11742     -0.27483
   14 101       0.01716      0.00012     -0.00314      0.09307
   14 103      13.02616      2.07410     32.05448     -8.14841
   14 126       0.92842      7.76183      8.21712      8.53098
   14 128     -10.42526     -0.37002      5.44540     -5.11374
   15 16     100.70673   -116.32035    100.62557   -166.70623
   15 46       1.14613     -1.47913      2.07735     -4.49352
   15 48       0.44565     -0.89263      3.36581      5.16241
   15 49       0.00890      0.04034      0.02646     -0.03872
   15 53      -0.04752     -0.06284     -0.02418     -0.15183
   15 55       9.63789      0.04290     -0.39412     -2.58889
   15 121     -11.29344      1.32946      6.31792      1.92940
   15 127       0.71348     -4.23689      2.48226      1.47997
   15 128       1.24566      2.47370      4.41333    -30.71671
   16 17    -119.10885   -129.08235   -120.92165   -184.25159
   16 22       0.01537     -0.00496     -0.03096      0.04241
   16 23    -139.12220     92.27931    205.41320   -143.63642
   16 48      -0.12315      1.47089     -1.20199     -0.71868
   16 49       0.20709     -2.48434      3.10193      2.23015
   16 50      -0.05353     -0.12178     -0.20231     -0.05948
   16 54       0.04129      0.00627      0.06762     -0.01028
   16 55      -1.77603      1.98305      4.20516      1.42870
   16 56       0.59956      0.39285     -4.09717      2.29560
   16 97      15.54561     -0.31376     41.76164     12.54795
   16 99       0.18058     -0.01177     -0.47082     -0.05397
   16 103       0.00797      0.03961     -0.07219     -0.14615
   16 122     -11.51399      1.02555      7.35612      6.49082
   16 128      -3.96000     -5.89474      4.36688    -11.19815
   17 18    -110.41788     68.33965    122.85167    -79.49259
   17 19      34.21486    -15.11188    -38.72716     30.77976
   17 23      31.86890     24.94469     49.88219     29.44054
   17 24     104.73147    -56.41328     76.58129   -134.98351
   17 50       3.43438    -13.37946     -1.50695     -8.49704
   17 56       3.47111     -1.29067     -3.63886      2.70259
   17 57       0.31695      1.05601      0.07489     -3.84619
   17 59       0.03908      0.19240      0.20597      0.37114
   17 97      -1.33510     12.27025      6.00194    -16.98673
   17 98      -8.45487      4.76709     -0.43494     21.94156
   17 99       1.76228     -3.52379     -1.29817     -2.01444
   17 100       0.07122     -0.06083      0.03175     -0.13303
   17 104      -0.01607      0.15504     -0.23279      0.02283
   18 19     -95.57304     96.28145    129.41352   -140.30274
   18 20     -71.39784     62.11297    101.20000    -93.42863
   18 24     -45.60380     26.24280    -50.18342     53.79942
   18 25     -45.25300      5.22044    -42.03524    -26.48472
   18 27    -103.43374    -49.84781     20.59048    149.76911
   18 52       0.01130      0.03906     -0.07523      0.01983
   18 57       4.61749     -2.71708     -6.04767      3.47351
   18 58       3.16966     -1.54486      0.66617      1.02882
   18 59       2.16442      9.71449     -4.95281      3.90443
   18 60      -0.01873      0.40669      0.13182     -0.17363
   18 64      -0.00529      0.01249      0.02429     -0.02702
   18 98       0.00726      3.61959     -0.23239     -1.93453
   18 100       0.37443      2.40461     -2.88392      4.59986
   18 105      -0.00690     -0.06910      0.01056     -0.12703
   18 107      11.62179      2.33830    -27.48826      0.65492
   19 20     122.29535   -136.60516   -149.67307    141.35115
   19 21     -42.37678     34.17234     47.35649    -61.28366
   19 50       7.74576      2.99384      0.88283     -8.60363
   19 52      -2.59352      7.03139      5.00789      2.28357
   19 59      17.40671      1.21727      4.69516     -3.15369
   19 61      -0.06399      0.05959     -0.09813     -0.14929
   19 98      -0.00166     -0.02524     -0.00912      0.00399
   19 99       0.57554     -2.30913     -3.04472      5.96036
   19 100     -13.02524    -15.95285     10.51875    -48.22187
   19 101       4.12586      1.16600     -3.64458     -0.62317
   19 102       0.18160      0.23635      0.79082      0.08129
   20 21    -109.59636     51.70202    140.17814    -74.61817
   20 22     -67.77260     65.77114     89.16221   -104.65973
   20 27      85.19746     58.60487     84.38797    108.26054
   20 29    -109.91890    -87.16741    106.94901    105.54470
   20 52      -0.04750      1.70265      1.68682      1.72519
   20 58      -0.01174     -0.00216      0.04172      0.01218
   20 59      -4.70244      1.94612      4.03941     -1.78480
   20 60      24.81768     -2.15909      4.26153     15.14837
   20 61      -0.26801     -2.17127     -4.77426     -1.20454
   20 100       6.81125     10.62509      9.80052     -4.01166
   20 102       3.52685      2.12960      8.05635      5.89351
   20 107      -0.07174      0.07934     -0.03485      0.23825
   20 108      -0.00532     -0.02821      0.01068      0.00339
   20 109       8.99537      7.37200    -20.34619    -12.36432
   20 111       0.57273      0.08164      0.18256      1.25211
   21 22     108.86124    -95.60126   -132.08482     80.99249
   21 23     -22.77908    -10.60347     18.17929     30.98746
   21 52       7.82763      3.16385    -10.41198     -7.74537
   21 54      -4.39120     -9.71655      6.06316     -5.78715
   21 59      -0.01688     -0.00028     -0.03495     -0.07320
   21 61       7.42950     -1.01419      3.61395     -2.84561
   21 63       0.06950      0.14337     -0.00302     -0.02241
   21 100      -0.04883      0.08520      0.00365      0.10029
   21 101      -1.50526      5.58255      8.93188     -6.47275
   21 102      23.72931      2.37205     -7.64355    -39.12866
   21 103      -5.70717      1.18178     -6.03511     -3.66413
   22 23     -95.72499    -41.02016    141.35193     78.85296
   22 24     -34.37352     22.12988     35.24386    -42.28225
   22 29      83.79630     32.97703    125.11136     54.11590
   22 31     124.74398   -128.15100   -142.55500    185.08082
   22 60      -0.02384     -0.02009      0.01759      0.04418
   22 61      -1.29108     -1.36363     -1.88452     -1.55654
   22 62       7.98364      1.30977      2.46328     -1.44310
   22 63      -1.11200      0.07688    -10.42957     -1.93100
   22 64      -0.03429     -0.16119      0.01619      0.01442
   22 102       0.37986     12.18858     -5.00423    -11.86280
   22 104      -3.94228     -3.23515     -3.75025     -5.79002
   22 105       0.08167     -0.11875      0.06470     -0.18490
   22 109       0.00513      0.10217     -0.02494      0.20165
   22 111       7.88937      7.99953    -32.94542    -15.84583
   23 24      91.17737    117.98665     92.79361    130.51485
   23 54      -1.83667      3.43363      1.32762      3.34681
   23 56       2.83908     -7.34835      1.88786      4.26801
   23 57       0.00649      0.00254     -0.07820      0.33382
   23 63      14.08411      0.00031     -2.99339     -8.37016
   23 97       0.20101      0.77767      3.15329      0.62558
   23 98      -0.05109     -0.11750     -0.26032     -0.06225
   23 102       0.01373      0.10629     -0.04870      0.04561
   23 103      -0.32698      0.42542      3.66510      3.18510
   23 104      12.99932     -2.75217     12.58932     33.37467
   24 25     118.51209     91.66536   -103.45636   -159.79710
   24 31     -74.79820     26.20935    -83.69417     73.48544
   24 56       0.37808      1.06440     -0.94618      1.03963
   24 57      -0.03306     -3.81962     -6.50932     -0.94140
   24 58      -0.05840      0.25071      0.05852      0.00238
   24 62      -0.01669      0.00699      0.00294     -0.01937
   24 63      -0.40750     -1.16174     -3.28415      0.03108
   24 64      19.65613      7.32222      6.39415      1.49447
   24 98      -6.32278      0.34378     -2.08285     -4.31110
   24 104       2.15032     -3.93858     -4.85748      2.32178
   24 105      14.95121      6.16576    -20.13296     -0.00670
   24 107       0.00507     -0.05728      0.03213     -0.06846
   24 111       0.00302      0.10713     -0.01440      0.11745
   25 26     133.28794    134.30080    185.41132    161.15271
   25 27      54.91867    -30.19312     61.63205    -63.63100
   25 31     -51.15825    -43.92039     70.15580     60.19400
   25 32     -79.74517    -51.44768     84.49449     88.65249
   25 33      16.75624      2.62043    -12.93794     -6.64683
   25 35       0.01144      0.07380      0.06051     -0.24891
   25 39       0.02550     -0.01005     -0.01612     -0.02479
   25 58      -0.67845     -0.59821     -4.15133     -6.49550
   25 64      -0.15820      0.73633      1.19727      2.60906
   25 105       0.18517     -0.17476     -6.12188      1.91707
   25 106      23.96810      4.23615      6.15707    -49.64179
   25 107      -1.01589      1.33273      0.07245     -0.76292
   25 108      -0.05644      0.20693     -0.28790     -0.05838
   25 112       0.03786     -0.21013     -0.49611      0.10982
   26 27      95.50376     45.89835    -95.10264    -86.06276
   26 28    -113.98472    132.17117    186.44669   -183.78023
   26 32     -47.12331     34.30523    -58.62866     57.17848
   26 33       2.56555     -3.26141     -8.26571      9.65595
   26 34      13.72876     -2.98043     15.95158     -7.84831
   26 35       5.19993      9.84234    -12.37678      5.84351
   26 36       0.00220      0.72744     -0.19517      0.35541
   26 40      -0.03689     -0.01885      0.00645      0.03834
   26 106      -0.39941     -0.06582     -3.95379     -3.71132
   26 108      -6.34431      0.14736     -1.93793     -0.19194
   26 113       0.01043     -0.03242      0.03108     -0.07347
   26 115      11.81199     -7.83398    -21.44683      4.83196
   26 117       0.26560     -0.21386      0.33944     -0.17464
   27 28     -57.52941    -37.08994    -33.31134    -44.05547
   27 29     -35.24019     29.13176    -50.92538     40.91616
   27 33      -0.11787     -0.00393     -0.10945      0.01340
   27 35       1.04895     -2.30290     -1.34040      2.27744
   27 37      -0.05201     -0.13119     -0.09582     -0.08681
   27 58      -0.19031      0.88041      0.16510      2.49274
   27 60       6.87826      8.74469     -1.54396     -2.84160
   27 106       0.00437     -0.00806     -0.09793      0.00032
   27 107      -3.19296     -4.88990     -5.34214     -3.30837
   27 108      -2.65230     -0.27800     -5.32679    -23.99916
   27 109       7.09878      0.32204     -3.05708      3.16008
   27 110      -0.20636     -0.11392      0.11326      0.23417
   28 29      97.29861     70.51751   -134.43089   -130.46177
   28 30     -21.73595      4.27208     13.61014    -26.67140
   28 34      -0.02369     -0.00243      0.04009      0.02169
   28 35      -2.07613      1.61427      4.00450      1.35565
   28 36      11.20402     -2.89314      7.06558      0.58416
   28 37      -0.18582      0.18098     -2.28401      0.65759
   28 60      -0.38034      1.04463      1.24888      0.40089
   28 108      -0.35186     -6.85969     -2.63768      6.48217
   28 110      -6.48611     -2.27480     -1.12676      2.37372
   28 117      -2.29858     -8.53229    -24.09107      9.18155
   28 119       0.51228      0.22218      0.53919      0.45499
   29 30     -64.07661    -72.45033    -21.07488    -45.74575
   29 31      60.64425     32.21754     72.08496     63.91040
   29 37       1.13730      3.33229     -2.31369     -2.87267
   29 39      -0.10975      0.04766      0.25034      0.28086
   29 60      -9.71509      4.45719    -12.31109      9.75400
   29 62      -0.45122     -2.68005      0.49362     -2.84467
   29 108      -0.00224      0.00297     -0.08459     -0.01809
   29 109      -1.78893     -5.23946      4.44872     -3.55853
   29 110     -13.66046     -3.71465    -12.59624    -22.46676
   29 111     -10.82217      0.01436      7.62702     -3.78760
   29 112       0.29664     -0.39458     -0.56117      0.28690
   30 31     -58.09319     35.98802     81.38551    -35.98299
   30 32     -66.71215     72.34775    101.32422   -102.17961
   30 36      -0.00304     -0.02805      0.05808      0.01784
   30 37      15.06882      4.79731    -12.53961     -7.19211
   30 38      15.45569     -0.10764      4.32415      4.84271
   30 39      -1.88876     12.60748      3.23770     -0.27274
   30 40      -0.01802      0.17924      0.01876     -0.10535
   30 62      -0.34642     -1.30388      0.60064     -1.19882
   30 110       0.17804      0.98929     -1.41744      0.02661
   30 112      -5.05849      0.21071     -2.70148     -3.09363
   30 113       0.02893      0.03610      0.01913     -0.03141
   30 119      10.49497     -0.16980    -19.52451     -4.94360
   31 32      71.19883    -70.95619    -24.43782     70.41766
   31 33      -0.06343      0.03856     -0.31480     -0.09995
   31 39      -2.87141     -0.22301     -2.49573     -1.97412
   31 62      -1.24043     -0.76681      3.34321      2.85250
   31 63       1.84524      0.68378     -1.23034      0.56928
   31 64      -0.90808     -0.93587      4.42405      3.71189
   31 105      -3.38941     -2.03611     -1.53265      6.86705
   31 106      -0.18159      0.23635      0.30141     -0.10508
   31 111       1.11439      2.02485     -0.60948      1.91277
   31 112      24.02559     -3.03782    -17.55063    -47.47046
   32 33       1.69850      0.20966     -8.34295     -1.20681
   32 34      -0.10077      0.10365      0.12749      0.04554
   32 38      -0.01404      0.00399      0.01172      0.04067
   32 39       4.71367      2.26700     -5.04642     -0.48250
   32 40      16.21812     -1.87173      7.80413      0.75893
   32 64      -0.56577     -2.19872      1.37683     -1.67061
   32 106      -3.62448      0.25011      0.45543     -0.92818
   32 112       0.79817      7.22585     -3.73569     -3.68769
   32 113       6.62391     -5.38386    -29.93373     -0.90062
   32 115      -0.13477     -0.03191     -0.18084     -0.09466
   33 34     119.40262    106.29215   -126.71524   -101.21075
   33 35      12.84579     -8.90217      2.36323     32.99550
   33 39     -22.00716    -16.03563    -27.12551    -28.70410
   33 40    -105.48949    -55.12714   -111.34246   -153.48468
   33 58     -54.72229     12.82968     -3.74327     82.20868
   33 64     113.46639    -96.21119    141.99374   -128.20099
   33 70       1.40905      0.78030     -1.17645     -1.56774
   33 72       0.14569     -2.99475      5.30980      5.45681
   33 73       0.01555     -0.08508      0.00592     -0.00494
   33 79       3.95922      0.56023      2.53402      2.70477
   34 35      42.85549      3.07553     19.92385     13.23997
   34 36     -69.14537     54.67724    -96.16187     84.34624
   34 40     -40.91214     26.26881     51.39106    -50.84738
   34 41     -61.99592     28.46900     81.67090    -67.88115
   34 43     120.32010    115.09784    108.05251    149.52953
   34 66      -0.00243      0.01249     -0.07539      0.20717
   34 72      -0.55690      2.32461     -2.63620     -2.15931
   34 73       1.19007     -6.59127      0.34501      7.74183
   34 74      -0.04081      0.20908     -0.03485     -0.07548
   34 78       0.00628      0.00023     -0.06263      0.01248
   34 79       1.22730     -2.30350      3.61649     -1.44861
   34 80       0.89219     -0.41017      2.02507      2.43607
   35 36    -129.97936   -105.80920    141.49069    106.37991
   35 37      26.07578      9.56687    -28.09397    -23.84071
   35 58    -102.51846   -123.75847   -139.63946   -160.22869
   35 60      77.74628     49.42563    -84.06611    -74.46362
   35 66       6.83641     23.30449    -16.44177     26.95437
   35 72      -6.15014      1.38503      0.13530     -3.45940
   35 73       8.51900      0.54055     -0.15474      5.16346
   35 75       0.06127      0.14902      0.57284     -0.41832
   36 37     -52.79240     13.62600    -49.93993     52.38033
   36 38       0.32335     -7.06668      8.17894     -3.23461
   36 43    -148.27742   -102.47935    185.30105    148.33530
   36 45     137.53386   -125.37821    171.40969   -155.95204
   36 73      -1.51435     -0.08979      1.52845      3.65792
   36 74       2.94450     -2.83330      2.77509     -6.02291
   36 75       3.87458     -9.29516     -1.83204     13.08838
   36 76       0.00652     -0.16289     -0.07249     -0.05329
   36 80       0.00092      0.00151      0.00375     -0.00453
   36 83       0.15136      0.01112     -0.17737     -0.02667
   37 38     126.05450   -119.82838    156.27877   -147.69040
   37 39     -36.23585     33.59851    -47.47914     50.29992
   37 60      87.10113    -87.86104    -80.39714     72.60973
   37 62     -64.71594    -38.89859    -93.33174    -45.25290
   37 66       6.15287      4.83093      8.87174      8.52311
   37 68      -0.46491     -6.33067     -3.61940     -1.63798
   37 75       5.54927     -1.25498     -0.52066      1.30404
   37 77      -0.02833     -0.08989      0.13575      0.00322
   38 39    -114.69573     79.77923   -168.92485    113.53454
   38 40     -57.64378     50.51436    -76.23416     79.07859
   38 45      14.80419    -48.92606    -64.01824     16.64356
   38 47     104.06021    117.76395    135.56684    146.76379
   38 68       0.21892     -1.59901     -2.45416      2.34749
   38 70      -0.00951     -0.02222      0.00938     -0.00584
   38 74      -0.00745     -0.01604      0.02264     -0.00335
   38 75       6.04676     -4.27568      6.52066    -10.73250
   38 76       7.77599      3.48637     -2.62881      1.46947
   38 77      -0.14757      6.76867      0.12893     -4.84576
   38 78      -0.27361     -0.82500     -0.21644     -0.05938
   39 40     123.86989   -143.94335    141.76873   -201.29313
   39 62     132.86579    101.67853   -143.49451    -76.49510
   39 64     -57.12419    -34.90963    -95.38255    -58.99666
   39 68       1.01821     -0.75101     -0.24321     -1.66053
   39 70       2.48440     -3.44615     -5.71667     -6.76208
   39 77      -2.75510     -0.24811      0.68088      2.28506
   39 79       0.17956      0.22256      0.14404     -0.35320
   40 41     102.71981    -99.03080    133.22327   -117.66596
   40 47     -72.39162    -40.94350     85.43685     81.15920
   40 76      -0.00257      0.00163     -0.02170      0.00535
   40 77      -1.58105      0.34273     -2.00473     -2.28006
   40 78       9.07825      1.33078     -4.59471      0.80102
   40 79      -0.29076     -1.64247      3.96629      3.94449
   40 80       0.03573     -0.24924     -0.12180      0.15633
   41 42      60.24788    -85.10762     75.16591   -100.70135
   41 43     -27.05758    -17.10233    -19.49942    -39.15101
   41 47     -49.29171    -31.43666     52.51500     60.00399
   41 48     -75.70001    -33.67250     77.45650     97.26886
   41 78       2.75998     -1.17243      0.20240     -4.57903
   41 80      -3.85102     -8.98700     -5.06236      4.92748
   41 81       0.03929      0.03023      0.20434      0.02473
   41 87      -1.69970      0.38508      4.48511      4.10674
   42 43     -23.65160     29.92416    -37.20701     34.44659
   42 44     -30.07549     -6.94061    -16.60093    -43.96193
   42 48     -53.21843    -56.04440     80.08652     84.83253
   42 49     -94.92498     85.66028    136.38904   -121.78515
   42 51      95.58386    -64.45880     65.38911   -108.70866
   42 81      -0.25339      1.97835      6.08566      5.17015
   42 86       0.00010     -0.00018      0.00701      0.01561
   42 87      -0.77065      0.89547      0.79435      0.04008
   42 88      -0.40553      1.44760      0.61299      2.24132
   43 44      90.03761    -60.33608    -85.93496     24.40322
   43 45     -46.32144    -38.66905     67.45973     58.74400
   43 74      -1.78379     -1.49744     -1.30024      0.43963
   43 80       5.18849      2.25431     -4.31701     -3.96310
   43 81      -7.45525     -0.51968      2.32891     -0.90266
   43 83      -0.01726     -0.16120      0.39356      0.44518
   44 45     -78.75510    -45.56093     82.78284    107.80692
   44 46      48.08958    -32.17021    -51.49215     64.81418
   44 51     -40.38957     -6.64526    -25.17895    -33.25130
   44 53     -87.29153    108.20467    119.99676    -90.71647
   44 74      -0.35447     -1.82859      1.75612     -2.49696
   44 81       0.34029      0.90444     -3.65550      3.99383
   44 82      11.80765     -4.51266      1.00443      1.85039
   44 83      -0.87162     -8.93837      3.91868     -1.52082
   44 84      -0.24469     -0.76151     -0.21856      0.10319
   44 88       0.04274     -0.01074     -0.01527      0.05613
   45 46     -79.09951    -36.30347    -73.33120    -22.66428
   45 47      -3.12036      6.91566     -0.43716      4.68137
   45 74       6.38720      0.58959      2.78836      3.05512
   45 76      -1.71980     -2.38414     -5.69155      1.01305
   45 83     -11.36350      1.43188      0.28823     10.16337
   45 85      -0.07974      0.24469     -0.02302     -0.12037
   46 47      63.48033    -32.61348    -47.60166     83.55991
   46 48      70.52644    -60.83296   -100.05513     91.76450
   46 53     -14.34906    -11.30875    -12.82412     -7.71841
   46 55     -79.18964     32.91555     25.17650    -89.89224
   46 76       0.40659     -1.74984     -1.84963     -1.85359
   46 82       0.03549      0.01425     -0.03306      0.03615
