    1    2    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    0.47003    0.26432    0.26807    0.45339    0.98902    0.95358    0.17279    0.77102    0.18976
    1    3    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41639    1.11214   -0.03020   -0.03020    0.93783    0.98349    0.64137    0.23247   -0.15990   -0.31429    0.99754    0.98873    0.19661    0.92028    0.21579
    1    7    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41231    1.09619    0.02203    0.02203    0.93158    0.99111    0.63723    0.21639    0.15609    0.26961    0.99819    0.99503    0.20964    0.98586    0.23138
    1    8    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.40844    1.11733    0.05418    0.05418    0.93353    0.94792    0.53790    0.29366    0.44235    0.26380    0.99527    0.94860    0.17730    0.76361    0.19124
    1   26    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41199    1.11051   -0.05557   -0.05557    0.94344    0.94614    0.52606    0.26351   -0.43592   -0.22487    0.98802    0.94909    0.19026    0.90314    0.20795
    1   32    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.40738    1.10138    0.03014    0.03014    0.95314    0.98427    0.47134    0.28240   -0.27245   -0.44199    0.98454    0.97063    0.17316    0.79678    0.19245
    1   34    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.42931    1.10828    0.03170    0.03170    0.95122    0.98201    1.41147    0.26271   -0.33367   -0.04328    0.99012    0.94952    0.16875    0.73305    0.18938
    1   40    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41108    1.10889    0.00755    0.00755    0.94498    0.99898    1.56214    0.25488   -0.18364   -0.18703    0.99322    0.95884    0.19335    0.89399    0.21266
    1   41    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.40859    1.09691   -0.01178   -0.01178    0.93861    0.99750    1.58493    0.23555    0.11058    0.19332    0.99126    0.99551    0.19464    0.91062    0.21597
    1   43    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.42363    1.08743    0.00556    0.00556    0.93067    0.99942    1.54843    0.36365   -0.03747   -0.09055    0.99891    0.99898    0.21397    0.98810    0.24005
    1  113    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.40944    1.10301    0.00978    0.00978    0.94729    0.99831    1.45281    0.25628    0.09940    0.28844    0.98859    0.98517    0.20879    0.98985    0.23126
    1  114    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.40583    1.10889   -0.04247   -0.04247    0.93687    0.96796    1.41171    0.27162    0.38391    0.27943    0.98504    0.93603    0.17372    0.76465    0.18879
    1  115    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.41086    1.09627    0.05088    0.05088    0.92960    0.95328    1.55521    0.20794   -0.06633   -0.05579    0.99267    0.97493    0.20619    0.97335    0.22549
    1  120    1.42471    1.07982    0.01169    0.01169    0.92087    0.99739    1.42461    1.11309   -0.01364   -0.01364    0.94601    0.99663    1.42593    0.47517    0.54030    0.05534    0.99313    0.94768    0.18656    0.87448    0.20660
    2    3    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.41639    1.11214   -0.03020   -0.03020    0.93783    0.98349    0.52353    0.26931   -0.17186   -0.46775    0.97986    0.92019    0.11758    0.46274    0.12991
    2    4    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.40970    1.10454   -0.00691   -0.00691    0.92818    0.99912    0.65017    0.25718    0.29737    0.27277    0.99751    0.99856    0.20486    0.99719    0.22597
    2    8    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.40844    1.11733    0.05418    0.05418    0.93353    0.94792    0.65162    0.22948   -0.27557   -0.17123    0.99284    0.99962    0.20603    0.99237    0.22570
    2    9    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.40879    1.08811    0.01720    0.01720    0.93446    0.99463    0.52588    0.28646    0.19506    0.46873    0.98815    0.93209    0.16158    0.70057    0.18196
    2   11    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.41657    1.11510   -0.02227   -0.02227    0.94185    0.99105    0.47639    0.26398    0.46956    0.24349    0.98572    0.93586    0.13956    0.59195    0.15530
    2   34    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.42931    1.10828    0.03170    0.03170    0.95122    0.98201    1.42214    0.49324   -0.52594   -0.49441    0.99880    0.99957    0.20585    0.99683    0.23506
    2   36    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.41378    1.09569    0.04666    0.04666    0.95065    0.96221    1.43545    0.44118   -0.24529   -0.17936    0.99833    0.99739    0.20847    0.98699    0.23801
    2   41    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.40859    1.09691   -0.01178   -0.01178    0.93861    0.99750    1.56011    0.21681   -0.33157    0.06908    0.96136    0.92498    0.10887    0.44121    0.12177
    2   42    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.42441    1.09370    0.00671    0.00671    0.93681    0.99917    1.53653    0.24520    0.13297    0.20709    0.99579    0.99882    0.20315    0.97874    0.23079
    2   43    1.41596    1.10117    0.00050    0.00050    0.93122    1.00000    1.42363    1.08743    0.00556    0.00556    0.93067    0.99942    1.40840    0.24718   -0.06323   -0.30662    0.98173    0.93912    0.15355    0.66451    0.17420
